tick,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24
22387,120.94033870038893,133.7560109352122,128.7380469505198,186.94376573457578,263.55084780082075,202.4594558272194,274.43403834818525,125.06808004585417,117.17381506955526,383.8070801993149,96.48403064608317,342.6692087412906,104.36220982019081,158.03777794838967,48.66149141000715,111.18825422147354,90.73714358492643,187.24033227945785,119.80694731035446,332.98362269482885,56.02340343413666,112.8100346018548,142.22689343791438,79.58641375884336,337.12585812289757
22388,121.65703643163485,133.42557607784852,129.24082905541985,187.60180143142463,263.327275960232,202.44390761478718,274.3352550764633,125.56416163433688,117.62406647365616,382.7857504134217,96.6943342140245,344.5660282164631,103.84892326711955,158.02980117122263,48.70069386380612,111.18418991530652,91.50952718016633,187.4545151485214,120.49939401966837,335.5898407531925,56.00439863144779,112.24679352365962,143.64677793370603,79.75794727977627,337.6430364748618
22389,121.89433890535736,133.92545317731594,129.81667050579796,187.8729014472295,263.21055836000033,202.95899524517137,275.29212812740604,125.89093048525763,117.84265964771477,383.89596530938644,97.16220450249688,346.17953931265106,103.99132109615266,158.3963974645953,48.87338456373719,110.97072514317682,91.9618675888786,188.45819285785933,120.78240024640162,334.1389380318189,56.07585273608738,112.51535263840407,143.92071286053314,79.85602853775772,338.5451552600867
22390,122.0867263567241,133.60099224166245,129.7862732468269,188.4095062303641,262.4538170277391,203.1195545265263,274.0998172943991,126.42668091162156,118.24360971971228,385.05078093318116,97.1779273950158,347.67670489568525,103.7487834213073,158.30345633288135,48.985288403307,111.35205689527439,91.98920359240337,188.4049607191845,120.82733832399151,335.6706743455113,56.16409574794889,112.29458004922516,143.87486457115097,79.7386712489694,336.99515966631094
22391,122.92323102812935,134.20960462248783,130.1597838759218,188.65063009983325,263.2052214680916,203.02455515265302,274.995166261587,126.90730014158594,118.9894600383006,386.6738506691516,97.72063841783222,348.15465313135223,104.67271010839221,159.0177079340674,49.154876728944416,111.06188038828257,92.4993797898974,189.0348855453294,121.06218211219863,335.51587961974565,56.35822363027448,112.55480789337183,144.4501255478879,80.1867580927026,340.7084250269401
22392,122.59336700260641,133.98142240919077,129.58698623934066,187.6271803872461,262.90139843988396,202.67842502756312,275.49893811897186,126.88718878053288,118.98794105130084,385.7421551616478,97.63621543864838,348.1383428097279,104.76915306703546,159.4642194606308,48.82495232824357,111.88222892422098,92.28300738446195,188.9038718330005,121.86838416468623,334.63379471190774,55.97651038887405,112.64921683301681,144.9052851071041,80.42574710210263,339.2788271258903
22393,122.5569231293173,134.97051133052278,130.13536982490083,187.8281667552496,263.46805280081946,200.83078219910018,276.3060023852677,126.88709746427324,119.27759876704931,386.151179141917,97.47321105205188,350.530008846526,104.88743025732312,159.9902422521091,48.784716432846736,111.8861777397556,92.00021985732198,189.43599995536974,121.54004798283748,336.60647565184144,55.75413191479593,112.14475821598526,144.2651672925726,80.26864992023864,339.64361312410995
22394,122.34365144613992,136.01033302658445,130.69133696462984,187.85622044271219,263.0801779354455,200.68988813299057,278.19295811632355,127.78638515746394,119.14333926850237,387.0030564794941,97.50843719627633,350.10387224898477,105.25953933035109,160.9440556123209,48.76867366528874,112.19399499914236,92.42398304760714,190.05551034522475,122.18755884471084,338.09195161393853,55.93929456081083,112.66457853944156,144.8662037511646,80.39973156687962,338.70301548205185
22395,122.54676234132698,136.71822895562428,130.88435946734575,187.19293502513685,263.2710221035429,202.44692232146917,278.123085485057,128.07806652696073,119.07755481434187,387.3898548890497,97.2925827809992,349.92873798106785,105.04792601416494,161.07714886144169,48.98161274299026,112.55537541972191,92.46427565696534,189.7098033700528,121.52612709857914,336.7571933574946,55.76621037989261,112.34349700887738,146.32198115847814,80.46289776596595,339.80215068577957
22396,121.6701872725163,136.58772676887736,130.41839153724527,187.4001290053698,263.8065121123659,202.10425468259098,277.2363288697746,127.67060480614774,118.50479831237895,387.36098100233676,97.17328930742366,351.1464496563706,105.13781868581007,160.10892721688043,48.72632041523141,112.53172665671686,91.95724428721941,189.98167398942255,121.78076086149483,336.7383106554865,55.35531458906599,112.78425191902397,145.8434023083093,80.15681308494737,339.9396285843932
22397,121.69314316723307,136.07500878913942,129.7804095097252,187.53195344565646,263.4399359587784,202.31843264105868,275.9571174717827,127.14247273418606,118.40476862303181,385.70817688796734,97.00608639461639,350.2606497789378,104.77555014161366,159.62645754845673,48.52861859541959,112.21521750513634,91.89478746649785,189.79051028421492,121.52844557825149,336.06479538952345,55.18609712124307,112.99041961270082,145.34251093609856,80.04499392911224,337.71047541218377
22398,121.11216322326533,136.47088598822552,129.7005033135708,188.88397831922302,263.6106511192169,202.60462410348313,276.4257765676296,127.0917947454639,118.82557436335654,384.5491201611388,96.89286269195507,349.81561922093186,104.65303838587519,159.61485058386697,48.48177304279346,112.10956298308642,91.98990800525728,190.1166834616069,121.70100333945342,335.4275783091363,55.16367783749084,113.51785739518986,144.9201182380953,79.85308035143218,337.90024781827964
22399,120.18397751979708,135.79000438348325,129.2223677931666,188.41879641169618,262.5902877216637,202.63640372842792,275.78110362240216,127.00428914886115,118.69863087384729,383.27177395810116,96.84754985986339,349.9354544538765,104.36706436165045,159.84444603501896,48.24241760960273,111.94056394546377,91.85906423339688,190.29567896225635,120.83062797679942,336.55803814848747,55.1608591054042,113.10290975906985,144.25945297731306,79.65425350307582,334.6991677311229
22400,119.9450154748177,135.91718447084176,130.22424963060996,188.6850785957161,263.7972399747213,202.13798945498877,274.9732601877036,127.51593022534514,119.10533554766533,384.7193833280424,97.00437804005257,349.1690903181629,106.27978864804382,158.86902120585535,48.289914013266554,112.17658037460791,91.91247543929492,190.79551621197473,121.55442524009108,336.63189939684673,55.2716413619126,114.21183893697432,144.98472193260545,80.07954736489543,335.27800290717374
22401,120.30800449707061,136.00375210389618,130.50288889886136,189.02368471878532,264.7265448632981,202.90105736392593,275.36144730102,127.45432686878746,119.36621935098465,385.68866240425433,96.95276366309804,350.9896804631691,106.62490348503103,158.7874573538027,48.30061302788732,112.53242960870804,92.27401632683123,192.0774079546808,121.52151258569245,335.8653825576358,55.54748468365666,114.57640839653048,144.95184488922104,80.41937154355674,335.4890997469072
22402,120.1624958296854,136.45697655081867,130.7167267723526,188.52368675639627,264.31222678748225,202.34901654321942,274.47133069012614,127.18512663788344,119.0664116316227,384.71424587152546,97.30873550680222,350.6913293587515,106.39008205155648,158.4324702602804,48.37827021149874,112.46803980550368,91.66822402176885,192.39330863452844,121.77910285677235,334.5769189639882,55.20439038334306,114.13619789878322,144.6631003102238,80.45479491541687,333.9742700776502
22403,120.3225603369694,137.04344504339022,131.00750904460966,188.29544359122423,263.422592672905,202.58916718561176,274.6459653049916,127.23765126458997,119.0203449931235,384.85128546943184,97.04083947229024,352.94817163165993,106.72589781288089,158.49427746847167,48.40958749287804,112.52778996835664,91.53985681888051,192.80856074264935,122.33923818286084,335.08358448669094,55.018146369774094,113.97793973266316,145.96713826696916,80.21236786185393,334.4012165979366
22404,120.97299941495797,136.24999603976713,131.18431693373017,187.71510404245456,264.81218476723586,202.6802676149755,274.53349675444707,127.43471140030685,119.30078919604304,385.8276189904583,96.65098758230432,352.46632717194836,106.85340931139669,158.786287727723,48.36445250973506,112.53610717970189,91.64643576400138,192.45450310623357,122.63081024970361,334.779996653013,54.8753885594517,113.88500166487869,146.0984393549063,80.37188285274743,335.03469283547247
22405,120.98326756203723,136.2262891482437,131.0191490263735,187.42220306759492,263.8602661766499,201.38569910587887,274.3510684244862,127.29553400108931,119.39428754311754,387.5268188509681,96.82075486068585,351.49385913979137,106.55437049997346,158.7781583569529,48.476029386451614,112.06164493185511,91.84576002113947,192.50454248465752,122.95990415689602,334.7948691853718,54.82851095531042,114.09875764575908,145.827337980347,80.22122272162842,335.0797281192271
22406,120.65949956753096,136.7573847720461,130.79505755807324,188.2938963639951,264.1950997518308,203.19147486523434,272.7791385429835,127.5116421394453,119.80240127831293,388.61827117578736,97.5374215436234,351.49096165391563,106.55931885847475,159.20516868284108,48.34821361411015,111.77037315888222,91.9908055348408,192.93142117651402,124.01623529233734,333.7747912182204,54.98392410096189,113.32827260331176,146.7365512766705,80.26491021014165,336.0494993148476
22407,121.40699292284285,136.94623530410445,130.3993880447279,187.94111055831675,266.2169084586416,202.2461097993617,272.8891249959534,127.49191974469744,119.41188493273046,387.2335117051411,97.17530866837951,350.7293534861233,106.81795723855006,158.15968172931508,48.51059571044553,111.39198320862425,92.35390524324053,192.4453460563595,123.45320002201929,331.53148511364145,54.793497265276024,113.55516865687518,147.23533919312266,79.93894556902202,336.933032688505
22408,121.26021753255539,136.80804703757943,129.9845642827509,187.40957010408857,265.84002071068124,201.25845563982872,272.548914572269,127.65491283009352,119.39597565558475,387.04996472643944,97.32170127139118,350.5340621301013,105.98727425276167,157.59172846626353,48.57141444134931,111.3395438546006,91.71656118087773,191.96002916957025,122.46305076456358,332.07602811814274,54.834818974262255,113.71386406317215,147.66012913512768,79.73344737550161,337.02983357273325
22409,120.56310627549624,136.33455756580915,129.7177093392015,187.12107366027988,264.6663645690377,201.65330243886513,270.4523861542981,127.5233655378764,119.35094956440633,385.55253427374254,97.24658355454528,349.35064055891786,105.54587826342797,157.4595002453528,48.577296024331666,111.0688693215306,91.79801584141674,191.70953264649907,122.55862302748307,332.2953676954054,54.900382255669136,113.68753907823452,147.23142610125788,79.77284505893337,338.139157434919
22410,119.76378806665033,136.6974561089886,129.44287948157154,186.54754022932076,264.9810720382569,201.89848376522548,268.4991980540582,127.1932448915233,118.56280467024204,385.2595165009353,97.03463022670147,347.7002481271814,104.99270150516075,158.51255650556627,48.59846722539321,110.8647921913654,91.83482234158976,191.44610151873923,122.58710259335308,331.16080969780717,54.853145381987574,114.17537747294293,147.45885574581007,79.74808161873625,334.6894003528288
22411,119.91335185622347,137.03288376288788,129.74148012071043,186.8544420608982,265.8692331350799,201.3298919917577,268.2946390624147,126.91056458859562,118.82002602349291,385.9173492223576,96.54860220881385,349.536363977717,104.33005729426137,158.3950343210228,48.526226591007834,111.24539183156067,91.63067727696532,191.06417340949162,123.36816019054429,331.51411056774305,54.69820064845507,114.26686018578678,147.84419795787258,79.92092079757816,334.75877613878237
22412,120.18901491771182,136.8420847240032,129.61275034434996,186.74374646855588,265.6381693302099,200.01767424905827,268.0150641382367,126.86724903536782,118.67249448108637,383.6334737977132,96.34513978095016,348.4611258001329,104.42468684930834,157.53487262438824,48.617616906302615,111.2456918367155,91.38607753013596,190.2340203892872,122.73624097463232,330.5838509398473,55.026639594764426,114.47071688865448,147.3842463670618,80.04065538243654,333.8078602527164
22413,119.52788741829448,137.2465321260991,129.9415648294942,187.43532181179495,266.0795489439966,199.82804753575527,267.01850019302225,126.93750856269759,118.25645277547217,383.67002233531076,96.57164190847541,350.23557070108774,103.9995232687608,156.4325515711453,48.930128119294714,111.36728428757809,91.41121385574326,190.11068708684044,122.58878153231487,330.22648628101877,55.0411596256985,114.34958487253529,147.580997845901,80.08632827764704,337.5836610458819
22414,118.84287682935296,136.98431906748587,129.59208132130502,188.7814489579772,266.5222648499909,200.51862587355032,266.855255735623,127.23080917469302,118.17034821984898,383.5481723529862,96.48268607636444,349.18751395364853,104.13748453032242,156.45014907142783,48.60818881978828,111.24319964661983,91.75078844936425,189.8380077911597,122.65081302476696,330.9775571251484,54.822701375240555,114.21442965445559,147.78697462944666,80.08711473611602,337.9397443245897
22415,118.72422583268585,137.62827157263575,129.93334599553438,189.3726810422098,267.03257984175536,200.0454742840275,266.91420957047416,127.22615499107413,118.26076049837096,385.1085309611666,95.93506088368873,348.5790024803116,104.2177820203146,156.06715385558996,48.80901733746816,111.36637381465722,91.97837805127112,189.83730501783504,122.83417110443847,331.54183244804125,54.784865853436465,114.205040523939,147.66494950084584,80.132729553788,339.7860924008749
22416,118.38575626622296,137.30162457681053,129.2965574418381,190.14049722271363,266.9653494117983,200.71395081756253,266.70710446029307,127.18565546813917,117.899392118034,383.79917585702066,95.70354551665426,346.31935070680487,103.94479587504406,155.7357944990868,48.407183094839155,111.29401371078639,91.61571216786584,189.16440112375503,122.35795813354108,329.7435002324535,54.47731905380865,114.03780908379838,147.0789007514507,80.53069733400942,339.18293261936304
22417,118.52503084446491,136.08136932889374,129.0217715191623,190.39984099986404,266.9700666352162,201.24235211081844,265.80474009372364,127.11582445176185,117.79827215628909,382.24368752004915,94.91622404562291,345.1733161399772,103.74425872906548,155.81303394035774,48.06628578303922,110.64440211630439,91.3549389090026,188.43766326806102,122.78653698309499,328.26268307788354,54.124174300037126,113.6364038004454,147.6117838851084,80.1040016584392,338.49400865218894
22418,118.35529784542673,135.79899310503333,129.43710976707203,190.82187987046913,268.4460606973408,201.8551475906253,265.83827212459204,127.57611893540574,117.98842212451545,383.56068383996075,95.21257780655951,344.895815359774,105.02581014057213,156.21802495182942,47.814054331653104,111.33330877396799,90.98425358091094,188.83271819544998,123.33457483165164,330.1956427666457,54.233183026752606,113.65750500536399,148.62786653643093,80.26484729283038,340.0733226232907
22419,118.47390121728145,135.8635531116859,129.75831942256525,191.33375863378242,268.8358744461502,201.73316217496617,268.5091132752756,127.2981677890017,117.46204737904463,384.0289113203473,95.33941742346127,345.58580050169144,105.27787341174954,156.07308212805077,47.766947546620884,111.26560547966183,90.37175086531283,188.7678649597662,123.42023858584093,329.68578402192753,54.29781770951161,113.50051070943539,148.36011496097586,80.57757071809147,339.4642758503106
22420,119.04775731697282,135.56262361185009,129.58304281524622,191.04781859103102,268.25949959379494,203.1077882668617,267.3746541756282,127.36465753654484,117.10610878588527,384.2996613373219,95.24197704420152,344.29365290579693,105.55406844241608,157.33694405258697,47.85488841758434,111.34471071519386,89.78464740552623,188.00692117086317,124.01054479104026,331.64730238909834,54.866106999048604,113.66280856083229,149.05934156585127,80.57317053496361,338.8317646230842
22421,118.67416291483532,135.65495643912905,129.4735385319506,191.48655225005206,267.0140904309442,202.5814415058712,266.08057086244895,127.21464413681726,117.07833182679173,382.82816728627483,94.58523441904488,340.5753514299177,105.56091143486566,157.2595571404019,47.813948532768634,111.66845379718333,89.63180141924205,188.13679568127728,124.29476220306003,331.7154976346108,54.38931242982589,113.74937358347213,148.19955178050856,80.28314792105829,338.4952159205608
22422,119.89201561309824,135.39605166908845,129.53112988614586,192.14316081186814,265.9884784859671,202.77688793336358,265.99859702655965,126.55778889126208,117.23201731800107,383.33994401216984,94.43515603267893,342.25438264299726,105.80620105829831,156.52263800966554,47.8359520997744,111.10483505392692,89.42718285662302,188.52976290943843,124.16046867908705,332.50569569132006,54.771150097371674,113.98038763483798,148.20073803664457,80.3658259333094,337.61274865667775
22423,119.85843825079688,135.20731759157948,129.87199142903444,191.46307939610347,264.9510235912538,202.3150926666217,265.5945332645728,126.40472595651126,116.60871503275611,381.55663403984624,94.23542404761469,341.5447849722241,105.36969407950748,156.43513605286083,47.6908969423391,111.06855508814606,88.68783221553636,188.24918017298398,123.69764696058732,333.21689231187446,54.750847200035956,113.2006615603597,148.54952680102892,80.23511321617585,335.4168779737747
22424,119.98888635928068,135.36935506693226,129.56172999685185,190.9862241024079,264.35919130652286,201.59373243204206,265.363440312653,126.56333031722501,116.47994623581585,381.54717986974083,94.07707824549989,341.7544607167755,104.37288350738969,156.58551010833577,47.7030022706059,110.77076562086782,88.06788035294458,187.76597318391885,123.4679929991944,331.39319006412967,54.434076668076465,113.82470271293916,147.07327508605533,80.13858815764407,334.26287089603284
22425,120.72311884536074,135.29965603885486,129.22784690288364,190.9853503427161,263.09857926174305,200.68865876934265,265.71102425384703,126.30371254292339,116.52642847156925,381.6392863909295,93.91568171868657,341.8035085035058,104.32176966017835,156.1463408413187,47.582605471397855,109.99372162320972,87.38403637455458,187.8317736677094,122.79326793574404,331.9846187803527,54.44633038942111,114.01678135507063,146.6619624579501,79.97981357054041,334.12424336550015
22426,120.54803466849765,135.07564122115676,129.13199045426228,191.05088537068346,262.8684759281893,199.98242322961755,266.034571036594,125.95712720206578,116.38123846473725,382.1287325342528,93.7569638461164,341.5323302900907,104.33024429810753,155.57837703795695,47.65539661596723,109.65701289101563,87.22669651115977,188.44347795534972,121.99607521127385,332.3039850170813,54.528965302543725,114.14721605248822,146.06575033005075,79.73826065266951,332.8201423596793
22427,121.12549931420608,134.53071845212423,128.93101415396578,190.67606932212158,262.7413640308201,199.00684167083645,267.2382341729942,125.64476392460152,115.92345748017891,380.41406292466314,93.92986917787184,341.78756961020406,104.76672351213004,156.41691127721236,47.51908154156462,109.38121472346585,87.40101002394705,188.35169970386906,121.9970160725323,331.76926980267706,54.61494968317413,114.38392071542474,147.0021108840095,80.13319843064546,332.35351238622457
22428,120.84983272177259,134.2703339353854,128.53070350128493,190.52013455733305,262.5787444511946,198.65343551805907,267.16723835092415,125.7438784651709,115.44987099176493,378.4816907680549,93.85108510316061,342.0322618929421,104.31544841698607,156.68198812702184,47.494463459023855,109.17231117181645,87.67105755880922,188.4308616826198,121.78753023337367,332.0688884689262,54.429287791438895,114.7081001303875,148.23875714789625,80.02008128725717,331.66029571364095
22429,121.401755854128,134.50716460489934,128.4206778735866,191.98135594011347,263.04437767382177,198.77040541318087,267.80372191469996,126.26241513124546,115.31744144612838,380.01331258078665,93.86542617700184,342.44197480054873,104.71904755309751,158.23524559531077,47.43497843159554,109.19367502156817,87.47512499858993,188.9755579222474,122.34012757794422,332.0984268625909,54.49110737386125,115.12725769789691,148.26731943009224,80.07976585788401,331.47264102882923
22430,121.51661371139092,134.49344856783867,127.99645406964277,190.9375122106828,264.2330316140681,198.07373792462255,267.3127253250244,126.24405742027862,115.3742519384724,378.3208884299593,94.04554711219552,342.81116783815975,104.2292405058812,158.07479336491423,47.48306169227701,108.72035599171208,87.57307789894203,188.21515546544174,122.04702335197682,324.66992594649884,54.290747862204306,114.21144350577117,148.0640931240697,79.87286097249716,331.3733403774628
22431,121.98450381821982,133.9810646058308,128.32575696967086,190.8176655190086,264.5725803958638,198.4330628039248,267.7583563418481,126.30089783268292,115.56714560126622,378.0883853524326,94.13181359831904,342.8871080399505,104.52798010235149,158.18594946618262,47.451963430083936,108.87699707332543,87.64493661525171,188.17272115505432,122.09899755345751,325.5645881945503,54.289870059709976,114.31962593556575,148.5838521456168,79.72023855744379,331.03563655654176
22432,121.55415665569475,134.17615465508368,128.41416135593042,190.47807565082923,264.97193583912565,198.17159789247182,268.5110751285757,126.17852379602859,115.193217756616,376.80042045908203,94.12963285348975,343.6413913567665,104.34422928121275,158.0570729612137,47.439523051720045,108.74592030043009,88.1827917315399,188.34031035121754,121.92645425297854,326.2774869637226,53.9659375060499,114.67228794701184,148.8787582802141,79.73526176420606,330.6816934547172
22433,121.82014084967525,134.30564102212344,128.15918955486376,190.31274299625582,264.9098250070802,198.35932439837745,268.37860234785563,125.85536312049072,115.29294322328268,376.69607566087296,93.35971990540243,342.9269066535049,103.75173118399252,157.95065999183117,47.271351826293255,108.69664616387811,88.14316277006061,186.93527707839877,122.26799168277691,325.89815398047887,53.86802454790277,114.92081042721344,148.54466866046604,80.28182805523716,331.41341325736823
22434,121.60515044201543,133.84091496567652,127.90057722810381,189.40192799559068,264.60695095912035,196.8983846653841,268.20654286588984,125.66020771527891,114.73406243642295,376.8778456704094,93.41660683989254,342.0577592520084,103.34055280993482,157.1418578763803,47.43102722632715,108.42597128220888,87.61924731412341,186.8341735137465,121.42691885027023,325.2135243400501,53.68536301576633,114.7965238778152,148.85248026150902,80.07299908608314,330.8852466722121
22435,122.04884513264207,134.05462071517033,128.13891365633694,190.0867682107971,265.23847289796447,196.93586132584826,268.48636626664023,126.35537239583725,115.44514156056721,378.5884948636072,93.82520000565995,342.29928753872264,103.78082149885829,156.95868811407396,47.558596952886084,109.07597378867789,87.86046400047876,187.62852170709908,122.12933378305166,325.62532895407924,53.85636403388238,115.1586227224414,149.33161237933527,80.45152093446245,331.08290843384657
22436,121.78017027090904,134.84244196623428,128.61110826987698,190.88890308475948,266.46656436483727,196.83080335818826,268.3262865848787,126.86534664146144,115.50657971600269,379.8288033699656,93.80794520038653,343.1290552464697,103.34617187609916,157.369814145637,47.60583700571664,109.28185355704923,87.30852601118953,188.80807212830072,122.78332612998578,325.90995487057387,53.97045593865326,115.18928014045444,149.70964334128047,81.25763311558164,334.7812820076021
22437,121.77787137590886,133.8620974381091,128.4554153563035,190.8526722934502,268.45706045077986,197.32305204664203,268.6127350930603,128.05434636950983,114.91179022036609,380.3033128710724,93.71757938444625,342.04417490669437,103.62653009239942,157.3718958010486,47.51080920412554,109.4357875266059,87.51311021537852,189.37526489724394,122.15734397937659,326.5935436228591,54.009159220212496,115.2214706110079,150.33465712574193,81.68351838910044,335.4376681301834
22438,121.63451018694079,133.73670681692968,127.99004560230307,190.4926624526476,267.6380875030359,196.28560188309686,267.6241711089677,127.53011443807615,115.79720662365644,380.07563819969704,93.92694701872097,340.8617805781902,103.34686155841969,157.34553237019585,47.354693853015995,108.72874382920907,87.24081202786283,189.1359625806372,121.4335108747209,325.7739002420847,53.962136092646,115.11152320764481,150.49436424335454,81.48096342456141,334.6290515530153
22439,121.71937249013546,134.33100616639544,127.39695620757891,190.50498048004278,264.39442327453884,195.7534692658065,266.22951839548927,127.00373790461576,115.41155880695123,378.1576165134692,94.12538981922928,339.89065779408935,103.23561066463205,156.34668024909453,47.41598448338545,108.29718271307043,87.12515694789077,189.17720196709308,121.32544902117756,324.3949975219488,53.66644582545284,114.82786198851434,150.54200055539076,82.54197045052605,333.124474088037
22440,121.06316388541245,135.23580827918735,126.9976446211549,189.95447157109805,262.98256052754647,194.83070054036884,266.18867180832143,126.94653377444983,115.06666679214123,378.5454521512819,94.1263296738041,338.3277753997421,102.95727972462387,154.7115465664052,47.3758418358935,108.07028768310788,87.049753298399,189.40403915631632,120.2953404037757,324.85803342095613,53.599089606439904,114.44565082856099,150.40046224920277,82.42059637395309,333.47968076926134
22441,121.11638204867567,135.96897163750222,127.2858595709244,190.48134758479142,264.0823098961097,195.52161358914074,267.33938471662265,127.25929778880388,114.96813739018036,379.47836171097333,94.35455289693691,340.40954158316487,103.52602107490611,155.41930708222256,47.49166338174467,108.62026106302466,87.43410679543076,190.17889699441298,120.60332174046826,326.3955043258556,53.64583338963855,115.94628855196649,150.86699187403772,82.60258330329579,334.05180149840254
22442,121.16912271638847,135.0486554208835,126.90086278058357,190.5473546165619,265.05892016782855,195.5396009007403,267.12282699256247,127.01348579572576,114.94024342718953,378.3049624298945,94.19817857141972,340.2689113003047,103.78686624574028,156.3838358318542,47.56524080641491,108.30139612267187,86.85709106121767,189.53002354053353,119.84279516198575,326.7338525404789,53.659018967687686,114.93827662455016,150.8975207481622,82.58459513528616,333.56613151787445
22443,121.2383422193607,135.23360811446165,126.90384892460082,190.5993628171162,264.3728360457032,195.08447313213605,268.2487755919906,126.99505063897699,114.55176542345404,377.6398720652955,94.09531112932052,339.98610926829525,103.79168096094202,156.91277855925983,49.06334148739432,108.0671161161621,86.79290339453699,189.80316752251497,119.91486654545668,326.7550934612945,53.62615949213238,114.69896071147349,150.73291858367813,82.38895126303699,332.2914319120239
22444,121.36231526009902,135.42056005005506,126.78507773253212,190.08031259577808,263.4973150416873,194.4080485296547,267.6201721881788,127.66700611205566,114.5879635330949,376.2375358890672,93.6333183181726,341.07345842978697,104.02630733061412,156.5711136376274,48.91075999824532,107.90694566166478,86.58878224074708,189.42561422247513,119.77493522088577,327.98730929046076,54.24625655240605,114.68456756951973,150.54751439212185,81.673874329683,329.38873652164034
22445,120.99236635186676,135.45219296608278,126.60737025258044,189.43731404742084,263.1830316037045,194.14219404708066,267.3353593870254,127.95169636179688,114.73260337183213,374.9022296868898,93.88002862036784,339.3571933064264,104.13054762936956,156.06555957504858,48.81102547602331,107.86215196108255,86.49357036924663,189.33748833287947,119.84023020683951,327.2102530631809,53.93049084209131,115.02301358738096,151.42122280365066,81.44492491712651,328.5880371932955
22446,120.73592170252323,135.36934809235376,126.38304801930674,188.7820837949797,263.2415809377834,193.35565691763614,266.2221659891358,127.60605021261975,114.3521540304766,374.92357250919343,93.57088455739395,338.77981189046255,104.0221729535796,156.09924656522531,48.73819121180054,107.46484230611667,85.7203308213041,188.8125363338493,120.03538481300232,325.9131659673213,53.83881525240074,114.48911172545995,150.6699575548771,81.04747565752206,326.68828985141596
22447,121.20111286385665,134.83599164418735,126.46045286899924,188.38571114592668,263.19722982040855,194.22175193713687,265.2998522265877,127.86490185503149,114.60694721295526,375.29874202895104,93.70279429269068,339.5260207620842,104.14471303314085,155.5297946999424,48.84358401680201,107.64771697811419,85.56690277059778,189.43979655219576,120.61315255306538,327.9310250520821,53.727945765640605,114.44750638150423,150.81308018779598,81.20974854277001,326.9577836087348
22448,121.45063954147456,134.82057894749673,126.58413346533658,188.3195039267551,263.93766806994086,194.2850679429157,265.137534766725,127.54509029489567,114.39179516966166,374.3571431538692,93.02537168684873,339.1444359689103,103.80541967322189,156.39306043696345,48.631532288804316,107.08898880257932,85.21362887516482,189.64480987179107,120.4839796484375,324.56228136481985,54.12345605288966,113.86347069452802,150.3933878527632,81.48829140053206,325.99534273963513
22449,120.71325260256764,135.06594433936917,126.62240843509127,188.67158786672664,263.7060674992882,194.51994739454526,264.63681620496845,127.18433122252168,114.86073103989538,374.41692720509826,93.00611848522705,340.60756574050595,104.34998589137004,156.90626025060453,48.042511734156285,107.27147129116892,85.83656681972185,189.90371842752532,120.23754835203795,326.0319180177648,54.30239674926075,114.2160638658716,150.61725948894477,81.33838843428434,325.5940491816195
22450,120.51965581724154,135.6562223548713,126.81722530035097,190.26067321784828,263.76694866520126,194.67056335787885,264.17029001208533,127.16896152845355,115.15644585277822,374.8238268997301,93.25252313301128,340.00482233794924,103.89409946350631,157.29550237710052,47.888729322864634,108.11786137533839,85.64433763069971,190.6026090425937,120.35783354117424,327.1455385025029,54.275936261087395,114.11676516676222,150.72591622610153,81.14601270145752,328.3170456129694
22451,121.04975765872433,136.2098105142754,126.86087009297836,190.2630456489686,263.4503306094804,194.728090321915,264.8319047964992,127.09930034578765,115.1998609687661,377.41705548215623,93.49735220418708,337.8854495707874,103.71115099395598,156.60569467032803,48.03588741634403,108.1341524057684,85.42859844800066,190.76852592153386,120.47768405082793,328.37766110387895,54.438106453595665,113.80583711212113,151.29377109274472,81.62119544280448,328.4786528600942
22452,120.68534881371916,135.26006666886173,126.64223152756126,190.11335024634602,263.63831134843826,194.20171279235478,265.31603157897354,126.7039193379865,115.41252040717579,377.40371411274685,93.46517370007194,339.5195415418995,103.97635961154731,155.92520893428835,47.99540150274451,108.07755769883578,85.94140406109385,190.85593152010725,119.87524867165527,328.2845290473656,54.04698678315356,113.96238366974507,151.75404105166172,81.65908942897794,329.30670389264645
22453,120.9425346800897,135.5958069489635,126.83094930744653,190.61570042181668,264.3871749827837,195.06389412439074,264.5669149228985,126.48823776433031,115.56724254162614,378.9121197100628,93.44094485997935,340.02939994762113,104.27295432458011,156.47492046824374,48.13423160748585,108.36555390742578,86.20463850023293,190.98136038322835,119.50068803284962,328.3994543173368,53.92326956876925,114.28016149737309,151.53419864095227,81.35293085588233,328.1193116482883
22454,120.87769358300798,136.21743343949433,127.49418808904616,191.66325910750015,266.38525097579395,196.09310348894653,265.3564709624129,126.50218674661876,115.47851056486574,380.9380842545141,93.86333786128519,345.11991451217136,104.66020542386364,157.09399589781304,48.24455340827991,108.94142362814036,86.75738852072584,192.00694504618698,119.4467438064347,330.1724635490875,54.36265807534949,115.59427711621174,151.37666019268892,81.83777985320604,328.7602900360103
