message_index,symbol,price,qty
1587301,ETF,3173,74
1589164,ETF,3167,52
1589172,ETF,3168,74
1589180,ETF,3169,96
1591499,ETF,3175,52
1592952,ETF,3187,52
1592960,ETF,3188,74
1592968,ETF,3189,96
1592976,ETF,3190,118
1592984,ETF,3191,140
1592992,ETF,3191,88
1592996,ETF,3191,74
1593004,ETF,3191,66
1593091,ETF,3195,228
1593095,ETF,3205,52
1593099,ETF,3206,74
1593103,ETF,3207,96
1593107,ETF,3208,53
1594404,ETF,3213,52
1594412,ETF,3214,74
1594420,ETF,3215,96
1595348,ETF,3220,52
1595356,ETF,3219,74
1596283,ETF,3216,52
1596291,ETF,3215,74
1596757,ETF,3208,52
1596765,ETF,3208,74
1596773,ETF,3208,96
1596781,ETF,3208,6
1597244,ETF,3198,52
1597252,ETF,3198,74
1597260,ETF,3198,96
1597268,ETF,3198,6
1597735,ETF,3188,52
1598203,ETF,3189,52
1598211,ETF,3189,22
1598215,ETF,3190,52
1598224,ETF,3190,44
1598228,ETF,3191,52
1598237,ETF,3191,66
1598241,ETF,3192,52
1598250,ETF,3192,88
1598710,ETF,3196,52
1598718,ETF,3196,74
1598726,ETF,3196,96
1598734,ETF,3196,6
1599207,ETF,3196,52
1599215,ETF,3196,60
1599219,ETF,3195,14
1599228,ETF,3195,96
1599236,ETF,3195,30
1599240,ETF,3194,88
1599249,ETF,3194,74
1599253,ETF,3193,66
1599262,ETF,3193,118
1599266,ETF,3192,44
1599275,ETF,3192,162
1599279,ETF,3191,22
1599767,ETF,3191,52
1599775,ETF,3191,74
1599783,ETF,3191,80
1599787,ETF,3177,16
1599796,ETF,3177,36
1599885,ETF,3169,228
1599889,ETF,3166,52
1599893,ETF,3165,74
1599897,ETF,3164,96
1599901,ETF,3163,53
1600739,ETF,3162,52
1600747,ETF,3161,74
1600755,ETF,3160,96
1600763,ETF,3159,118
1600771,ETF,3158,140
1600779,ETF,3158,162
1600787,ETF,3158,66
1600791,ETF,3157,118
1600800,ETF,3157,44
1601272,ETF,3154,52
1601280,ETF,3154,74
1601288,ETF,3154,96
1601296,ETF,3154,6
1601300,ETF,3142,52
1601304,ETF,3141,60
1601314,ETF,3141,14
1601318,ETF,3140,96
1601322,ETF,3139,30
1601332,ETF,3139,88
1601336,ETF,3138,74
1601345,ETF,3138,66
1601349,ETF,3137,118
1601358,ETF,3137,44
1601844,ETF,3134,52
1601852,ETF,3134,74
1601860,ETF,3134,96
1601868,ETF,3134,6
1601872,ETF,3122,52
1601876,ETF,3121,60
1601886,ETF,3121,14
1601890,ETF,3120,96
1601894,ETF,3119,30
1601904,ETF,3119,88
1602379,ETF,3114,52
1602387,ETF,3114,74
1602395,ETF,3114,96
1602403,ETF,3114,6
1603366,ETF,3100,52
1603374,ETF,3099,74
1603382,ETF,3098,96
1603850,ETF,3092,52
1606670,ETF,3091,52
1606678,ETF,3090,74
1606686,ETF,3089,96
1607182,ETF,3090,52
1607190,ETF,3090,66
1607194,ETF,3091,8
1607203,ETF,3091,96
1607211,ETF,3091,36
1607215,ETF,3092,82
1607224,ETF,3092,80
1607228,ETF,3093,60
1607237,ETF,3093,124
1607685,ETF,3095,52
1607693,ETF,3095,74
1607701,ETF,3095,96
1612350,ETF,3107,52
1612358,ETF,3106,74
1612366,ETF,3105,96
1612374,ETF,3104,118
1612382,ETF,3103,140
1612390,ETF,3102,162
1612844,ETF,3099,52
1612852,ETF,3099,74
1612860,ETF,3099,96
1613800,ETF,3100,52
1617553,ETF,3103,52
1617561,ETF,3104,74
1617569,ETF,3105,96
1617577,ETF,3106,118
1617585,ETF,3107,140
1617593,ETF,3108,162
1617601,ETF,3108,66
1617605,ETF,3108,118
1617613,ETF,3108,44
1618060,ETF,3111,52
1618522,ETF,3119,52
1622240,ETF,3124,52
1623665,ETF,3128,52
1624133,ETF,3128,52
1624141,ETF,3128,22
1624145,ETF,3127,52
1624154,ETF,3127,44
1624158,ETF,3126,52
1624167,ETF,3126,66
1624171,ETF,3125,52
1624180,ETF,3125,88
1624184,ETF,3124,52
1624193,ETF,3124,110
1624197,ETF,3123,52
1624649,ETF,3121,52
1624657,ETF,3121,74
1624665,ETF,3121,96
1626081,ETF,3109,52
1626089,ETF,3110,74
1627017,ETF,3119,52
1627025,ETF,3120,74
1628424,ETF,3113,52
1628432,ETF,3112,74
1633060,ETF,3101,52
1633072,ETF,3102,74
1638710,ETF,3086,52
1638724,ETF,3085,74
1638732,ETF,3084,96
1638740,ETF,3083,118
1638748,ETF,3083,140
1638756,ETF,3083,88
1639172,ETF,3078,52
1639222,ETF,3078,74
1639246,ETF,3078,96
1639254,ETF,3078,6
1641523,ETF,3081,52
1641536,ETF,3082,74
1641591,ETF,3083,96
1641994,ETF,3089,52
1642010,ETF,3089,74
1642062,ETF,3089,96
1642076,ETF,3089,6
1645281,ETF,3095,52
1645315,ETF,3096,74
1645329,ETF,3097,96
1647164,ETF,3082,52
1647201,ETF,3081,74
1647239,ETF,3080,96
1647247,ETF,3080,118
1647255,ETF,3080,110
1647259,ETF,3079,30
1647269,ETF,3079,88
1647680,ETF,3074,52
1647697,ETF,3074,74
1647729,ETF,3074,96
1647749,ETF,3074,6
1649555,ETF,3070,52
1649587,ETF,3071,74
1652422,ETF,3089,52
1652443,ETF,3090,74
1654805,ETF,3097,52
1654865,ETF,3098,74
1654873,ETF,3099,96
1657616,ETF,3098,52
1657628,ETF,3097,74
1657642,ETF,3096,96
1659511,ETF,3099,52
1659534,ETF,3100,74
1664216,ETF,3107,52
1664226,ETF,3108,74
1664245,ETF,3109,96
1664712,ETF,3109,52
1677797,ETF,3089,52
1679219,ETF,3080,52
1679255,ETF,3079,74
1679263,ETF,3078,96
1679273,ETF,3077,118
1679282,ETF,3076,140
1679693,ETF,3077,52
1679743,ETF,3077,74
1681576,ETF,3069,52
1682948,ETF,3069,52
1682966,ETF,3068,74
1683423,ETF,3069,52
1683457,ETF,3069,44
1683461,ETF,3070,30
1683478,ETF,3070,88
1683482,ETF,3071,8
1683502,ETF,3071,118
1683510,ETF,3071,14
1683514,ETF,3072,126
1683524,ETF,3072,36
1683528,ETF,3073,126
1683537,ETF,3073,58
1683541,ETF,3074,126
1687144,ETF,3089,52
1687164,ETF,3088,74
1687220,ETF,3088,96
1687228,ETF,3088,118
1688550,ETF,3084,52
1688576,ETF,3083,74
1688616,ETF,3082,96
1690420,ETF,3085,52
1690468,ETF,3086,74
1690486,ETF,3087,96
1692285,ETF,3083,52
1692297,ETF,3082,74
1692336,ETF,3081,96
1692352,ETF,3080,118
1697890,ETF,3085,52
1697916,ETF,3086,74
1697957,ETF,3087,96
1697965,ETF,3088,118
1698389,ETF,3093,52
1698405,ETF,3093,74
1698423,ETF,3093,96
1698450,ETF,3093,6
1698537,ETF,3108,228
1698541,ETF,3108,52
1699840,ETF,3096,52
1703134,ETF,3087,52
1705052,ETF,3076,52
1705060,ETF,3077,74
1705069,ETF,3078,96
1705490,ETF,3084,52
1712146,ETF,3102,52
1714552,ETF,3103,52
1716396,ETF,3100,52
1717830,ETF,3088,52
1721160,ETF,3101,52
1721649,ETF,3100,52
1721668,ETF,3100,22
1721672,ETF,3099,52
1722285,ETF,3095,52
1722289,ETF,3096,74
1722293,ETF,3097,96
1722297,ETF,3098,118
1722301,ETF,3099,140
1723130,ETF,3088,52
1723142,ETF,3087,74
1725025,ETF,3097,52
1725038,ETF,3098,74
1725096,ETF,3099,96
1725508,ETF,3105,52
1725532,ETF,3105,74
1725559,ETF,3105,96
1725573,ETF,3105,6
1726475,ETF,3107,52
1726486,ETF,3106,74
1728053,ETF,3106,52
1728057,ETF,3107,74
1728061,ETF,3108,96
1728065,ETF,3109,118
1728069,ETF,3110,140
1728927,ETF,3099,52
1729346,ETF,3091,52
1729383,ETF,3091,74
1729408,ETF,3091,96
1729430,ETF,3091,58
1729434,ETF,3090,60
1729443,ETF,3090,14
1729447,ETF,3089,96
1729451,ETF,3088,30
1729462,ETF,3088,88
1729466,ETF,3087,74
1729476,ETF,3087,66
1729480,ETF,3086,118
1729489,ETF,3086,44
1729493,ETF,3085,162
1734264,ETF,3077,52
1734268,ETF,3078,74
1734272,ETF,3079,96
1735076,ETF,3076,52
1735567,ETF,3084,52
1735597,ETF,3084,74
1735629,ETF,3084,96
1737464,ETF,3075,52
1737518,ETF,3074,74
1737535,ETF,3073,96
1740299,ETF,3071,52
1740771,ETF,3063,52
1741726,ETF,3064,52
1741742,ETF,3065,74
1742203,ETF,3072,52
1742228,ETF,3072,74
1742264,ETF,3072,96
1743168,ETF,3080,52
1746464,ETF,3082,52
1746486,ETF,3081,74
1747878,ETF,3079,52
1747943,ETF,3080,74
1747951,ETF,3081,96
1747959,ETF,3082,118
1748423,ETF,3081,52
1748432,ETF,3081,74
1748854,ETF,3077,52
1748873,ETF,3077,74
1748917,ETF,3077,96
1750257,ETF,3085,52
1752617,ETF,3089,52
1754968,ETF,3098,52
1756832,ETF,3100,52
1756852,ETF,3101,74
1756869,ETF,3102,96
1758731,ETF,3094,52
1759196,ETF,3095,52
1759221,ETF,3095,22
1759225,ETF,3096,52
1759276,ETF,3096,44
1759280,ETF,3097,52
1759289,ETF,3097,66
1759293,ETF,3098,52
1759302,ETF,3098,88
1759723,ETF,3102,52
1759737,ETF,3102,74
1762547,ETF,3113,52
1762577,ETF,3114,74
1762609,ETF,3115,96
1764464,ETF,3119,52
1764935,ETF,3111,52
1764969,ETF,3111,74
1764988,ETF,3111,96
1770170,ETF,3090,52
1773488,ETF,3080,52
1774424,ETF,3081,52
1774449,ETF,3082,74
1776332,ETF,3089,52
1777768,ETF,3079,52
1779618,ETF,3077,52
1779679,ETF,3078,74
1780099,ETF,3085,52
1780141,ETF,3085,74
1783424,ETF,3089,52
1783437,ETF,3088,74
1783445,ETF,3087,96
1783453,ETF,3086,118
1783871,ETF,3086,52
1783880,ETF,3086,74
1783946,ETF,3086,14
1783950,ETF,3087,82
1784368,ETF,3090,52
1784417,ETF,3090,74
1784432,ETF,3090,96
1784440,ETF,3090,6
1785787,ETF,3101,52
1789124,ETF,3105,52
1791480,ETF,3099,52
1791506,ETF,3100,74
1791515,ETF,3101,96
1791997,ETF,3101,52
1792028,ETF,3101,66
1792032,ETF,3100,8
1792041,ETF,3100,96
1792049,ETF,3100,36
1792053,ETF,3099,82
1793916,ETF,3090,52
1795288,ETF,3104,52
1796240,ETF,3098,52
1796270,ETF,3097,74
1796304,ETF,3097,96
1796312,ETF,3097,118
1796320,ETF,3097,14
1796324,ETF,3096,96
1796328,ETF,3095,30
1796338,ETF,3095,88
1796342,ETF,3094,74
1796351,ETF,3094,66
1796355,ETF,3093,118
1796364,ETF,3093,44
1796368,ETF,3092,162
1796377,ETF,3092,22
1796381,ETF,3091,206
1796790,ETF,3090,52
1796803,ETF,3090,74
1796832,ETF,3090,96
1796864,ETF,3090,6
1796868,ETF,3074,52
1796872,ETF,3073,60
1797298,ETF,3066,52
1797759,ETF,3058,52
1799176,ETF,3061,52
1799667,ETF,3069,52
1800643,ETF,3079,52
1800665,ETF,3080,74
1800675,ETF,3081,96
1800693,ETF,3082,118
1801625,ETF,3088,52
1803988,ETF,3101,52
1804947,ETF,3103,52
1804982,ETF,3104,74
1806384,ETF,3098,52
1806402,ETF,3097,74
1806431,ETF,3096,96
1809701,ETF,3103,52
1809736,ETF,3104,74
1809770,ETF,3105,96
1810188,ETF,3111,52
1810212,ETF,3111,74
1810257,ETF,3111,96
1810265,ETF,3111,6
1811616,ETF,3118,52
1811636,ETF,3119,74
1811670,ETF,3120,96
1814468,ETF,3135,52
1816803,ETF,3146,52
1816864,ETF,3147,74
1818243,ETF,3163,52
1818763,ETF,3171,52
1818821,ETF,3171,74
1818829,ETF,3171,96
1819300,ETF,3180,52
1819332,ETF,3180,74
1821243,ETF,3183,52
1821254,ETF,3184,74
1821742,ETF,3191,52
1821760,ETF,3191,74
1821812,ETF,3191,96
1821820,ETF,3191,6
1823747,ETF,3188,52
1823755,ETF,3187,74
1823763,ETF,3186,96
1826273,ETF,3178,52
1827212,ETF,3184,52
1830145,ETF,3195,52
1830153,ETF,3194,74
1830161,ETF,3193,96
1830631,ETF,3187,52
1830639,ETF,3187,74
1830647,ETF,3187,96
1830655,ETF,3187,6
1833494,ETF,3193,52
1833502,ETF,3194,74
1833510,ETF,3194,96
1835399,ETF,3193,52
1835875,ETF,3201,52
1836352,ETF,3200,52
1836360,ETF,3200,22
1836833,ETF,3193,52
1841140,ETF,3195,52
1843033,ETF,3191,52
1843041,ETF,3192,74
1843998,ETF,3202,52
1844945,ETF,3199,52
1845421,ETF,3191,52
1845429,ETF,3191,74
1845437,ETF,3191,96
1845445,ETF,3191,6
1847813,ETF,3194,52
1847821,ETF,3193,74
1847829,ETF,3192,96
1847837,ETF,3191,118
1848304,ETF,3186,52
1848312,ETF,3186,74
1848320,ETF,3186,96
1848328,ETF,3186,6
1850183,ETF,3176,52
1850202,ETF,3177,74
1850219,ETF,3178,96
1850351,ETF,3184,228
1850355,ETF,3188,52
1850359,ETF,3189,74
1850363,ETF,3190,96
1850367,ETF,3191,53
1853536,ETF,3180,52
1853559,ETF,3179,74
1854959,ETF,3181,52
1854974,ETF,3182,74
1856865,ETF,3184,52
1856876,ETF,3185,74
1856901,ETF,3186,96
1856935,ETF,3187,118
1857362,ETF,3192,52
1857832,ETF,3200,52
1857890,ETF,3201,74
1857898,ETF,3202,96
1858317,ETF,3208,52
1858332,ETF,3208,74
1858343,ETF,3208,96
1860705,ETF,3203,52
1860750,ETF,3202,74
1860758,ETF,3201,96
1860766,ETF,3200,118
1860774,ETF,3199,140
1864502,ETF,3196,52
1869190,ETF,3195,52
1869204,ETF,3194,74
1872511,ETF,3197,52
1873466,ETF,3205,52
1873481,ETF,3206,74
1874434,ETF,3204,52
1874447,ETF,3203,74
1875849,ETF,3199,52
1875867,ETF,3200,74
1877736,ETF,3210,52
1878687,ETF,3210,52
1878697,ETF,3209,74
1878746,ETF,3208,96
1878760,ETF,3207,118
1878768,ETF,3206,140
1878776,ETF,3205,162
1878784,ETF,3204,184
1879216,ETF,3202,52
1879250,ETF,3202,74
1879258,ETF,3202,96
1879266,ETF,3202,6
1879683,ETF,3185,52
1880169,ETF,3177,52
1880193,ETF,3177,74
1880205,ETF,3177,96
1880227,ETF,3177,58
1881599,ETF,3156,52
1881659,ETF,3155,74
1882081,ETF,3148,52
1882117,ETF,3148,74
1882147,ETF,3148,96
1882155,ETF,3148,6
1882159,ETF,3146,52
1882163,ETF,3145,60
1882173,ETF,3145,14
1882177,ETF,3144,96
1882614,ETF,3138,52
1882652,ETF,3138,74
1882662,ETF,3138,96
1882670,ETF,3138,6
1882674,ETF,3132,52
1882678,ETF,3131,60
1882688,ETF,3131,14
1883148,ETF,3124,52
1883156,ETF,3124,74
1883164,ETF,3124,96
1883172,ETF,3124,6
1885484,ETF,3099,52
1885500,ETF,3098,74
1885961,ETF,3091,52
1885979,ETF,3091,74
1887367,ETF,3073,52
1887387,ETF,3072,74
1887398,ETF,3072,96
1887443,ETF,3072,118
1887451,ETF,3072,14
1887455,ETF,3071,96
1887459,ETF,3070,30
1887469,ETF,3070,88
1887473,ETF,3069,74
1887482,ETF,3069,66
1887486,ETF,3068,118
1889292,ETF,3058,52
1889765,ETF,3050,52
1889786,ETF,3050,74
1889828,ETF,3050,96
1889836,ETF,3050,58
1889840,ETF,3049,60
1889849,ETF,3049,14
1889853,ETF,3048,96
1889945,ETF,3042,228
1889949,ETF,3036,52
1889953,ETF,3035,74
1889957,ETF,3034,96
1889961,ETF,3033,53
1890754,ETF,3028,52
1890762,ETF,3028,74
1890797,ETF,3028,96
1891703,ETF,3013,52
1891751,ETF,3012,74
1892183,ETF,3005,52
1892221,ETF,3005,74
1895506,ETF,2997,52
1895526,ETF,2996,74
1898287,ETF,2987,52
1898345,ETF,2986,74
1899857,ETF,2995,52
1899861,ETF,2996,74
1899865,ETF,2997,96
1899869,ETF,2998,118
1899873,ETF,2999,140
1899877,ETF,3000,23
1901154,ETF,2991,52
1906350,ETF,2988,52
1907764,ETF,2991,52
1907772,ETF,2992,74
1907780,ETF,2993,96
1908256,ETF,2999,52
1908264,ETF,2999,74
1908272,ETF,2999,96
1909211,ETF,2999,52
1909686,ETF,3000,52
1914837,ETF,3007,52
1914899,ETF,3008,74
1916750,ETF,3009,52
1917232,ETF,3017,52
1917288,ETF,3017,74
1917296,ETF,3017,96
1917304,ETF,3017,6
1917308,ETF,3017,52
1917754,ETF,3017,52
1917792,ETF,3017,8
1917796,ETF,3016,66
1917805,ETF,3016,74
1918237,ETF,3012,52
1918284,ETF,3012,74
1918292,ETF,3012,96
1918300,ETF,3012,6
1919728,ETF,3006,52
1922062,ETF,3001,52
1923961,ETF,3002,52
1928196,ETF,3012,52
1928211,ETF,3013,74
1928233,ETF,3014,96
1928269,ETF,3015,118
1928824,ETF,3017,52
1928828,ETF,3016,74
1928832,ETF,3015,96
1928836,ETF,3014,118
1928840,ETF,3013,140
1928844,ETF,3012,23
1930090,ETF,3015,52
1930559,ETF,3023,52
1931496,ETF,3027,52
1931510,ETF,3026,74
1931967,ETF,3019,52
1934806,ETF,3018,52
1934814,ETF,3017,74
1935682,ETF,3013,52
1935707,ETF,3014,74
1935752,ETF,3015,96
1937094,ETF,3007,52
1937121,ETF,3006,74
1938515,ETF,3006,52
1938559,ETF,3007,74
1939008,ETF,3006,52
1939042,ETF,3006,44
1940852,ETF,3003,52
1940866,ETF,3002,74
1940906,ETF,3001,96
1941318,ETF,2995,52
1942721,ETF,2995,52
1942749,ETF,2996,74
1942773,ETF,2997,96
1942797,ETF,2998,118
1942806,ETF,2999,140
1942814,ETF,3000,162
1943240,ETF,3003,52
1943255,ETF,3003,74
1943273,ETF,3003,96
1943287,ETF,3003,6
1943291,ETF,3013,52
1943295,ETF,3014,60
1943321,ETF,3014,14
1943325,ETF,3015,96
1943329,ETF,3016,30
1943757,ETF,3021,52
1946522,ETF,3023,52
1947441,ETF,3034,52
1947465,ETF,3035,74
1947937,ETF,3034,52
1947959,ETF,3034,44
2132094,ETF,3024,52
2132102,ETF,3023,74
2132110,ETF,3022,96
2133397,ETF,3015,52
2133405,ETF,3014,74
2134684,ETF,3011,52
2134692,ETF,3010,74
2134700,ETF,3009,96
2135124,ETF,3003,52
2135132,ETF,3003,74
2135140,ETF,3003,96
2135148,ETF,3003,6
2135152,ETF,2999,52
2136434,ETF,2985,52
2136442,ETF,2984,74
2137301,ETF,2989,52
2137309,ETF,2990,74
2137317,ETF,2991,96
2139446,ETF,2989,52
2139455,ETF,2990,74
2139463,ETF,2991,96
2139882,ETF,2997,52
2139890,ETF,2997,74
2139898,ETF,2997,96
2139906,ETF,2997,6
2141608,ETF,3008,52
2142469,ETF,3011,52
2142477,ETF,3010,74
2143754,ETF,3007,52
2143762,ETF,3008,74
2148846,ETF,3010,52
2148857,ETF,3009,74
2150145,ETF,3006,52
2151019,ETF,2997,52
2151058,ETF,2996,74
2151098,ETF,2995,96
2152335,ETF,2997,52
2152373,ETF,2996,74
2155336,ETF,2994,52
2155757,ETF,3002,52
2155773,ETF,3002,74
2155793,ETF,3002,96
2155815,ETF,3002,6
2155819,ETF,3003,52
2156209,ETF,3011,52
2161768,ETF,2998,52
2163070,ETF,3010,52
2163495,ETF,3018,52
2163525,ETF,3018,74
2163539,ETF,3018,96
2163563,ETF,3018,6
2163567,ETF,3018,52
2163571,ETF,3019,60
2164430,ETF,3025,52
2164438,ETF,3024,74
2167826,ETF,3018,52
2167836,ETF,3019,74
2167854,ETF,3019,96
2168706,ETF,3019,52
2174282,ETF,3010,52
2174290,ETF,3011,74
2176426,ETF,3012,52
2182872,ETF,3016,52
2184584,ETF,3017,52
2186280,ETF,3008,52
2187562,ETF,3006,52
2187570,ETF,3005,74
2190560,ETF,3006,52
2194846,ETF,3005,52
2194854,ETF,3004,74
2194862,ETF,3003,96
2194870,ETF,3002,118
2194878,ETF,3002,140
2194886,ETF,3002,88
2194890,ETF,3001,74
2195305,ETF,2997,52
2195313,ETF,2997,74
2196586,ETF,2988,52
2197015,ETF,2996,52
2197023,ETF,2996,74
2197031,ETF,2996,96
2197039,ETF,2996,6
2197043,ETF,2996,52
2197463,ETF,3004,52
2197471,ETF,3004,74
2197479,ETF,3004,96
2197487,ETF,3004,6
2198399,ETF,3012,52
2198407,ETF,3013,74
2198415,ETF,3014,96
2198423,ETF,3015,118
2198431,ETF,3016,140
2198884,ETF,3020,52
2198892,ETF,3020,74
2198900,ETF,3020,96
2198908,ETF,3020,6
2198912,ETF,3028,52
2199357,ETF,3036,52
2199821,ETF,3044,52
2199829,ETF,3045,74
2199837,ETF,3046,96
2199845,ETF,3047,118
2199853,ETF,3047,110
2199857,ETF,3047,30
2199865,ETF,3047,88
2199869,ETF,3048,74
2199878,ETF,3048,66
2199882,ETF,3049,118
2199891,ETF,3049,44
2199895,ETF,3050,162
2199904,ETF,3050,22
2199908,ETF,3051,206
2200364,ETF,3052,52
2200372,ETF,3052,74
2200380,ETF,3052,96
2200388,ETF,3052,6
2200392,ETF,3074,52
2200396,ETF,3075,60
2200406,ETF,3075,14
2200410,ETF,3076,96
2200414,ETF,3077,30
2200424,ETF,3077,88
2200428,ETF,3078,74
2200437,ETF,3078,66
2200441,ETF,3079,118
2200450,ETF,3079,44
2200454,ETF,3080,162
2200900,ETF,3082,52
2200908,ETF,3082,74
2200916,ETF,3082,96
2200924,ETF,3082,6
2200928,ETF,3095,52
2200932,ETF,3096,60
2200942,ETF,3096,14
2200946,ETF,3097,96
2200950,ETF,3098,30
2200960,ETF,3098,88
2201411,ETF,3103,52
2201419,ETF,3103,74
2201427,ETF,3103,96
2201435,ETF,3103,6
2201439,ETF,3111,52
2201443,ETF,3112,60
2201453,ETF,3112,14
2201457,ETF,3113,96
2201461,ETF,3114,30
2201471,ETF,3114,88
2201475,ETF,3115,74
2201484,ETF,3115,66
2201488,ETF,3116,118
2201497,ETF,3116,44
2201501,ETF,3117,162
2201956,ETF,3119,52
2201964,ETF,3119,74
2201972,ETF,3119,96
2201980,ETF,3119,6
2201984,ETF,3132,52
2201988,ETF,3133,60
2201998,ETF,3133,14
2202002,ETF,3134,96
2202462,ETF,3140,52
2202470,ETF,3140,74
2202478,ETF,3140,96
2202486,ETF,3140,6
2202490,ETF,3146,52
2202494,ETF,3147,60
2202504,ETF,3147,14
2202508,ETF,3148,96
2202512,ETF,3149,30
2202522,ETF,3149,88
2202526,ETF,3150,74
2202535,ETF,3150,66
2202539,ETF,3151,118
2203002,ETF,3154,52
2203010,ETF,3154,74
2203018,ETF,3154,96
2203026,ETF,3154,6
2203030,ETF,3165,52
2203034,ETF,3166,60
2203044,ETF,3166,14
2203048,ETF,3167,96
2203052,ETF,3168,30
2203062,ETF,3168,88
2203066,ETF,3169,74
2203534,ETF,3173,52
2203542,ETF,3173,74
2203550,ETF,3173,96
2203558,ETF,3173,6
2203562,ETF,3182,52
2203566,ETF,3183,60
2203576,ETF,3183,14
2203580,ETF,3184,96
2203584,ETF,3185,30
2203594,ETF,3185,88
2203598,ETF,3186,74
2203607,ETF,3186,66
2204061,ETF,3190,52
2204069,ETF,3190,74
2204077,ETF,3190,96
2204085,ETF,3190,6
2204518,ETF,3206,52
2204526,ETF,3207,74
2204534,ETF,3208,96
2206699,ETF,3212,52
2207188,ETF,3204,52
2207196,ETF,3204,74
2207204,ETF,3204,96
2207212,ETF,3204,6
2207216,ETF,3203,52
2207220,ETF,3202,60
2207230,ETF,3202,14
2207234,ETF,3201,96
2207371,ETF,3195,228
2207375,ETF,3189,52
2207379,ETF,3188,74
2207383,ETF,3187,96
2207387,ETF,3186,53
2207760,ETF,3186,52
2207768,ETF,3186,13
2207772,ETF,3185,61
2207781,ETF,3185,79
2207785,ETF,3184,17
2207794,ETF,3184,118
2207802,ETF,3184,27
2207806,ETF,3183,113
2207815,ETF,3183,71
2207819,ETF,3182,91
2207828,ETF,3182,115
2207832,ETF,3181,69
2207841,ETF,3181,159
2209110,ETF,3168,52
2212572,ETF,3165,52
2213023,ETF,3157,52
2214326,ETF,3166,52
2217336,ETF,3174,52
2218198,ETF,3167,52
2220343,ETF,3169,52
2220351,ETF,3168,74
2220359,ETF,3167,96
2221644,ETF,3174,52
2224627,ETF,3180,52
2225499,ETF,3178,52
2225507,ETF,3177,74
2225515,ETF,3176,96
2225943,ETF,3170,52
2227240,ETF,3170,52
2227248,ETF,3169,74
2228098,ETF,3169,52
2229385,ETF,3154,52
2230659,ETF,3149,52
2230667,ETF,3150,74
2235363,ETF,3163,52
2237905,ETF,3177,52
2240590,ETF,3174,52
2241333,ETF,3171,52
2241758,ETF,3179,52
2241766,ETF,3179,74
2241774,ETF,3179,96
2241782,ETF,3179,6
2241786,ETF,3180,52
2241790,ETF,3181,60
2244347,ETF,3180,52
2244355,ETF,3181,74
2244780,ETF,3188,52
2244788,ETF,3188,74
2244796,ETF,3188,96
2247755,ETF,3192,52
2248748,ETF,3182,52
2248752,ETF,3181,74
2248756,ETF,3180,96
2250736,ETF,3175,52
2251163,ETF,3175,52
2251171,ETF,3175,22
2251175,ETF,3176,52
2251601,ETF,3182,52
2251609,ETF,3182,74
2251617,ETF,3182,96
2251625,ETF,3182,6
2251629,ETF,3185,52
2251633,ETF,3186,60
2255015,ETF,3180,52
2255023,ETF,3179,74
2255031,ETF,3178,96
2255453,ETF,3172,52
2255461,ETF,3172,74
2255469,ETF,3172,96
2255477,ETF,3172,6
2255481,ETF,3168,52
2255485,ETF,3167,60
2255495,ETF,3167,14
2256472,ETF,3165,52
2256476,ETF,3166,74
2256480,ETF,3167,96
2256484,ETF,3168,118
2256488,ETF,3169,140
2256492,ETF,3170,23
2264434,ETF,3159,52
2264442,ETF,3158,74
2264450,ETF,3157,96
2265291,ETF,3152,52
2265299,ETF,3153,74
2265307,ETF,3154,96
2266572,ETF,3166,52
2266580,ETF,3167,74
2266588,ETF,3168,96
2266596,ETF,3169,118
2266604,ETF,3170,140
2266612,ETF,3171,162
2266620,ETF,3172,184
2267031,ETF,3174,52
2267039,ETF,3174,74
2267047,ETF,3174,96
2267055,ETF,3174,6
2267470,ETF,3194,52
2268319,ETF,3187,52
2270014,ETF,3181,52
2273431,ETF,3187,52
2273439,ETF,3186,74
2273447,ETF,3185,96
2274726,ETF,3179,52
2274874,ETF,3179,74
2274878,ETF,3180,96
2274882,ETF,3181,118
2274886,ETF,3182,140
2274890,ETF,3183,75
2275601,ETF,3186,52
2275609,ETF,3186,74
2275617,ETF,3186,96
2275625,ETF,3186,6
2289629,ETF,3173,52
2290057,ETF,3181,52
2290065,ETF,3181,74
2290912,ETF,3190,52
2290920,ETF,3191,74
2296845,ETF,3191,52
2296853,ETF,3192,74
2296861,ETF,3193,96
2298972,ETF,3193,52
2298980,ETF,3194,74
2298988,ETF,3195,96
2302792,ETF,3205,52
2302800,ETF,3204,74
2302808,ETF,3203,96
2305765,ETF,3182,52
2305773,ETF,3181,74
2305781,ETF,3180,96
2305789,ETF,3180,118
2306209,ETF,3174,52
2307916,ETF,3170,52
2308344,ETF,3178,52
2308352,ETF,3178,74
2311747,ETF,3198,52
2311755,ETF,3197,74
2312180,ETF,3190,52
2312188,ETF,3190,74
2312613,ETF,3181,52
2313914,ETF,3166,52
2313922,ETF,3165,74
2313930,ETF,3164,96
2313938,ETF,3163,118
2313946,ETF,3162,140
2313954,ETF,3161,162
2313962,ETF,3160,184
2313970,ETF,3159,206
2314446,ETF,3158,52
2314454,ETF,3158,74
2314462,ETF,3158,96
2314470,ETF,3158,6
2314474,ETF,3144,52
2314478,ETF,3143,60
2314488,ETF,3143,14
2314492,ETF,3142,96
2314496,ETF,3141,30
2314506,ETF,3141,88
2314510,ETF,3140,74
