message_index,symbol,side,px,dq
1336883,B,SELL,991,-162
1336885,B,BUY,972,-184
1336887,B,SELL,992,-184
1336889,B,BUY,971,-206
1336891,B,SELL,993,-206
1337317,B,BUY,973,52
1337318,B,SELL,981,52
1337319,B,BUY,972,74
1337320,B,SELL,982,74
1337321,B,BUY,971,96
1337322,B,SELL,983,96
1337323,B,BUY,970,118
1337324,B,SELL,984,118
1337325,B,BUY,969,140
1337326,B,SELL,985,140
1337327,B,BUY,968,162
1337328,B,SELL,986,162
1337329,B,BUY,967,184
1337330,B,SELL,987,184
1337331,B,BUY,966,206
1337332,B,SELL,988,206
1337333,B,BUY,965,228
1337334,B,SELL,989,228
1337335,B,BUY,970,-228
1337337,B,SELL,994,-228
1337339,B,BUY,976,-52
1337341,B,SELL,984,-52
1337343,B,BUY,975,-74
1337345,B,SELL,985,-74
1337347,B,BUY,974,-96
1337349,B,SELL,986,-96
1337351,B,BUY,973,-118
1337353,B,SELL,987,-118
1337355,B,BUY,972,-140
1337357,B,SELL,988,-140
1337359,B,BUY,971,-162
1337361,B,SELL,989,-162
1337363,B,BUY,970,-184
1337365,B,SELL,990,-184
1337367,B,BUY,969,-206
1337369,B,SELL,991,-206
1337791,B,BUY,971,52
1337792,B,SELL,979,52
1337793,B,BUY,970,74
1337794,B,SELL,980,74
1337795,B,BUY,969,96
1337796,B,SELL,981,96
1337797,B,BUY,968,118
1337798,B,SELL,982,118
1337799,B,BUY,967,140
1337800,B,SELL,983,140
1337801,B,BUY,966,162
1337802,B,SELL,984,162
1337803,B,BUY,965,184
1337804,B,SELL,985,184
1337805,B,BUY,964,206
1337806,B,SELL,986,206
1337807,B,BUY,963,228
1337808,B,SELL,987,228
1337809,B,BUY,968,-228
1337811,B,SELL,992,-228
1337813,B,BUY,973,-52
1337815,B,SELL,981,-52
1337817,B,BUY,972,-74
1337819,B,SELL,982,-74
1337821,B,BUY,971,-96
1337823,B,SELL,983,-96
1337825,B,BUY,970,-118
1337827,B,SELL,984,-118
1337829,B,BUY,969,-140
1337831,B,SELL,985,-140
1337833,B,BUY,968,-162
1337835,B,SELL,986,-162
1337837,B,BUY,967,-184
1337839,B,SELL,987,-184
1337841,B,BUY,966,-206
1337843,B,SELL,988,-206
1338265,B,BUY,968,52
1338266,B,SELL,976,52
1338267,B,BUY,967,74
1338268,B,SELL,977,74
1338269,B,BUY,966,96
1338270,B,SELL,978,96
1338271,B,BUY,965,118
1338272,B,SELL,979,118
1338273,B,BUY,964,140
1338274,B,SELL,980,140
1338275,B,BUY,963,162
1338276,B,SELL,981,162
1338277,B,BUY,962,184
1338278,B,SELL,982,184
1338279,B,BUY,961,206
1338280,B,SELL,983,206
1338281,B,BUY,960,228
1338282,B,SELL,984,228
1338283,B,BUY,965,-228
1338285,B,SELL,989,-228
1338287,B,BUY,971,-52
1338289,B,SELL,979,-52
1338291,B,BUY,970,-74
1338293,B,SELL,980,-74
1338295,B,BUY,969,-96
1338297,B,SELL,981,-96
1338299,B,BUY,968,-118
1338301,B,SELL,982,-118
1338303,B,BUY,967,-140
1338305,B,SELL,983,-140
1338307,B,BUY,966,-162
1338309,B,SELL,984,-162
1338311,B,BUY,965,-184
1338313,B,SELL,985,-184
1338315,B,BUY,964,-206
1338317,B,SELL,986,-206
1338744,B,BUY,967,52
1338745,B,SELL,975,52
1338746,B,BUY,966,74
1338747,B,SELL,976,74
1338748,B,BUY,965,96
1338749,B,SELL,977,96
1338750,B,BUY,964,118
1338751,B,SELL,978,118
1338752,B,BUY,963,140
1338753,B,SELL,979,140
1338754,B,BUY,962,162
1338755,B,SELL,980,162
1338756,B,BUY,961,184
1338757,B,SELL,981,184
1338758,B,BUY,960,206
1338759,B,SELL,982,206
1338760,B,BUY,959,228
1338761,B,SELL,983,228
1338762,B,BUY,963,-228
1338764,B,SELL,987,-228
1338766,B,BUY,968,-52
1338768,B,SELL,976,-52
1338770,B,BUY,967,-74
1338772,B,SELL,977,-74
1338774,B,BUY,966,-96
1338776,B,SELL,978,-96
1338778,B,BUY,965,-118
1338780,B,SELL,979,-118
1338782,B,BUY,964,-140
1338784,B,SELL,980,-140
1338786,B,BUY,963,-162
1338788,B,SELL,981,-162
1338790,B,BUY,962,-184
1338792,B,SELL,982,-184
1338794,B,BUY,961,-206
1338796,B,SELL,983,-206
1339238,B,BUY,966,52
1339239,B,SELL,974,52
1339240,B,BUY,965,74
1339241,B,SELL,975,74
1339242,B,BUY,964,96
1339243,B,SELL,976,96
1339244,B,BUY,963,118
1339245,B,SELL,977,118
1339246,B,BUY,962,140
1339247,B,SELL,978,140
1339248,B,BUY,961,162
1339249,B,SELL,979,162
1339250,B,BUY,960,184
1339251,B,SELL,980,184
1339252,B,BUY,959,206
1339253,B,SELL,981,206
1339254,B,BUY,958,228
1339255,B,SELL,982,228
1339256,B,BUY,960,-228
1339258,B,SELL,984,-228
1339260,B,BUY,967,-52
1339262,B,SELL,975,-52
1339264,B,BUY,966,-74
1339266,B,SELL,976,-74
1339268,B,BUY,965,-96
1339270,B,SELL,977,-96
1339272,B,BUY,964,-118
1339274,B,SELL,978,-118
1339276,B,BUY,963,-140
1339278,B,SELL,979,-140
1339280,B,BUY,962,-162
1339282,B,SELL,980,-162
1339284,B,BUY,961,-184
1339286,B,SELL,981,-184
1339288,B,BUY,960,-206
1339290,B,SELL,982,-206
1339727,B,BUY,968,52
1339728,B,SELL,976,52
1339729,B,BUY,967,74
1339730,B,SELL,977,74
1339731,B,BUY,966,96
1339732,B,SELL,978,96
1339733,B,BUY,965,118
1339734,B,SELL,979,118
1339735,B,BUY,964,140
1339736,B,SELL,980,140
1339737,B,BUY,963,162
1339738,B,SELL,981,162
1339739,B,BUY,962,184
1339740,B,SELL,982,184
1339741,B,BUY,961,206
1339742,B,SELL,983,206
1339743,B,BUY,960,228
1339744,B,SELL,984,228
1339745,B,BUY,959,-228
1339747,B,SELL,983,-228
1339749,B,BUY,966,-52
1339751,B,SELL,974,-52
1339753,B,BUY,965,-74
1339755,B,SELL,975,-74
1339757,B,BUY,964,-96
1339759,B,SELL,976,-96
1339761,B,BUY,963,-118
1339763,B,SELL,977,-118
1339765,B,BUY,962,-140
1339767,B,SELL,978,-140
1339769,B,BUY,961,-162
1339771,B,SELL,979,-162
1339773,B,BUY,960,-184
1339775,B,SELL,980,-184
1339777,B,BUY,959,-206
1339779,B,SELL,981,-206
1340222,B,BUY,968,52
1340223,B,SELL,976,52
1340224,B,BUY,967,74
1340225,B,SELL,977,74
1340226,B,BUY,966,96
1340227,B,SELL,978,96
1340228,B,BUY,965,118
1340229,B,SELL,979,118
1340230,B,BUY,964,140
1340231,B,SELL,980,140
1340232,B,BUY,963,162
1340233,B,SELL,981,162
1340234,B,BUY,962,184
1340235,B,SELL,982,184
1340236,B,BUY,961,206
1340237,B,SELL,983,206
1340238,B,BUY,960,228
1340239,B,SELL,984,228
1340240,B,BUY,958,-228
1340242,B,SELL,982,-228
1340244,B,BUY,968,-52
1340246,B,SELL,976,-52
1340248,B,BUY,967,-74
1340250,B,SELL,977,-74
1340252,B,BUY,966,-96
1340254,B,SELL,978,-96
1340256,B,BUY,965,-118
1340258,B,SELL,979,-118
1340260,B,BUY,964,-140
1340262,B,SELL,980,-140
1340264,B,BUY,963,-162
1340266,B,SELL,981,-162
1340268,B,BUY,962,-184
1340270,B,SELL,982,-184
1340272,B,BUY,961,-206
1340274,B,SELL,983,-206
1340692,B,BUY,969,52
1340693,B,SELL,977,52
1340694,B,BUY,968,74
1340695,B,SELL,978,74
1340696,B,BUY,967,96
1340697,B,SELL,979,96
1340698,B,BUY,966,118
1340699,B,SELL,980,118
1340700,B,BUY,965,140
1340701,B,SELL,981,140
1340702,B,BUY,964,162
1340703,B,SELL,982,162
1340704,B,BUY,963,184
1340705,B,SELL,983,184
1340706,B,BUY,962,206
1340707,B,SELL,984,206
1340708,B,BUY,961,228
1340709,B,SELL,985,228
1340710,B,BUY,960,-228
1340712,B,SELL,984,-228
1340714,B,BUY,968,-52
1340716,B,SELL,976,-52
1340718,B,BUY,967,-74
1340720,B,SELL,977,-74
1340722,B,BUY,966,-96
1340724,B,SELL,978,-96
1340726,B,BUY,965,-118
1340728,B,SELL,979,-118
1340730,B,BUY,964,-140
1340732,B,SELL,980,-140
1340734,B,BUY,963,-162
1340736,B,SELL,981,-162
1340738,B,BUY,962,-184
1340740,B,SELL,982,-184
1340742,B,BUY,961,-206
1340744,B,SELL,983,-206
1341173,B,BUY,968,52
1341174,B,SELL,976,52
1341175,B,BUY,967,74
1341176,B,SELL,977,74
1341177,B,BUY,966,96
1341178,B,SELL,978,96
1341179,B,BUY,965,118
1341180,B,SELL,979,118
1341181,B,BUY,964,140
1341182,B,SELL,980,140
1341183,B,BUY,963,162
1341184,B,SELL,981,162
1341185,B,BUY,962,184
1341186,B,SELL,982,184
1341187,B,BUY,961,206
1341188,B,SELL,983,206
1341189,B,BUY,960,228
1341190,B,SELL,984,228
1341191,B,BUY,960,-228
1341193,B,SELL,984,-228
1341195,B,BUY,969,-52
1341197,B,SELL,977,-52
1341199,B,BUY,968,-74
1341201,B,SELL,978,-74
1341203,B,BUY,967,-96
1341205,B,SELL,979,-96
1341207,B,BUY,966,-118
1341209,B,SELL,980,-118
1341211,B,BUY,965,-140
1341213,B,SELL,981,-140
1341215,B,BUY,964,-162
1341217,B,SELL,982,-162
1341219,B,BUY,963,-184
1341221,B,SELL,983,-184
1341223,B,BUY,962,-206
1341225,B,SELL,984,-206
1341662,B,BUY,970,52
1341663,B,SELL,978,52
1341664,B,BUY,969,74
1341665,B,SELL,979,74
1341666,B,BUY,968,96
1341667,B,SELL,980,96
1341668,B,BUY,967,118
1341669,B,SELL,981,118
1341670,B,BUY,966,140
1341671,B,SELL,982,140
1341672,B,BUY,965,162
1341673,B,SELL,983,162
1341674,B,BUY,964,184
1341675,B,SELL,984,184
1341676,B,BUY,963,206
1341677,B,SELL,985,206
1341678,B,BUY,962,228
1341679,B,SELL,986,228
1341680,B,BUY,961,-228
1341682,B,SELL,985,-228
1341684,B,BUY,968,-52
1341686,B,SELL,976,-52
1341688,B,BUY,967,-74
1341690,B,SELL,977,-74
1341692,B,BUY,966,-96
1341694,B,SELL,978,-96
1341696,B,BUY,965,-118
1341698,B,SELL,979,-118
1341700,B,BUY,964,-140
1341702,B,SELL,980,-140
1341704,B,BUY,963,-162
1341706,B,SELL,981,-162
1341708,B,BUY,962,-184
1341710,B,SELL,982,-184
1341712,B,BUY,961,-206
1341714,B,SELL,983,-206
1342133,B,BUY,967,52
1342134,B,SELL,975,52
1342135,B,BUY,966,74
1342136,B,SELL,976,74
1342137,B,BUY,965,96
1342138,B,SELL,977,96
1342139,B,BUY,964,118
1342140,B,SELL,978,118
1342141,B,BUY,963,140
1342142,B,SELL,979,140
1342143,B,BUY,962,162
1342144,B,SELL,980,162
1342145,B,BUY,961,184
1342146,B,SELL,981,184
1342147,B,BUY,960,206
1342148,B,SELL,982,206
1342149,B,BUY,959,228
1342150,B,SELL,983,228
1342151,B,BUY,960,-228
1342153,B,SELL,984,-228
1342155,B,BUY,970,-52
1342157,B,SELL,978,-52
1342159,B,BUY,969,-74
1342161,B,SELL,979,-74
1342163,B,BUY,968,-96
1342165,B,SELL,980,-96
1342167,B,BUY,967,-118
1342169,B,SELL,981,-118
1342171,B,BUY,966,-140
1342173,B,SELL,982,-140
1342175,B,BUY,965,-162
1342177,B,SELL,983,-162
1342179,B,BUY,964,-184
1342181,B,SELL,984,-184
1342183,B,BUY,963,-206
1342185,B,SELL,985,-206
1342607,B,BUY,968,52
1342608,B,SELL,976,52
1342609,B,BUY,967,74
1342610,B,SELL,977,74
1342611,B,BUY,966,96
1342612,B,SELL,978,96
1342613,B,BUY,965,118
1342614,B,SELL,979,118
1342615,B,BUY,964,140
1342616,B,SELL,980,140
1342617,B,BUY,963,162
1342618,B,SELL,981,162
1342619,B,BUY,962,184
1342620,B,SELL,982,184
1342621,B,BUY,961,206
1342622,B,SELL,983,206
1342623,B,BUY,960,228
1342624,B,SELL,984,228
1342625,B,BUY,962,-228
1342627,B,SELL,986,-228
1342629,B,BUY,967,-52
1342631,B,SELL,975,-52
1342633,B,BUY,966,-74
1342635,B,SELL,976,-74
1342637,B,BUY,965,-96
1342639,B,SELL,977,-96
1342641,B,BUY,964,-118
1342643,B,SELL,978,-118
1342645,B,BUY,963,-140
1342647,B,SELL,979,-140
1342649,B,BUY,962,-162
1342651,B,SELL,980,-162
1342653,B,BUY,961,-184
1342655,B,SELL,981,-184
1342657,B,BUY,960,-206
1342659,B,SELL,982,-206
1343107,B,BUY,971,52
1343108,B,SELL,979,52
1343109,B,BUY,970,74
1343110,B,SELL,980,74
1343111,B,BUY,969,96
1343112,B,SELL,981,96
1343113,B,BUY,968,118
1343114,B,SELL,982,118
1343115,B,BUY,967,140
1343116,B,SELL,983,140
1343117,B,BUY,966,162
1343118,B,SELL,984,162
1343119,B,BUY,965,184
1343120,B,SELL,985,184
1343121,B,BUY,964,206
1343122,B,SELL,986,206
1343123,B,BUY,963,228
1343124,B,SELL,987,228
1343125,B,BUY,959,-228
1343127,B,SELL,983,-228
1343129,B,BUY,968,-52
1343131,B,SELL,976,-52
1343133,B,BUY,967,-74
1343135,B,SELL,977,-74
1343137,B,BUY,966,-96
1343139,B,SELL,978,-96
1343141,B,BUY,965,-118
1343143,B,SELL,979,-118
1343145,B,BUY,964,-140
1343147,B,SELL,980,-140
1343149,B,BUY,963,-162
1343151,B,SELL,981,-162
1343153,B,BUY,962,-184
1343155,B,SELL,982,-184
1343157,B,BUY,961,-206
1343159,B,SELL,983,-206
1343580,B,BUY,971,52
1343581,B,SELL,979,52
1343582,B,BUY,970,74
1343583,B,SELL,980,74
1343584,B,BUY,969,96
1343585,B,SELL,981,96
1343586,B,BUY,968,118
1343587,B,SELL,982,118
1343588,B,BUY,967,140
1343589,B,SELL,983,140
1343590,B,BUY,966,162
1343591,B,SELL,984,162
1343592,B,BUY,965,184
1343593,B,SELL,985,184
1343594,B,BUY,964,206
1343595,B,SELL,986,206
1343596,B,BUY,963,228
1343597,B,SELL,987,228
1343598,B,BUY,960,-228
1343600,B,SELL,984,-228
1343602,B,BUY,971,-52
1343604,B,SELL,979,-52
1343606,B,BUY,970,-74
1343608,B,SELL,980,-74
1343610,B,BUY,969,-96
1343612,B,SELL,981,-96
1343614,B,BUY,968,-118
1343616,B,SELL,982,-118
1343618,B,BUY,967,-140
1343620,B,SELL,983,-140
1343622,B,BUY,966,-162
1343624,B,SELL,984,-162
1343626,B,BUY,965,-184
1343628,B,SELL,985,-184
1343630,B,BUY,964,-206
1343632,B,SELL,986,-206
1344054,B,BUY,974,52
1344055,B,SELL,982,52
1344056,B,BUY,973,74
1344057,B,SELL,983,74
1344058,B,BUY,972,96
1344059,B,SELL,984,96
1344060,B,BUY,971,118
1344061,B,SELL,985,118
1344062,B,BUY,970,140
1344063,B,SELL,986,140
1344064,B,BUY,969,162
1344065,B,SELL,987,162
1344066,B,BUY,968,184
1344067,B,SELL,988,184
1344068,B,BUY,967,206
1344069,B,SELL,989,206
1344070,B,BUY,966,228
1344071,B,SELL,990,228
1344072,B,BUY,963,-228
1344074,B,SELL,987,-228
1344076,B,BUY,971,-52
1344078,B,SELL,979,-52
1344080,B,BUY,970,-74
1344082,B,SELL,980,-74
1344084,B,BUY,969,-96
1344086,B,SELL,981,-96
1344088,B,BUY,968,-118
1344090,B,SELL,982,-118
1344092,B,BUY,967,-140
1344094,B,SELL,983,-140
1344096,B,BUY,966,-162
1344098,B,SELL,984,-162
1344100,B,BUY,965,-184
1344102,B,SELL,985,-184
1344104,B,BUY,964,-206
1344106,B,SELL,986,-206
1344528,B,BUY,975,52
1344529,B,SELL,983,52
1344530,B,BUY,974,74
1344531,B,SELL,984,74
1344532,B,BUY,973,96
1344533,B,SELL,985,96
1344534,B,BUY,972,118
1344535,B,SELL,986,118
1344536,B,BUY,971,140
1344537,B,SELL,987,140
1344538,B,BUY,970,162
1344539,B,SELL,988,162
1344540,B,BUY,969,184
1344541,B,SELL,989,184
1344542,B,BUY,968,206
1344543,B,SELL,990,206
1344544,B,BUY,967,228
1344545,B,SELL,991,228
1344546,B,BUY,963,-228
1344548,B,SELL,987,-228
1344550,B,BUY,974,-52
1344552,B,SELL,982,-52
1344554,B,BUY,973,-74
1344556,B,SELL,983,-74
1344558,B,BUY,972,-96
1344560,B,SELL,984,-96
1344562,B,BUY,971,-118
1344564,B,SELL,985,-118
1344566,B,BUY,970,-140
1344568,B,SELL,986,-140
1344570,B,BUY,969,-162
1344572,B,SELL,987,-162
1344574,B,BUY,968,-184
1344576,B,SELL,988,-184
1344578,B,BUY,967,-206
1344580,B,SELL,989,-206
1345018,B,BUY,977,52
1345019,B,SELL,985,52
1345020,B,BUY,976,74
1345021,B,SELL,986,74
1345022,B,BUY,975,96
1345023,B,SELL,987,96
1345024,B,BUY,974,118
1345025,B,SELL,988,118
1345026,B,BUY,973,140
1345027,B,SELL,989,140
1345028,B,BUY,972,162
1345029,B,SELL,990,162
1345030,B,BUY,971,184
1345031,B,SELL,991,184
1345032,B,BUY,970,206
1345033,B,SELL,992,206
1345034,B,BUY,969,228
1345035,B,SELL,993,228
1345036,B,BUY,966,-228
1345038,B,SELL,990,-228
1345040,B,BUY,975,-52
1345042,B,SELL,983,-52
1345044,B,BUY,974,-74
1345046,B,SELL,984,-74
1345048,B,BUY,973,-96
1345050,B,SELL,985,-96
1345052,B,BUY,972,-118
1345054,B,SELL,986,-118
1345056,B,BUY,971,-140
1345058,B,SELL,987,-140
1345060,B,BUY,970,-162
1345062,B,SELL,988,-162
1345064,B,BUY,969,-184
1345066,B,SELL,989,-184
1345068,B,BUY,968,-206
1345070,B,SELL,990,-206
1345490,B,BUY,976,52
1345491,B,SELL,984,52
1345492,B,BUY,975,74
1345493,B,SELL,985,74
1345494,B,BUY,974,96
1345495,B,SELL,986,96
1345496,B,BUY,973,118
1345497,B,SELL,987,118
1345498,B,BUY,972,140
1345499,B,SELL,988,140
1345500,B,BUY,971,162
1345501,B,SELL,989,162
1345502,B,BUY,970,184
1345503,B,SELL,990,184
1345504,B,BUY,969,206
1345505,B,SELL,991,206
1345506,B,BUY,968,228
1345507,B,SELL,992,228
1345508,B,BUY,967,-228
1345510,B,SELL,991,-228
1345512,B,BUY,977,-52
1345514,B,SELL,985,-52
1345516,B,BUY,976,-74
1345518,B,SELL,986,-74
1345520,B,BUY,975,-96
1345522,B,SELL,987,-96
1345524,B,BUY,974,-118
1345526,B,SELL,988,-118
1345528,B,BUY,973,-140
1345530,B,SELL,989,-140
1345532,B,BUY,972,-162
1345534,B,SELL,990,-162
1345536,B,BUY,971,-184
1345538,B,SELL,991,-184
1345540,B,BUY,970,-206
1345542,B,SELL,992,-206
1345963,B,BUY,974,52
1345964,B,SELL,982,52
1345965,B,BUY,973,74
1345966,B,SELL,983,74
1345967,B,BUY,972,96
1345968,B,SELL,984,96
1345969,B,BUY,971,118
1345970,B,SELL,985,118
1345971,B,BUY,970,140
1345972,B,SELL,986,140
1345973,B,BUY,969,162
1345974,B,SELL,987,162
1345975,B,BUY,968,184
1345976,B,SELL,988,184
1345977,B,BUY,967,206
1345978,B,SELL,989,206
1345979,B,BUY,966,228
1345980,B,SELL,990,228
1345981,B,BUY,969,-228
1345983,B,SELL,993,-228
1345985,B,BUY,976,-52
1345987,B,SELL,984,-52
1345989,B,BUY,975,-74
1345991,B,SELL,985,-74
1345993,B,BUY,974,-96
1345995,B,SELL,986,-96
1345997,B,BUY,973,-118
1345999,B,SELL,987,-118
1346001,B,BUY,972,-140
1346003,B,SELL,988,-140
1346005,B,BUY,971,-162
1346007,B,SELL,989,-162
1346009,B,BUY,970,-184
1346011,B,SELL,990,-184
1346013,B,BUY,969,-206
1346015,B,SELL,991,-206
1346439,B,BUY,975,52
1346440,B,SELL,983,52
1346441,B,BUY,974,74
1346442,B,SELL,984,74
1346443,B,BUY,973,96
1346444,B,SELL,985,96
1346445,B,BUY,972,118
1346446,B,SELL,986,118
1346447,B,BUY,971,140
1346448,B,SELL,987,140
1346449,B,BUY,970,162
1346450,B,SELL,988,162
1346451,B,BUY,969,184
1346452,B,SELL,989,184
1346453,B,BUY,968,206
1346454,B,SELL,990,206
1346455,B,BUY,967,228
1346456,B,SELL,991,228
1346457,B,BUY,968,-228
1346459,B,SELL,992,-228
1346461,B,BUY,974,-52
1346463,B,SELL,982,-52
1346465,B,BUY,973,-74
1346467,B,SELL,983,-74
1346469,B,BUY,972,-96
1346471,B,SELL,984,-96
1346473,B,BUY,971,-118
1346475,B,SELL,985,-118
1346477,B,BUY,970,-140
1346479,B,SELL,986,-140
1346481,B,BUY,969,-162
1346483,B,SELL,987,-162
1346485,B,BUY,968,-184
1346487,B,SELL,988,-184
1346489,B,BUY,967,-206
1346491,B,SELL,989,-206
1346934,B,BUY,978,52
1346935,B,SELL,986,52
1346936,B,BUY,977,74
1346937,B,SELL,987,74
1346938,B,BUY,976,96
1346939,B,SELL,988,96
1346940,B,BUY,975,118
1346941,B,SELL,989,118
1346942,B,BUY,974,140
1346943,B,SELL,990,140
1346944,B,BUY,973,162
1346945,B,SELL,991,162
1346946,B,BUY,972,184
1346947,B,SELL,992,184
1346948,B,BUY,971,206
1346949,B,SELL,993,206
1346950,B,BUY,970,228
1346951,B,SELL,994,228
1346952,B,BUY,966,-228
1346954,B,SELL,990,-228
1346956,B,BUY,975,-52
1346958,B,SELL,983,-52
1346960,B,BUY,974,-74
1346962,B,SELL,984,-74
1346964,B,BUY,973,-96
1346966,B,SELL,985,-96
1346968,B,BUY,972,-118
1346970,B,SELL,986,-118
1346972,B,BUY,971,-140
1346974,B,SELL,987,-140
1346976,B,BUY,970,-162
1346978,B,SELL,988,-162
1346980,B,BUY,969,-184
1346982,B,SELL,989,-184
1346984,B,BUY,968,-206
1346986,B,SELL,990,-206
1347407,B,BUY,979,52
1347408,B,SELL,987,52
1347409,B,BUY,978,74
1347410,B,SELL,988,74
1347411,B,BUY,977,96
1347412,B,SELL,989,96
1347413,B,BUY,976,118
1347414,B,SELL,990,118
1347415,B,BUY,975,140
1347416,B,SELL,991,140
1347417,B,BUY,974,162
1347418,B,SELL,992,162
1347419,B,BUY,973,184
1347420,B,SELL,993,184
1347421,B,BUY,972,206
1347422,B,SELL,994,206
1347423,B,BUY,971,228
1347424,B,SELL,995,228
1347425,B,BUY,967,-228
1347427,B,SELL,991,-228
1347429,B,BUY,978,-52
1347431,B,SELL,986,-52
1347433,B,BUY,977,-74
1347435,B,SELL,987,-74
1347437,B,BUY,976,-96
1347439,B,SELL,988,-96
1347441,B,BUY,975,-118
1347443,B,SELL,989,-118
1347445,B,BUY,974,-140
1347447,B,SELL,990,-140
1347449,B,BUY,973,-162
1347451,B,SELL,991,-162
1347453,B,BUY,972,-184
1347455,B,SELL,992,-184
1347457,B,BUY,971,-206
1347459,B,SELL,993,-206
1347879,B,BUY,980,52
1347880,B,SELL,988,52
1347881,B,BUY,979,74
1347882,B,SELL,989,74
1347883,B,BUY,978,96
1347884,B,SELL,990,96
1347885,B,BUY,977,118
1347886,B,SELL,991,118
1347887,B,BUY,976,140
1347888,B,SELL,992,140
1347889,B,BUY,975,162
1347890,B,SELL,993,162
1347891,B,BUY,974,184
1347892,B,SELL,994,184
1347893,B,BUY,973,206
1347894,B,SELL,995,206
1347895,B,BUY,972,228
1347896,B,SELL,996,228
1347897,B,BUY,970,-228
1347899,B,SELL,994,-228
1347901,B,BUY,979,-52
1347903,B,SELL,987,-52
1347905,B,BUY,978,-74
1347907,B,SELL,988,-74
1347909,B,BUY,977,-96
1347911,B,SELL,989,-96
1347913,B,BUY,976,-118
1347915,B,SELL,990,-118
1347917,B,BUY,975,-140
1347919,B,SELL,991,-140
1347921,B,BUY,974,-162
1347923,B,SELL,992,-162
1347925,B,BUY,973,-184
1347927,B,SELL,993,-184
1347929,B,BUY,972,-206
1347931,B,SELL,994,-206
1348360,B,BUY,979,52
1348361,B,SELL,987,52
1348362,B,BUY,978,74
1348363,B,SELL,988,74
1348364,B,BUY,977,96
1348365,B,SELL,989,96
1348366,B,BUY,976,118
1348367,B,SELL,990,118
1348368,B,BUY,975,140
1348369,B,SELL,991,140
1348370,B,BUY,974,162
1348371,B,SELL,992,162
1348372,B,BUY,973,184
1348373,B,SELL,993,184
1348374,B,BUY,972,206
1348375,B,SELL,994,206
1348376,B,BUY,971,228
1348377,B,SELL,995,228
1348378,B,BUY,971,-228
1348380,B,SELL,995,-228
1348382,B,BUY,980,-52
1348384,B,SELL,988,-52
1348386,B,BUY,979,-74
1348388,B,SELL,989,-74
1348390,B,BUY,978,-96
1348392,B,SELL,990,-96
1348394,B,BUY,977,-118
1348396,B,SELL,991,-118
1348398,B,BUY,976,-140
1348400,B,SELL,992,-140
1348402,B,BUY,975,-162
1348404,B,SELL,993,-162
1348406,B,BUY,974,-184
1348408,B,SELL,994,-184
1348410,B,BUY,973,-206
1348412,B,SELL,995,-206
1348843,B,BUY,979,52
1348844,B,SELL,987,52
1348845,B,BUY,978,74
1348846,B,SELL,988,74
1348847,B,BUY,977,96
1348848,B,SELL,989,96
1348849,B,BUY,976,118
1348850,B,SELL,990,118
1348851,B,BUY,975,140
1348852,B,SELL,991,140
1348853,B,BUY,974,162
1348854,B,SELL,992,162
1348855,B,BUY,973,184
1348856,B,SELL,993,184
1348857,B,BUY,972,206
1348858,B,SELL,994,206
1348859,B,BUY,971,228
1348860,B,SELL,995,228
1348861,B,BUY,972,-228
1348863,B,SELL,996,-228
1348865,B,BUY,979,-52
1348867,B,SELL,987,-52
1348869,B,BUY,978,-74
1348871,B,SELL,988,-74
1348873,B,BUY,977,-96
1348875,B,SELL,989,-96
1348877,B,BUY,976,-118
1348879,B,SELL,990,-118
1348881,B,BUY,975,-140
1348883,B,SELL,991,-140
1348885,B,BUY,974,-162
1348887,B,SELL,992,-162
1348889,B,BUY,973,-184
1348891,B,SELL,993,-184
1348893,B,BUY,972,-206
1348895,B,SELL,994,-206
1349314,B,BUY,980,52
1349315,B,SELL,988,52
1349316,B,BUY,979,74
1349317,B,SELL,989,74
1349318,B,BUY,978,96
1349319,B,SELL,990,96
1349320,B,BUY,977,118
1349321,B,SELL,991,118
1349322,B,BUY,976,140
1349323,B,SELL,992,140
1349324,B,BUY,975,162
1349325,B,SELL,993,162
1349326,B,BUY,974,184
1349327,B,SELL,994,184
1349328,B,BUY,973,206
1349329,B,SELL,995,206
1349330,B,BUY,972,228
1349331,B,SELL,996,228
1349332,B,BUY,971,-228
1349334,B,SELL,995,-228
1349336,B,BUY,979,-52
1349338,B,SELL,987,-52
1349340,B,BUY,978,-74
1349342,B,SELL,988,-74
1349344,B,BUY,977,-96
1349346,B,SELL,989,-96
1349348,B,BUY,976,-118
1349350,B,SELL,990,-118
1349352,B,BUY,975,-140
1349354,B,SELL,991,-140
1349356,B,BUY,974,-162
1349358,B,SELL,992,-162
1349360,B,BUY,973,-184
1349362,B,SELL,993,-184
1349364,B,BUY,972,-206
1349366,B,SELL,994,-206
1349785,B,BUY,978,52
1349786,B,SELL,986,52
1349787,B,BUY,977,74
1349788,B,SELL,987,74
1349789,B,BUY,976,96
1349790,B,SELL,988,96
1349791,B,BUY,975,118
1349792,B,SELL,989,118
1349793,B,BUY,974,140
1349794,B,SELL,990,140
1349795,B,BUY,973,162
1349796,B,SELL,991,162
1349797,B,BUY,972,184
1349798,B,SELL,992,184
1349799,B,BUY,971,206
1349800,B,SELL,993,206
1349801,B,BUY,970,228
1349802,B,SELL,994,228
1349803,B,BUY,971,-228
1349805,B,SELL,995,-228
1349807,B,BUY,980,-52
1349809,B,SELL,988,-52
1349811,B,BUY,979,-74
