message_index,symbol,side,px,dq
1485380,A,BUY,1277,52
1485381,A,SELL,1285,52
1485382,A,BUY,1276,74
1485383,A,SELL,1286,74
1485384,A,BUY,1275,96
1485385,A,SELL,1287,96
1485386,A,BUY,1274,118
1485387,A,SELL,1288,118
1485388,A,BUY,1273,140
1485389,A,SELL,1289,140
1485390,A,BUY,1272,162
1485391,A,SELL,1290,162
1485392,A,BUY,1271,184
1485393,A,SELL,1291,184
1485394,A,BUY,1270,206
1485395,A,SELL,1292,206
1485396,A,BUY,1269,228
1485397,A,SELL,1293,228
1485398,A,BUY,1272,-228
1485400,A,SELL,1296,-228
1485402,A,BUY,1279,-52
1485404,A,SELL,1287,-52
1485406,A,BUY,1278,-74
1485408,A,SELL,1288,-74
1485410,A,BUY,1277,-96
1485412,A,SELL,1289,-96
1485414,A,BUY,1276,-118
1485416,A,SELL,1290,-118
1485418,A,BUY,1275,-140
1485420,A,SELL,1291,-140
1485422,A,BUY,1274,-162
1485424,A,SELL,1292,-162
1485426,A,BUY,1273,-184
1485428,A,SELL,1293,-184
1485430,A,BUY,1272,-206
1485432,A,SELL,1294,-206
1485861,A,BUY,1273,52
1485862,A,SELL,1281,52
1485863,A,BUY,1272,74
1485864,A,SELL,1282,74
1485865,A,BUY,1271,96
1485866,A,SELL,1283,96
1485867,A,BUY,1270,118
1485868,A,SELL,1284,118
1485869,A,BUY,1269,140
1485870,A,SELL,1285,140
1485871,A,BUY,1268,162
1485872,A,SELL,1286,162
1485873,A,BUY,1267,184
1485874,A,SELL,1287,184
1485875,A,BUY,1266,206
1485876,A,SELL,1288,206
1485877,A,BUY,1265,228
1485878,A,SELL,1289,228
1485879,A,BUY,1271,-228
1485881,A,SELL,1295,-228
1485883,A,BUY,1277,-52
1485885,A,SELL,1285,-52
1485887,A,BUY,1276,-74
1485889,A,SELL,1286,-74
1485891,A,BUY,1275,-96
1485893,A,SELL,1287,-96
1485895,A,BUY,1274,-118
1485897,A,SELL,1288,-118
1485899,A,BUY,1273,-140
1485901,A,SELL,1289,-140
1485903,A,BUY,1272,-162
1485905,A,SELL,1290,-162
1485907,A,BUY,1271,-184
1485909,A,SELL,1291,-184
1485911,A,BUY,1270,-206
1485913,A,SELL,1292,-206
1486324,A,BUY,1271,52
1486325,A,SELL,1279,52
1486326,A,BUY,1270,74
1486327,A,SELL,1280,74
1486328,A,BUY,1269,96
1486329,A,SELL,1281,96
1486330,A,BUY,1268,118
1486331,A,SELL,1282,118
1486332,A,BUY,1267,140
1486333,A,SELL,1283,140
1486334,A,BUY,1266,162
1486335,A,SELL,1284,162
1486336,A,BUY,1265,184
1486337,A,SELL,1285,184
1486338,A,BUY,1264,206
1486339,A,SELL,1286,206
1486340,A,BUY,1263,228
1486341,A,SELL,1287,228
1486342,A,BUY,1269,-228
1486344,A,SELL,1293,-228
1486346,A,BUY,1273,-52
1486348,A,SELL,1281,-52
1486350,A,BUY,1272,-74
1486352,A,SELL,1282,-74
1486354,A,BUY,1271,-96
1486356,A,SELL,1283,-96
1486358,A,BUY,1270,-118
1486360,A,SELL,1284,-118
1486362,A,BUY,1269,-140
1486364,A,SELL,1285,-140
1486366,A,BUY,1268,-162
1486368,A,SELL,1286,-162
1486370,A,BUY,1267,-184
1486372,A,SELL,1287,-184
1486374,A,BUY,1266,-206
1486376,A,SELL,1288,-206
1486787,A,BUY,1273,52
1486788,A,SELL,1281,52
1486789,A,BUY,1272,74
1486790,A,SELL,1282,74
1486791,A,BUY,1271,96
1486792,A,SELL,1283,96
1486793,A,BUY,1270,118
1486794,A,SELL,1284,118
1486795,A,BUY,1269,140
1486796,A,SELL,1285,140
1486797,A,BUY,1268,162
1486798,A,SELL,1286,162
1486799,A,BUY,1267,184
1486800,A,SELL,1287,184
1486801,A,BUY,1266,206
1486802,A,SELL,1288,206
1486803,A,BUY,1265,228
1486804,A,SELL,1289,228
1486805,A,BUY,1265,-228
1486807,A,SELL,1289,-228
1486809,A,BUY,1271,-52
1486811,A,SELL,1279,-52
1486813,A,BUY,1270,-74
1486815,A,SELL,1280,-74
1486817,A,BUY,1269,-96
1486819,A,SELL,1281,-96
1486821,A,BUY,1268,-118
1486823,A,SELL,1282,-118
1486825,A,BUY,1267,-140
1486827,A,SELL,1283,-140
1486829,A,BUY,1266,-162
1486831,A,SELL,1284,-162
1486833,A,BUY,1265,-184
1486835,A,SELL,1285,-184
1486837,A,BUY,1264,-206
1486839,A,SELL,1286,-206
1487251,A,BUY,1276,52
1487252,A,SELL,1284,52
1487253,A,BUY,1275,74
1487254,A,SELL,1285,74
1487255,A,BUY,1274,96
1487256,A,SELL,1286,96
1487257,A,BUY,1273,118
1487258,A,SELL,1287,118
1487259,A,BUY,1272,140
1487260,A,SELL,1288,140
1487261,A,BUY,1271,162
1487262,A,SELL,1289,162
1487263,A,BUY,1270,184
1487264,A,SELL,1290,184
1487265,A,BUY,1269,206
1487266,A,SELL,1291,206
1487267,A,BUY,1268,228
1487268,A,SELL,1292,228
1487269,A,BUY,1263,-228
1487271,A,SELL,1287,-228
1487273,A,BUY,1273,-52
1487275,A,SELL,1281,-52
1487277,A,BUY,1272,-74
1487279,A,SELL,1282,-74
1487281,A,BUY,1271,-96
1487283,A,SELL,1283,-96
1487285,A,BUY,1270,-118
1487287,A,SELL,1284,-118
1487289,A,BUY,1269,-140
1487291,A,SELL,1285,-140
1487293,A,BUY,1268,-162
1487295,A,SELL,1286,-162
1487297,A,BUY,1267,-184
1487299,A,SELL,1287,-184
1487301,A,BUY,1266,-206
1487303,A,SELL,1288,-206
1487724,A,BUY,1279,52
1487725,A,SELL,1287,52
1487726,A,BUY,1278,74
1487727,A,SELL,1288,74
1487728,A,BUY,1277,96
1487729,A,SELL,1289,96
1487730,A,BUY,1276,118
1487731,A,SELL,1290,118
1487732,A,BUY,1275,140
1487733,A,SELL,1291,140
1487734,A,BUY,1274,162
1487735,A,SELL,1292,162
1487736,A,BUY,1273,184
1487737,A,SELL,1293,184
1487738,A,BUY,1272,206
1487739,A,SELL,1294,206
1487740,A,BUY,1271,228
1487741,A,SELL,1295,228
1487742,A,BUY,1265,-228
1487744,A,SELL,1289,-228
1487746,A,BUY,1276,-52
1487748,A,SELL,1284,-52
1487750,A,BUY,1275,-74
1487752,A,SELL,1285,-74
1487754,A,BUY,1274,-96
1487756,A,SELL,1286,-96
1487758,A,BUY,1273,-118
1487760,A,SELL,1287,-118
1487762,A,BUY,1272,-140
1487764,A,SELL,1288,-140
1487766,A,BUY,1271,-162
1487768,A,SELL,1289,-162
1487770,A,BUY,1270,-184
1487772,A,SELL,1290,-184
1487774,A,BUY,1269,-206
1487776,A,SELL,1291,-206
1488191,A,BUY,1281,52
1488192,A,SELL,1289,52
1488193,A,BUY,1280,74
1488194,A,SELL,1290,74
1488195,A,BUY,1279,96
1488196,A,SELL,1291,96
1488197,A,BUY,1278,118
1488198,A,SELL,1292,118
1488199,A,BUY,1277,140
1488200,A,SELL,1293,140
1488201,A,BUY,1276,162
1488202,A,SELL,1294,162
1488203,A,BUY,1275,184
1488204,A,SELL,1295,184
1488205,A,BUY,1274,206
1488206,A,SELL,1296,206
1488207,A,BUY,1273,228
1488208,A,SELL,1297,228
1488209,A,BUY,1268,-228
1488211,A,SELL,1292,-228
1488213,A,BUY,1279,-52
1488215,A,SELL,1287,-52
1488217,A,BUY,1278,-74
1488219,A,SELL,1288,-74
1488221,A,BUY,1277,-96
1488223,A,SELL,1289,-96
1488225,A,BUY,1276,-118
1488227,A,SELL,1290,-118
1488229,A,BUY,1275,-140
1488231,A,SELL,1291,-140
1488233,A,BUY,1274,-162
1488235,A,SELL,1292,-162
1488237,A,BUY,1273,-184
1488239,A,SELL,1293,-184
1488241,A,BUY,1272,-206
1488243,A,SELL,1294,-206
1488659,A,BUY,1282,52
1488660,A,SELL,1290,52
1488661,A,BUY,1281,74
1488662,A,SELL,1291,74
1488663,A,BUY,1280,96
1488664,A,SELL,1292,96
1488665,A,BUY,1279,118
1488666,A,SELL,1293,118
1488667,A,BUY,1278,140
1488668,A,SELL,1294,140
1488669,A,BUY,1277,162
1488670,A,SELL,1295,162
1488671,A,BUY,1276,184
1488672,A,SELL,1296,184
1488673,A,BUY,1275,206
1488674,A,SELL,1297,206
1488675,A,BUY,1274,228
1488676,A,SELL,1298,228
1488677,A,BUY,1271,-228
1488679,A,SELL,1295,-228
1488681,A,BUY,1281,-52
1488683,A,SELL,1289,-52
1488685,A,BUY,1280,-74
1488687,A,SELL,1290,-74
1488689,A,BUY,1279,-96
1488691,A,SELL,1291,-96
1488693,A,BUY,1278,-118
1488695,A,SELL,1292,-118
1488697,A,BUY,1277,-140
1488699,A,SELL,1293,-140
1488701,A,BUY,1276,-162
1488703,A,SELL,1294,-162
1488705,A,BUY,1275,-184
1488707,A,SELL,1295,-184
1488709,A,BUY,1274,-206
1488711,A,SELL,1296,-206
1489129,A,BUY,1283,52
1489130,A,SELL,1291,52
1489131,A,BUY,1282,74
1489132,A,SELL,1292,74
1489133,A,BUY,1281,96
1489134,A,SELL,1293,96
1489135,A,BUY,1280,118
1489136,A,SELL,1294,118
1489137,A,BUY,1279,140
1489138,A,SELL,1295,140
1489139,A,BUY,1278,162
1489140,A,SELL,1296,162
1489141,A,BUY,1277,184
1489142,A,SELL,1297,184
1489143,A,BUY,1276,206
1489144,A,SELL,1298,206
1489145,A,BUY,1275,228
1489146,A,SELL,1299,228
1489147,A,BUY,1273,-228
1489149,A,SELL,1297,-228
1489151,A,BUY,1282,-52
1489153,A,SELL,1290,-52
1489155,A,BUY,1281,-74
1489157,A,SELL,1291,-74
1489159,A,BUY,1280,-96
1489161,A,SELL,1292,-96
1489163,A,BUY,1279,-118
1489165,A,SELL,1293,-118
1489167,A,BUY,1278,-140
1489169,A,SELL,1294,-140
1489171,A,BUY,1277,-162
1489173,A,SELL,1295,-162
1489175,A,BUY,1276,-184
1489177,A,SELL,1296,-184
1489179,A,BUY,1275,-206
1489181,A,SELL,1297,-206
1489614,A,BUY,1283,52
1489615,A,SELL,1291,52
1489616,A,BUY,1282,74
1489617,A,SELL,1292,74
1489618,A,BUY,1281,96
1489619,A,SELL,1293,96
1489620,A,BUY,1280,118
1489621,A,SELL,1294,118
1489622,A,BUY,1279,140
1489623,A,SELL,1295,140
1489624,A,BUY,1278,162
1489625,A,SELL,1296,162
1489626,A,BUY,1277,184
1489627,A,SELL,1297,184
1489628,A,BUY,1276,206
1489629,A,SELL,1298,206
1489630,A,BUY,1275,228
1489631,A,SELL,1299,228
1489632,A,BUY,1274,-228
1489634,A,SELL,1298,-228
1489636,A,BUY,1283,-52
1489638,A,SELL,1291,-52
1489640,A,BUY,1282,-74
1489642,A,SELL,1292,-74
1489644,A,BUY,1281,-96
1489646,A,SELL,1293,-96
1489648,A,BUY,1280,-118
1489650,A,SELL,1294,-118
1489652,A,BUY,1279,-140
1489654,A,SELL,1295,-140
1489656,A,BUY,1278,-162
1489658,A,SELL,1296,-162
1489660,A,BUY,1277,-184
1489662,A,SELL,1297,-184
1489664,A,BUY,1276,-206
1489666,A,SELL,1298,-206
1490008,A,SELL,1278,503
1490033,A,BUY,1281,-96
1490034,A,BUY,1278,-23
1490035,A,BUY,1280,-118
1490036,A,BUY,1283,-52
1490037,A,BUY,1279,-140
1490038,A,BUY,1282,-74
1490039,A,SELL,1278,-503
1490111,A,BUY,1281,52
1490112,A,SELL,1289,52
1490113,A,BUY,1280,74
1490114,A,SELL,1290,74
1490115,A,BUY,1279,96
1490116,A,SELL,1291,96
1490117,A,BUY,1278,118
1490118,A,SELL,1292,118
1490119,A,BUY,1277,140
1490120,A,SELL,1293,140
1490121,A,BUY,1276,162
1490122,A,SELL,1294,162
1490123,A,BUY,1275,184
1490124,A,SELL,1295,184
1490125,A,BUY,1274,206
1490126,A,SELL,1296,206
1490127,A,BUY,1273,228
1490128,A,SELL,1297,228
1490129,A,BUY,1275,-228
1490131,A,SELL,1299,-228
1490134,A,SELL,1291,-52
1490137,A,SELL,1292,-74
1490140,A,SELL,1293,-96
1490143,A,SELL,1294,-118
1490146,A,SELL,1295,-140
1490148,A,BUY,1278,-139
1490150,A,SELL,1296,-162
1490152,A,BUY,1277,-184
1490154,A,SELL,1297,-184
1490156,A,BUY,1276,-206
1490158,A,SELL,1298,-206
1490571,A,BUY,1279,52
1490572,A,SELL,1287,52
1490573,A,BUY,1278,74
1490574,A,SELL,1288,74
1490575,A,BUY,1277,96
1490576,A,SELL,1289,96
1490577,A,BUY,1276,118
1490578,A,SELL,1290,118
1490579,A,BUY,1275,140
1490580,A,SELL,1291,140
1490581,A,BUY,1274,162
1490582,A,SELL,1292,162
1490583,A,BUY,1273,184
1490584,A,SELL,1293,184
1490585,A,BUY,1272,206
1490586,A,SELL,1294,206
1490587,A,BUY,1271,228
1490588,A,SELL,1295,228
1490589,A,BUY,1275,-228
1490591,A,SELL,1299,-228
1490593,A,BUY,1281,-52
1490595,A,SELL,1289,-52
1490597,A,BUY,1280,-74
1490599,A,SELL,1290,-74
1490601,A,BUY,1279,-96
1490603,A,SELL,1291,-96
1490605,A,BUY,1278,-118
1490607,A,SELL,1292,-118
1490609,A,BUY,1277,-140
1490611,A,SELL,1293,-140
1490613,A,BUY,1276,-162
1490615,A,SELL,1294,-162
1490617,A,BUY,1275,-184
1490619,A,SELL,1295,-184
1490621,A,BUY,1274,-206
1490623,A,SELL,1296,-206
1491033,A,BUY,1280,52
1491034,A,SELL,1288,52
1491035,A,BUY,1279,74
1491036,A,SELL,1289,74
1491037,A,BUY,1278,96
1491038,A,SELL,1290,96
1491039,A,BUY,1277,118
1491040,A,SELL,1291,118
1491041,A,BUY,1276,140
1491042,A,SELL,1292,140
1491043,A,BUY,1275,162
1491044,A,SELL,1293,162
1491045,A,BUY,1274,184
1491046,A,SELL,1294,184
1491047,A,BUY,1273,206
1491048,A,SELL,1295,206
1491049,A,BUY,1272,228
1491050,A,SELL,1296,228
1491051,A,BUY,1273,-228
1491053,A,SELL,1297,-228
1491055,A,BUY,1279,-52
1491057,A,SELL,1287,-52
1491059,A,BUY,1278,-74
1491061,A,SELL,1288,-74
1491063,A,BUY,1277,-96
1491065,A,SELL,1289,-96
1491067,A,BUY,1276,-118
1491069,A,SELL,1290,-118
1491071,A,BUY,1275,-140
1491073,A,SELL,1291,-140
1491075,A,BUY,1274,-162
1491077,A,SELL,1292,-162
1491079,A,BUY,1273,-184
1491081,A,SELL,1293,-184
1491083,A,BUY,1272,-206
1491085,A,SELL,1294,-206
1491503,A,BUY,1283,52
1491504,A,SELL,1291,52
1491505,A,BUY,1282,74
1491506,A,SELL,1292,74
1491507,A,BUY,1281,96
1491508,A,SELL,1293,96
1491509,A,BUY,1280,118
1491510,A,SELL,1294,118
1491511,A,BUY,1279,140
1491512,A,SELL,1295,140
1491513,A,BUY,1278,162
1491514,A,SELL,1296,162
1491515,A,BUY,1277,184
1491516,A,SELL,1297,184
1491517,A,BUY,1276,206
1491518,A,SELL,1298,206
1491519,A,BUY,1275,228
1491520,A,SELL,1299,228
1491521,A,BUY,1271,-228
1491523,A,SELL,1295,-228
1491525,A,BUY,1280,-52
1491527,A,SELL,1288,-52
1491529,A,BUY,1279,-74
1491531,A,SELL,1289,-74
1491533,A,BUY,1278,-96
1491535,A,SELL,1290,-96
1491537,A,BUY,1277,-118
1491539,A,SELL,1291,-118
1491541,A,BUY,1276,-140
1491543,A,SELL,1292,-140
1491545,A,BUY,1275,-162
1491547,A,SELL,1293,-162
1491549,A,BUY,1274,-184
1491551,A,SELL,1294,-184
1491553,A,BUY,1273,-206
1491555,A,SELL,1295,-206
1491967,A,BUY,1282,52
1491968,A,SELL,1290,52
1491969,A,BUY,1281,74
1491970,A,SELL,1291,74
1491971,A,BUY,1280,96
1491972,A,SELL,1292,96
1491973,A,BUY,1279,118
1491974,A,SELL,1293,118
1491975,A,BUY,1278,140
1491976,A,SELL,1294,140
1491977,A,BUY,1277,162
1491978,A,SELL,1295,162
1491979,A,BUY,1276,184
1491980,A,SELL,1296,184
1491981,A,BUY,1275,206
1491982,A,SELL,1297,206
1491983,A,BUY,1274,228
1491984,A,SELL,1298,228
1491985,A,BUY,1272,-228
1491987,A,SELL,1296,-228
1491989,A,BUY,1283,-52
1491991,A,SELL,1291,-52
1491993,A,BUY,1282,-74
1491995,A,SELL,1292,-74
1491997,A,BUY,1281,-96
1491999,A,SELL,1293,-96
1492001,A,BUY,1280,-118
1492003,A,SELL,1294,-118
1492005,A,BUY,1279,-140
1492007,A,SELL,1295,-140
1492009,A,BUY,1278,-162
1492011,A,SELL,1296,-162
1492013,A,BUY,1277,-184
1492015,A,SELL,1297,-184
1492017,A,BUY,1276,-206
1492019,A,SELL,1298,-206
1492443,A,BUY,1281,52
1492444,A,SELL,1289,52
1492445,A,BUY,1280,74
1492446,A,SELL,1290,74
1492447,A,BUY,1279,96
1492448,A,SELL,1291,96
1492449,A,BUY,1278,118
1492450,A,SELL,1292,118
1492451,A,BUY,1277,140
1492452,A,SELL,1293,140
1492453,A,BUY,1276,162
1492454,A,SELL,1294,162
1492455,A,BUY,1275,184
1492456,A,SELL,1295,184
1492457,A,BUY,1274,206
1492458,A,SELL,1296,206
1492459,A,BUY,1273,228
1492460,A,SELL,1297,228
1492461,A,BUY,1275,-228
1492463,A,SELL,1299,-228
1492465,A,BUY,1282,-52
1492467,A,SELL,1290,-52
1492469,A,BUY,1281,-74
1492471,A,SELL,1291,-74
1492473,A,BUY,1280,-96
1492475,A,SELL,1292,-96
1492477,A,BUY,1279,-118
1492479,A,SELL,1293,-118
1492481,A,BUY,1278,-140
1492483,A,SELL,1294,-140
1492485,A,BUY,1277,-162
1492487,A,SELL,1295,-162
1492489,A,BUY,1276,-184
1492491,A,SELL,1296,-184
1492493,A,BUY,1275,-206
1492495,A,SELL,1297,-206
1492905,A,BUY,1281,52
1492906,A,SELL,1289,52
1492907,A,BUY,1280,74
1492908,A,SELL,1290,74
1492909,A,BUY,1279,96
1492910,A,SELL,1291,96
1492911,A,BUY,1278,118
1492912,A,SELL,1292,118
1492913,A,BUY,1277,140
1492914,A,SELL,1293,140
1492915,A,BUY,1276,162
1492916,A,SELL,1294,162
1492917,A,BUY,1275,184
1492918,A,SELL,1295,184
1492919,A,BUY,1274,206
1492920,A,SELL,1296,206
1492921,A,BUY,1273,228
1492922,A,SELL,1297,228
1492923,A,BUY,1274,-228
1492925,A,SELL,1298,-228
1492927,A,BUY,1281,-52
1492929,A,SELL,1289,-52
1492931,A,BUY,1280,-74
1492933,A,SELL,1290,-74
1492935,A,BUY,1279,-96
1492937,A,SELL,1291,-96
1492939,A,BUY,1278,-118
1492941,A,SELL,1292,-118
1492943,A,BUY,1277,-140
1492945,A,SELL,1293,-140
1492947,A,BUY,1276,-162
1492949,A,SELL,1294,-162
1492951,A,BUY,1275,-184
1492953,A,SELL,1295,-184
1492955,A,BUY,1274,-206
1492957,A,SELL,1296,-206
1493320,A,SELL,1281,503
1493325,A,BUY,1281,-52
1493326,A,SELL,1281,-52
1493327,A,SELL,1281,-451
1493400,A,BUY,1284,52
1493401,A,SELL,1292,52
1493402,A,BUY,1283,74
1493403,A,SELL,1293,74
1493404,A,BUY,1282,96
1493405,A,SELL,1294,96
1493406,A,BUY,1281,118
1493407,A,SELL,1295,118
1493408,A,BUY,1280,140
1493409,A,SELL,1296,140
1493410,A,BUY,1279,162
1493411,A,SELL,1297,162
1493412,A,BUY,1278,184
1493413,A,SELL,1298,184
1493414,A,BUY,1277,206
1493415,A,SELL,1299,206
1493416,A,BUY,1276,228
1493417,A,SELL,1300,228
1493418,A,BUY,1273,-228
1493420,A,SELL,1297,-228
1493423,A,SELL,1289,-52
1493425,A,BUY,1280,-74
1493427,A,SELL,1290,-74
1493429,A,BUY,1279,-96
1493431,A,SELL,1291,-96
1493433,A,BUY,1278,-118
1493435,A,SELL,1292,-118
1493437,A,BUY,1277,-140
1493439,A,SELL,1293,-140
1493441,A,BUY,1276,-162
1493443,A,SELL,1294,-162
1493445,A,BUY,1275,-184
1493447,A,SELL,1295,-184
1493449,A,BUY,1274,-206
1493451,A,SELL,1296,-206
1493793,A,BUY,1297,503
1493818,A,BUY,1297,-503
1493819,A,SELL,1295,-118
1493820,A,SELL,1293,-74
1493821,A,SELL,1297,-23
1493822,A,SELL,1292,-52
1493823,A,SELL,1294,-96
1493824,A,SELL,1296,-140
1493896,A,BUY,1286,52
1493897,A,SELL,1294,52
1493898,A,BUY,1285,74
1493899,A,SELL,1295,74
1493900,A,BUY,1284,96
1493901,A,SELL,1296,96
1493902,A,BUY,1283,118
1493903,A,SELL,1297,118
1493904,A,BUY,1282,140
1493905,A,SELL,1298,140
1493906,A,BUY,1281,162
1493907,A,SELL,1299,162
1493908,A,BUY,1280,184
1493909,A,SELL,1300,184
1493910,A,BUY,1279,206
1493911,A,SELL,1301,206
1493912,A,BUY,1278,228
1493913,A,SELL,1302,228
1493914,A,BUY,1273,-228
1493916,A,SELL,1297,-205
1493918,A,BUY,1284,-52
1493921,A,BUY,1283,-74
1493924,A,BUY,1282,-96
1493927,A,BUY,1281,-118
1493930,A,BUY,1280,-140
1493933,A,BUY,1279,-162
1493935,A,SELL,1297,-162
1493937,A,BUY,1278,-184
1493939,A,SELL,1298,-184
1493941,A,BUY,1277,-206
1493943,A,SELL,1299,-206
1494294,A,BUY,1288,52
1494304,A,SELL,1296,52
1494307,A,BUY,1287,74
1494319,A,SELL,1297,74
1494324,A,BUY,1286,96
1494325,A,SELL,1298,96
1494342,A,BUY,1285,118
1494357,A,SELL,1299,118
1494362,A,BUY,1284,140
1494373,A,SELL,1300,140
1494374,A,BUY,1283,162
1494375,A,SELL,1301,162
1494376,A,BUY,1282,184
1494377,A,SELL,1302,184
1494378,A,BUY,1281,206
1494379,A,SELL,1303,206
1494380,A,BUY,1280,228
1494381,A,SELL,1304,228
1494382,A,BUY,1276,-228
1494384,A,SELL,1300,-228
1494386,A,BUY,1286,-52
1494388,A,SELL,1294,-52
1494390,A,BUY,1285,-74
1494392,A,SELL,1295,-74
1494394,A,BUY,1284,-96
1494396,A,SELL,1296,-96
1494398,A,BUY,1283,-118
1494400,A,SELL,1297,-118
1494402,A,BUY,1282,-140
1494404,A,SELL,1298,-140
1494406,A,BUY,1281,-162
1494408,A,SELL,1299,-162
1494410,A,BUY,1280,-184
1494412,A,SELL,1300,-184
1494414,A,BUY,1279,-206
1494416,A,SELL,1301,-206
1494786,A,BUY,1285,52
1494787,A,SELL,1293,52
1494790,A,BUY,1284,74
1494851,A,SELL,1294,74
1494852,A,BUY,1283,96
1494853,A,SELL,1295,96
1494854,A,BUY,1282,118
1494855,A,SELL,1296,118
1494856,A,BUY,1281,140
1494857,A,SELL,1297,140
1494858,A,BUY,1280,162
1494859,A,SELL,1298,162
1494860,A,BUY,1279,184
1494861,A,SELL,1299,184
1494862,A,BUY,1278,206
1494863,A,SELL,1300,206
1494864,A,BUY,1277,228
1494865,A,SELL,1301,228
1494866,A,BUY,1278,-228
1494868,A,SELL,1302,-228
1494870,A,BUY,1288,-52
1494872,A,SELL,1296,-52
1494874,A,BUY,1287,-74
1494876,A,SELL,1297,-74
1494878,A,BUY,1286,-96
1494880,A,SELL,1298,-96
1494882,A,BUY,1285,-118
1494884,A,SELL,1299,-118
1494886,A,BUY,1284,-140
1494888,A,SELL,1300,-140
1494890,A,BUY,1283,-162
1494892,A,SELL,1301,-162
1494894,A,BUY,1282,-184
1494896,A,SELL,1302,-184
1494898,A,BUY,1281,-206
1494900,A,SELL,1303,-206
1495248,A,BUY,1286,52
1495252,A,SELL,1294,52
1495260,A,BUY,1285,74
1495268,A,SELL,1295,74
1495291,A,BUY,1284,96
1495312,A,SELL,1296,96
1495319,A,BUY,1283,118
1495322,A,SELL,1297,118
1495323,A,BUY,1282,140
1495324,A,SELL,1298,140
1495325,A,BUY,1281,162
1495326,A,SELL,1299,162
1495327,A,BUY,1280,184
1495328,A,SELL,1300,184
1495329,A,BUY,1279,206
1495330,A,SELL,1301,206
1495331,A,BUY,1278,228
1495332,A,SELL,1302,228
1495333,A,BUY,1280,-228
1495335,A,SELL,1304,-228
1495337,A,BUY,1285,-52
1495339,A,SELL,1293,-52
1495341,A,BUY,1284,-74
1495343,A,SELL,1294,-74
1495345,A,BUY,1283,-96
1495347,A,SELL,1295,-96
1495349,A,BUY,1282,-118
1495351,A,SELL,1296,-118
1495353,A,BUY,1281,-140
1495355,A,SELL,1297,-140
1495357,A,BUY,1280,-162
1495359,A,SELL,1298,-162
1495361,A,BUY,1279,-184
1495363,A,SELL,1299,-184
1495365,A,BUY,1278,-206
1495367,A,SELL,1300,-206
1495723,A,BUY,1289,52
1495726,A,SELL,1297,52
1495727,A,BUY,1288,74
1495730,A,SELL,1298,74
1495731,A,BUY,1287,96
1495735,A,SELL,1299,96
1495741,A,BUY,1286,118
1495745,A,SELL,1300,118
1495758,A,BUY,1285,140
1495783,A,SELL,1301,140
1495796,A,BUY,1284,162
1495799,A,SELL,1302,162
1495800,A,BUY,1283,184
1495801,A,SELL,1303,184
1495802,A,BUY,1282,206
1495803,A,SELL,1304,206
1495804,A,BUY,1281,228
1495805,A,SELL,1305,228
1495806,A,BUY,1277,-228
1495808,A,SELL,1301,-228
1495810,A,BUY,1286,-52
1495812,A,SELL,1294,-52
1495814,A,BUY,1285,-74
1495816,A,SELL,1295,-74
1495818,A,BUY,1284,-96
1495820,A,SELL,1296,-96
1495822,A,BUY,1283,-118
1495824,A,SELL,1297,-118
1495826,A,BUY,1282,-140
1495828,A,SELL,1298,-140
1495830,A,BUY,1281,-162
1495832,A,SELL,1299,-162
1495834,A,BUY,1280,-184
1495836,A,SELL,1300,-184
1495838,A,BUY,1279,-206
1495840,A,SELL,1301,-206
1496185,A,BUY,1290,52
1496186,A,SELL,1298,52
1496190,A,BUY,1289,74
1496205,A,SELL,1299,74
1496211,A,BUY,1288,96
1496232,A,SELL,1300,96
1496243,A,BUY,1287,118
1496254,A,SELL,1301,118
1496255,A,BUY,1286,140
1496256,A,SELL,1302,140
1496257,A,BUY,1285,162
1496262,A,SELL,1303,162
1496263,A,BUY,1284,184
1496268,A,SELL,1304,184
1496269,A,BUY,1283,206
1496270,A,SELL,1305,206
1496271,A,BUY,1282,228
1496272,A,SELL,1306,228
1496273,A,BUY,1278,-228
1496275,A,SELL,1302,-228
1496277,A,BUY,1289,-52
1496279,A,SELL,1297,-52
1496281,A,BUY,1288,-74
1496283,A,SELL,1298,-74
1496285,A,BUY,1287,-96
1496287,A,SELL,1299,-96
1496289,A,BUY,1286,-118
1496291,A,SELL,1300,-118
1496293,A,BUY,1285,-140
1496295,A,SELL,1301,-140
1496297,A,BUY,1284,-162
1496299,A,SELL,1302,-162
1496301,A,BUY,1283,-184
1496303,A,SELL,1303,-184
1496305,A,BUY,1282,-206
1496307,A,SELL,1304,-206
1496655,A,BUY,1290,52
1496659,A,SELL,1298,52
1496675,A,BUY,1289,74
1496677,A,SELL,1299,74
1496679,A,BUY,1288,96
1496691,A,SELL,1300,96
1496698,A,BUY,1287,118
1496707,A,SELL,1301,118
1496718,A,BUY,1286,140
1496731,A,SELL,1302,140
1496732,A,BUY,1285,162
1496733,A,SELL,1303,162
1496734,A,BUY,1284,184
1496735,A,SELL,1304,184
1496736,A,BUY,1283,206
1496737,A,SELL,1305,206
1496738,A,BUY,1282,228
1496739,A,SELL,1306,228
1496740,A,BUY,1281,-228
1496742,A,SELL,1305,-228
1496744,A,BUY,1290,-52
1496746,A,SELL,1298,-52
1496748,A,BUY,1289,-74
1496750,A,SELL,1299,-74
1496752,A,BUY,1288,-96
1496754,A,SELL,1300,-96
1496756,A,BUY,1287,-118
1496758,A,SELL,1301,-118
1496760,A,BUY,1286,-140
