message_index,symbol,side,px,dq
1455686,C,SELL,912,-206
1456135,C,BUY,896,52
1456136,C,SELL,904,52
1456138,C,BUY,895,74
1456139,C,SELL,905,74
1456140,C,BUY,894,96
1456141,C,SELL,906,96
1456142,C,BUY,893,118
1456143,C,SELL,907,118
1456144,C,BUY,892,140
1456145,C,SELL,908,140
1456146,C,BUY,891,162
1456148,C,SELL,909,162
1456149,C,BUY,890,184
1456150,C,SELL,910,184
1456151,C,BUY,889,206
1456152,C,SELL,911,206
1456153,C,BUY,888,228
1456154,C,SELL,912,228
1456157,C,BUY,889,-228
1456159,C,SELL,913,-228
1456163,C,BUY,901,-52
1456165,C,SELL,909,-52
1456168,C,BUY,900,-74
1456170,C,SELL,910,-74
1456172,C,BUY,899,-96
1456175,C,SELL,911,-96
1456177,C,BUY,898,-118
1456179,C,SELL,912,-118
1456181,C,BUY,897,-140
1456183,C,SELL,913,-140
1456185,C,BUY,896,-162
1456187,C,SELL,914,-162
1456189,C,BUY,895,-184
1456191,C,SELL,915,-184
1456193,C,BUY,894,-206
1456195,C,SELL,916,-206
1456592,C,BUY,898,52
1456593,C,SELL,906,52
1456594,C,BUY,897,74
1456595,C,SELL,907,74
1456596,C,BUY,896,96
1456597,C,SELL,908,96
1456598,C,BUY,895,118
1456599,C,SELL,909,118
1456607,C,BUY,894,140
1456608,C,SELL,910,140
1456610,C,BUY,893,162
1456611,C,SELL,911,162
1456619,C,BUY,892,184
1456620,C,SELL,912,184
1456621,C,BUY,891,206
1456622,C,SELL,913,206
1456623,C,BUY,890,228
1456624,C,SELL,914,228
1456625,C,BUY,893,-228
1456627,C,SELL,917,-228
1456629,C,BUY,896,-52
1456631,C,SELL,904,-52
1456633,C,BUY,895,-74
1456635,C,SELL,905,-74
1456637,C,BUY,894,-96
1456639,C,SELL,906,-96
1456641,C,BUY,893,-118
1456643,C,SELL,907,-118
1456645,C,BUY,892,-140
1456647,C,SELL,908,-140
1456649,C,BUY,891,-162
1456651,C,SELL,909,-162
1456653,C,BUY,890,-184
1456655,C,SELL,910,-184
1456657,C,BUY,889,-206
1456659,C,SELL,911,-206
1457095,C,BUY,895,52
1457096,C,SELL,903,52
1457097,C,BUY,894,74
1457098,C,SELL,904,74
1457106,C,BUY,893,96
1457107,C,SELL,905,96
1457108,C,BUY,892,118
1457110,C,SELL,906,118
1457111,C,BUY,891,140
1457112,C,SELL,907,140
1457113,C,BUY,890,162
1457114,C,SELL,908,162
1457115,C,BUY,889,184
1457116,C,SELL,909,184
1457125,C,BUY,888,206
1457126,C,SELL,910,206
1457127,C,BUY,887,228
1457128,C,SELL,911,228
1457129,C,BUY,888,-228
1457131,C,SELL,912,-228
1457133,C,BUY,898,-52
1457135,C,SELL,906,-52
1457137,C,BUY,897,-74
1457139,C,SELL,907,-74
1457141,C,BUY,896,-96
1457143,C,SELL,908,-96
1457145,C,BUY,895,-118
1457147,C,SELL,909,-118
1457149,C,BUY,894,-140
1457151,C,SELL,910,-140
1457153,C,BUY,893,-162
1457155,C,SELL,911,-162
1457157,C,BUY,892,-184
1457159,C,SELL,912,-184
1457161,C,BUY,891,-206
1457163,C,SELL,913,-206
1457581,C,BUY,899,52
1457582,C,SELL,907,52
1457583,C,BUY,898,74
1457585,C,SELL,908,74
1457586,C,BUY,897,96
1457588,C,SELL,909,96
1457589,C,BUY,896,118
1457590,C,SELL,910,118
1457591,C,BUY,895,140
1457592,C,SELL,911,140
1457593,C,BUY,894,162
1457594,C,SELL,912,162
1457595,C,BUY,893,184
1457596,C,SELL,913,184
1457597,C,BUY,892,206
1457598,C,SELL,914,206
1457599,C,BUY,891,228
1457600,C,SELL,915,228
1457601,C,BUY,890,-228
1457604,C,SELL,914,-228
1457606,C,BUY,895,-52
1457608,C,SELL,903,-52
1457611,C,BUY,894,-74
1457613,C,SELL,904,-74
1457615,C,BUY,893,-96
1457617,C,SELL,905,-96
1457619,C,BUY,892,-118
1457621,C,SELL,906,-118
1457623,C,BUY,891,-140
1457625,C,SELL,907,-140
1457627,C,BUY,890,-162
1457629,C,SELL,908,-162
1457631,C,BUY,889,-184
1457633,C,SELL,909,-184
1457635,C,BUY,888,-206
1457637,C,SELL,910,-206
1458049,C,BUY,897,52
1458050,C,SELL,905,52
1458051,C,BUY,896,74
1458052,C,SELL,906,74
1458053,C,BUY,895,96
1458054,C,SELL,907,96
1458055,C,BUY,894,118
1458056,C,SELL,908,118
1458057,C,BUY,893,140
1458058,C,SELL,909,140
1458059,C,BUY,892,162
1458061,C,SELL,910,162
1458062,C,BUY,891,184
1458063,C,SELL,911,184
1458071,C,BUY,890,206
1458072,C,SELL,912,206
1458073,C,BUY,889,228
1458082,C,SELL,913,228
1458083,C,BUY,887,-228
1458085,C,SELL,911,-228
1458087,C,BUY,899,-52
1458089,C,SELL,907,-52
1458091,C,BUY,898,-74
1458093,C,SELL,908,-74
1458096,C,BUY,897,-96
1458098,C,SELL,909,-96
1458100,C,BUY,896,-118
1458102,C,SELL,910,-118
1458104,C,BUY,895,-140
1458106,C,SELL,911,-140
1458108,C,BUY,894,-162
1458111,C,SELL,912,-162
1458115,C,BUY,893,-184
1458117,C,SELL,913,-184
1458119,C,BUY,892,-206
1458121,C,SELL,914,-206
1458522,C,BUY,892,52
1458523,C,SELL,900,52
1458524,C,BUY,891,74
1458525,C,SELL,901,74
1458526,C,BUY,890,96
1458527,C,SELL,902,96
1458528,C,BUY,889,118
1458529,C,SELL,903,118
1458530,C,BUY,888,140
1458531,C,SELL,904,140
1458532,C,BUY,887,162
1458533,C,SELL,905,162
1458534,C,BUY,886,184
1458536,C,SELL,906,184
1458537,C,BUY,885,206
1458538,C,SELL,907,206
1458539,C,BUY,884,228
1458541,C,SELL,908,228
1458542,C,BUY,891,-228
1458544,C,SELL,915,-228
1458546,C,BUY,897,-52
1458548,C,SELL,905,-52
1458550,C,BUY,896,-74
1458552,C,SELL,906,-74
1458554,C,BUY,895,-96
1458557,C,SELL,907,-96
1458559,C,BUY,894,-118
1458561,C,SELL,908,-118
1458563,C,BUY,893,-140
1458565,C,SELL,909,-140
1458567,C,BUY,892,-162
1458569,C,SELL,910,-162
1458571,C,BUY,891,-184
1458573,C,SELL,911,-184
1458576,C,BUY,890,-206
1458578,C,SELL,912,-206
1458673,C,BUY,905,503
1458698,C,BUY,905,-503
1458699,C,SELL,905,-23
1458700,C,SELL,900,-52
1458701,C,SELL,904,-140
1458702,C,SELL,903,-118
1458703,C,SELL,902,-96
1458704,C,SELL,901,-74
1459019,C,BUY,894,52
1459020,C,SELL,902,52
1459021,C,BUY,893,74
1459022,C,SELL,903,74
1459023,C,BUY,892,96
1459024,C,SELL,904,96
1459025,C,BUY,891,118
1459026,C,SELL,905,118
1459027,C,BUY,890,140
1459028,C,SELL,906,140
1459029,C,BUY,889,162
1459030,C,SELL,907,162
1459032,C,BUY,888,184
1459033,C,SELL,908,184
1459034,C,BUY,887,206
1459035,C,SELL,909,206
1459037,C,BUY,886,228
1459038,C,SELL,910,228
1459040,C,BUY,889,-228
1459042,C,SELL,913,-228
1459044,C,BUY,892,-52
1459047,C,BUY,891,-74
1459050,C,BUY,890,-96
1459053,C,BUY,889,-118
1459056,C,BUY,888,-140
1459059,C,BUY,887,-162
1459061,C,SELL,905,-139
1459064,C,BUY,886,-184
1459066,C,SELL,906,-184
1459068,C,BUY,885,-206
1459070,C,SELL,907,-206
1459485,C,BUY,893,52
1459486,C,SELL,901,52
1459487,C,BUY,892,74
1459488,C,SELL,902,74
1459489,C,BUY,891,96
1459490,C,SELL,903,96
1459491,C,BUY,890,118
1459492,C,SELL,904,118
1459494,C,BUY,889,140
1459495,C,SELL,905,140
1459496,C,BUY,888,162
1459497,C,SELL,906,162
1459498,C,BUY,887,184
1459499,C,SELL,907,184
1459500,C,BUY,886,206
1459501,C,SELL,908,206
1459502,C,BUY,885,228
1459503,C,SELL,909,228
1459504,C,BUY,884,-228
1459506,C,SELL,908,-228
1459508,C,BUY,894,-52
1459510,C,SELL,902,-52
1459512,C,BUY,893,-74
1459514,C,SELL,903,-74
1459516,C,BUY,892,-96
1459518,C,SELL,904,-96
1459520,C,BUY,891,-118
1459522,C,SELL,905,-118
1459524,C,BUY,890,-140
1459526,C,SELL,906,-140
1459535,C,BUY,889,-162
1459537,C,SELL,907,-162
1459539,C,BUY,888,-184
1459541,C,SELL,908,-184
1459543,C,BUY,887,-206
1459545,C,SELL,909,-206
1459969,C,BUY,892,52
1459970,C,SELL,900,52
1459971,C,BUY,891,74
1459972,C,SELL,901,74
1459973,C,BUY,890,96
1459974,C,SELL,902,96
1459975,C,BUY,889,118
1459976,C,SELL,903,118
1459977,C,BUY,888,140
1459979,C,SELL,904,140
1459983,C,BUY,887,162
1459985,C,SELL,905,162
1459986,C,BUY,886,184
1459987,C,SELL,906,184
1459988,C,BUY,885,206
1459989,C,SELL,907,206
1459990,C,BUY,884,228
1459991,C,SELL,908,228
1459994,C,BUY,886,-228
1459996,C,SELL,910,-228
1459998,C,BUY,893,-52
1460000,C,SELL,901,-52
1460002,C,BUY,892,-74
1460004,C,SELL,902,-74
1460006,C,BUY,891,-96
1460008,C,SELL,903,-96
1460010,C,BUY,890,-118
1460012,C,SELL,904,-118
1460014,C,BUY,889,-140
1460016,C,SELL,905,-140
1460018,C,BUY,888,-162
1460020,C,SELL,906,-162
1460022,C,BUY,887,-184
1460024,C,SELL,907,-184
1460026,C,BUY,886,-206
1460028,C,SELL,908,-206
1460429,C,BUY,891,52
1460430,C,SELL,899,52
1460431,C,BUY,890,74
1460433,C,SELL,900,74
1460434,C,BUY,889,96
1460435,C,SELL,901,96
1460436,C,BUY,888,118
1460437,C,SELL,902,118
1460438,C,BUY,887,140
1460439,C,SELL,903,140
1460440,C,BUY,886,162
1460442,C,SELL,904,162
1460443,C,BUY,885,184
1460444,C,SELL,905,184
1460445,C,BUY,884,206
1460446,C,SELL,906,206
1460447,C,BUY,883,228
1460448,C,SELL,907,228
1460450,C,BUY,885,-228
1460452,C,SELL,909,-228
1460454,C,BUY,892,-52
1460458,C,SELL,900,-52
1460460,C,BUY,891,-74
1460462,C,SELL,901,-74
1460464,C,BUY,890,-96
1460467,C,SELL,902,-96
1460469,C,BUY,889,-118
1460471,C,SELL,903,-118
1460473,C,BUY,888,-140
1460475,C,SELL,904,-140
1460478,C,BUY,887,-162
1460480,C,SELL,905,-162
1460482,C,BUY,886,-184
1460484,C,SELL,906,-184
1460486,C,BUY,885,-206
1460489,C,SELL,907,-206
1460896,C,BUY,890,52
1460897,C,SELL,898,52
1460899,C,BUY,889,74
1460900,C,SELL,899,74
1460901,C,BUY,888,96
1460902,C,SELL,900,96
1460903,C,BUY,887,118
1460904,C,SELL,901,118
1460905,C,BUY,886,140
1460906,C,SELL,902,140
1460907,C,BUY,885,162
1460908,C,SELL,903,162
1460909,C,BUY,884,184
1460910,C,SELL,904,184
1460911,C,BUY,883,206
1460912,C,SELL,905,206
1460913,C,BUY,882,228
1460914,C,SELL,906,228
1460916,C,BUY,884,-228
1460919,C,SELL,908,-228
1460921,C,BUY,891,-52
1460923,C,SELL,899,-52
1460925,C,BUY,890,-74
1460927,C,SELL,900,-74
1460929,C,BUY,889,-96
1460931,C,SELL,901,-96
1460933,C,BUY,888,-118
1460935,C,SELL,902,-118
1460937,C,BUY,887,-140
1460939,C,SELL,903,-140
1460941,C,BUY,886,-162
1460943,C,SELL,904,-162
1460945,C,BUY,885,-184
1460947,C,SELL,905,-184
1460949,C,BUY,884,-206
1460951,C,SELL,906,-206
1461370,C,BUY,890,52
1461373,C,SELL,898,52
1461374,C,BUY,889,74
1461375,C,SELL,899,74
1461376,C,BUY,888,96
1461378,C,SELL,900,96
1461380,C,BUY,887,118
1461381,C,SELL,901,118
1461382,C,BUY,886,140
1461383,C,SELL,902,140
1461384,C,BUY,885,162
1461386,C,SELL,903,162
1461387,C,BUY,884,184
1461388,C,SELL,904,184
1461389,C,BUY,883,206
1461390,C,SELL,905,206
1461391,C,BUY,882,228
1461392,C,SELL,906,228
1461393,C,BUY,883,-228
1461395,C,SELL,907,-228
1461397,C,BUY,890,-52
1461399,C,SELL,898,-52
1461401,C,BUY,889,-74
1461403,C,SELL,899,-74
1461405,C,BUY,888,-96
1461407,C,SELL,900,-96
1461409,C,BUY,887,-118
1461411,C,SELL,901,-118
1461413,C,BUY,886,-140
1461415,C,SELL,902,-140
1461417,C,BUY,885,-162
1461419,C,SELL,903,-162
1461421,C,BUY,884,-184
1461423,C,SELL,904,-184
1461425,C,BUY,883,-206
1461427,C,SELL,905,-206
1461838,C,BUY,892,52
1461839,C,SELL,900,52
1461841,C,BUY,891,74
1461842,C,SELL,901,74
1461843,C,BUY,890,96
1461844,C,SELL,902,96
1461845,C,BUY,889,118
1461846,C,SELL,903,118
1461847,C,BUY,888,140
1461849,C,SELL,904,140
1461850,C,BUY,887,162
1461851,C,SELL,905,162
1461852,C,BUY,886,184
1461853,C,SELL,906,184
1461854,C,BUY,885,206
1461855,C,SELL,907,206
1461856,C,BUY,884,228
1461857,C,SELL,908,228
1461858,C,BUY,882,-228
1461860,C,SELL,906,-228
1461862,C,BUY,890,-52
1461864,C,SELL,898,-52
1461866,C,BUY,889,-74
1461868,C,SELL,899,-74
1461870,C,BUY,888,-96
1461872,C,SELL,900,-96
1461874,C,BUY,887,-118
1461876,C,SELL,901,-118
1461878,C,BUY,886,-140
1461880,C,SELL,902,-140
1461882,C,BUY,885,-162
1461884,C,SELL,903,-162
1461887,C,BUY,884,-184
1461889,C,SELL,904,-184
1461891,C,BUY,883,-206
1461893,C,SELL,905,-206
1462303,C,BUY,888,52
1462304,C,SELL,896,52
1462305,C,BUY,887,74
1462306,C,SELL,897,74
1462307,C,BUY,886,96
1462308,C,SELL,898,96
1462309,C,BUY,885,118
1462310,C,SELL,899,118
1462311,C,BUY,884,140
1462312,C,SELL,900,140
1462313,C,BUY,883,162
1462314,C,SELL,901,162
1462315,C,BUY,882,184
1462317,C,SELL,902,184
1462318,C,BUY,881,206
1462319,C,SELL,903,206
1462320,C,BUY,880,228
1462321,C,SELL,904,228
1462322,C,BUY,882,-228
1462324,C,SELL,906,-228
1462326,C,BUY,892,-52
1462328,C,SELL,900,-52
1462330,C,BUY,891,-74
1462339,C,SELL,901,-74
1462341,C,BUY,890,-96
1462343,C,SELL,902,-96
1462345,C,BUY,889,-118
1462347,C,SELL,903,-118
1462349,C,BUY,888,-140
1462351,C,SELL,904,-140
1462353,C,BUY,887,-162
1462356,C,SELL,905,-162
1462358,C,BUY,886,-184
1462360,C,SELL,906,-184
1462362,C,BUY,885,-206
1462364,C,SELL,907,-206
1462799,C,BUY,888,52
1462800,C,SELL,896,52
1462802,C,BUY,887,74
1462803,C,SELL,897,74
1462804,C,BUY,886,96
1462805,C,SELL,898,96
1462806,C,BUY,885,118
1462807,C,SELL,899,118
1462808,C,BUY,884,140
1462809,C,SELL,900,140
1462811,C,BUY,883,162
1462812,C,SELL,901,162
1462813,C,BUY,882,184
1462815,C,SELL,902,184
1462816,C,BUY,881,206
1462817,C,SELL,903,206
1462818,C,BUY,880,228
1462820,C,SELL,904,228
1462821,C,BUY,884,-228
1462825,C,SELL,908,-228
1462827,C,BUY,888,-52
1462829,C,SELL,896,-52
1462831,C,BUY,887,-74
1462833,C,SELL,897,-74
1462835,C,BUY,886,-96
1462837,C,SELL,898,-96
1462839,C,BUY,885,-118
1462841,C,SELL,899,-118
1462843,C,BUY,884,-140
1462845,C,SELL,900,-140
1462847,C,BUY,883,-162
1462849,C,SELL,901,-162
1462851,C,BUY,882,-184
1462853,C,SELL,902,-184
1462855,C,BUY,881,-206
1462857,C,SELL,903,-206
1463263,C,BUY,892,52
1463264,C,SELL,900,52
1463265,C,BUY,891,74
1463266,C,SELL,901,74
1463267,C,BUY,890,96
1463268,C,SELL,902,96
1463269,C,BUY,889,118
1463270,C,SELL,903,118
1463271,C,BUY,888,140
1463272,C,SELL,904,140
1463274,C,BUY,887,162
1463275,C,SELL,905,162
1463277,C,BUY,886,184
1463278,C,SELL,906,184
1463279,C,BUY,885,206
1463280,C,SELL,907,206
1463281,C,BUY,884,228
1463282,C,SELL,908,228
1463283,C,BUY,880,-228
1463285,C,SELL,904,-228
1463287,C,BUY,888,-52
1463289,C,SELL,896,-52
1463291,C,BUY,887,-74
1463293,C,SELL,897,-74
1463295,C,BUY,886,-96
1463297,C,SELL,898,-96
1463299,C,BUY,885,-118
1463301,C,SELL,899,-118
1463303,C,BUY,884,-140
1463305,C,SELL,900,-140
1463307,C,BUY,883,-162
1463309,C,SELL,901,-162
1463312,C,BUY,882,-184
1463314,C,SELL,902,-184
1463316,C,BUY,881,-206
1463318,C,SELL,903,-206
1463734,C,BUY,893,52
1463735,C,SELL,901,52
1463736,C,BUY,892,74
1463737,C,SELL,902,74
1463738,C,BUY,891,96
1463739,C,SELL,903,96
1463740,C,BUY,890,118
1463742,C,SELL,904,118
1463743,C,BUY,889,140
1463744,C,SELL,905,140
1463745,C,BUY,888,162
1463746,C,SELL,906,162
1463747,C,BUY,887,184
1463750,C,SELL,907,184
1463751,C,BUY,886,206
1463752,C,SELL,908,206
1463753,C,BUY,885,228
1463754,C,SELL,909,228
1463756,C,BUY,880,-228
1463758,C,SELL,904,-228
1463760,C,BUY,892,-52
1463762,C,SELL,900,-52
1463764,C,BUY,891,-74
1463766,C,SELL,901,-74
1463768,C,BUY,890,-96
1463770,C,SELL,902,-96
1463773,C,BUY,889,-118
1463775,C,SELL,903,-118
1463777,C,BUY,888,-140
1463779,C,SELL,904,-140
1463782,C,BUY,887,-162
1463784,C,SELL,905,-162
1463786,C,BUY,886,-184
1463788,C,SELL,906,-184
1463790,C,BUY,885,-206
1463793,C,SELL,907,-206
1464200,C,BUY,893,52
1464201,C,SELL,901,52
1464202,C,BUY,892,74
1464204,C,SELL,902,74
1464205,C,BUY,891,96
1464206,C,SELL,903,96
1464207,C,BUY,890,118
1464208,C,SELL,904,118
1464209,C,BUY,889,140
1464210,C,SELL,905,140
1464211,C,BUY,888,162
1464212,C,SELL,906,162
1464214,C,BUY,887,184
1464215,C,SELL,907,184
1464216,C,BUY,886,206
1464217,C,SELL,908,206
1464218,C,BUY,885,228
1464219,C,SELL,909,228
1464220,C,BUY,884,-228
1464222,C,SELL,908,-228
1464224,C,BUY,893,-52
1464226,C,SELL,901,-52
1464228,C,BUY,892,-74
1464230,C,SELL,902,-74
1464232,C,BUY,891,-96
1464234,C,SELL,903,-96
1464236,C,BUY,890,-118
1464238,C,SELL,904,-118
1464241,C,BUY,889,-140
1464243,C,SELL,905,-140
1464245,C,BUY,888,-162
1464247,C,SELL,906,-162
1464249,C,BUY,887,-184
1464252,C,SELL,907,-184
1464254,C,BUY,886,-206
1464256,C,SELL,908,-206
1464691,C,BUY,892,52
1464692,C,SELL,900,52
1464693,C,BUY,891,74
1464694,C,SELL,901,74
1464695,C,BUY,890,96
1464696,C,SELL,902,96
1464697,C,BUY,889,118
1464698,C,SELL,903,118
1464699,C,BUY,888,140
1464700,C,SELL,904,140
1464701,C,BUY,887,162
1464703,C,SELL,905,162
1464704,C,BUY,886,184
1464705,C,SELL,906,184
1464707,C,BUY,885,206
1464708,C,SELL,907,206
1464709,C,BUY,884,228
1464710,C,SELL,908,228
1464711,C,BUY,885,-228
1464713,C,SELL,909,-228
1464715,C,BUY,893,-52
1464717,C,SELL,901,-52
1464719,C,BUY,892,-74
1464722,C,SELL,902,-74
1464725,C,BUY,891,-96
1464727,C,SELL,903,-96
1464729,C,BUY,890,-118
1464731,C,SELL,904,-118
1464733,C,BUY,889,-140
1464735,C,SELL,905,-140
1464737,C,BUY,888,-162
1464739,C,SELL,906,-162
1464741,C,BUY,887,-184
1464743,C,SELL,907,-184
1464745,C,BUY,886,-206
1464747,C,SELL,908,-206
1465157,C,BUY,894,52
1465158,C,SELL,902,52
1465160,C,BUY,893,74
1465161,C,SELL,903,74
1465162,C,BUY,892,96
1465163,C,SELL,904,96
1465164,C,BUY,891,118
1465165,C,SELL,905,118
1465166,C,BUY,890,140
1465167,C,SELL,906,140
1465168,C,BUY,889,162
1465170,C,SELL,907,162
1465171,C,BUY,888,184
1465172,C,SELL,908,184
1465173,C,BUY,887,206
1465174,C,SELL,909,206
1465175,C,BUY,886,228
1465176,C,SELL,910,228
1465177,C,BUY,885,-228
1465179,C,SELL,909,-228
1465181,C,BUY,892,-52
1465183,C,SELL,900,-52
1465185,C,BUY,891,-74
1465187,C,SELL,901,-74
1465189,C,BUY,890,-96
1465191,C,SELL,902,-96
1465193,C,BUY,889,-118
1465195,C,SELL,903,-118
1465197,C,BUY,888,-140
1465199,C,SELL,904,-140
1465201,C,BUY,887,-162
1465203,C,SELL,905,-162
1465205,C,BUY,886,-184
1465207,C,SELL,906,-184
1465209,C,BUY,885,-206
1465211,C,SELL,907,-206
1465624,C,BUY,895,52
1465625,C,SELL,903,52
1465626,C,BUY,894,74
1465627,C,SELL,904,74
1465628,C,BUY,893,96
1465630,C,SELL,905,96
1465631,C,BUY,892,118
1465633,C,SELL,906,118
1465634,C,BUY,891,140
1465635,C,SELL,907,140
1465636,C,BUY,890,162
1465637,C,SELL,908,162
1465638,C,BUY,889,184
1465639,C,SELL,909,184
1465640,C,BUY,888,206
1465641,C,SELL,910,206
1465642,C,BUY,887,228
1465643,C,SELL,911,228
1465644,C,BUY,884,-228
1465646,C,SELL,908,-228
1465648,C,BUY,894,-52
1465650,C,SELL,902,-52
1465652,C,BUY,893,-74
1465654,C,SELL,903,-74
1465656,C,BUY,892,-96
1465658,C,SELL,904,-96
1465660,C,BUY,891,-118
1465662,C,SELL,905,-118
1465664,C,BUY,890,-140
1465666,C,SELL,906,-140
1465668,C,BUY,889,-162
1465670,C,SELL,907,-162
1465672,C,BUY,888,-184
1465674,C,SELL,908,-184
1465677,C,BUY,887,-206
1465679,C,SELL,909,-206
1466090,C,BUY,893,52
1466091,C,SELL,901,52
1466093,C,BUY,892,74
1466094,C,SELL,902,74
1466095,C,BUY,891,96
1466096,C,SELL,903,96
1466097,C,BUY,890,118
1466098,C,SELL,904,118
1466099,C,BUY,889,140
1466107,C,SELL,905,140
1466108,C,BUY,888,162
1466109,C,SELL,906,162
1466110,C,BUY,887,184
1466112,C,SELL,907,184
1466113,C,BUY,886,206
1466114,C,SELL,908,206
1466115,C,BUY,885,228
1466116,C,SELL,909,228
1466117,C,BUY,886,-228
1466127,C,SELL,910,-228
1466129,C,BUY,895,-52
1466131,C,SELL,903,-52
1466133,C,BUY,894,-74
1466135,C,SELL,904,-74
1466137,C,BUY,893,-96
1466139,C,SELL,905,-96
1466141,C,BUY,892,-118
1466143,C,SELL,906,-118
1466145,C,BUY,891,-140
1466147,C,SELL,907,-140
1466149,C,BUY,890,-162
1466151,C,SELL,908,-162
1466153,C,BUY,889,-184
1466155,C,SELL,909,-184
1466157,C,BUY,888,-206
1466159,C,SELL,910,-206
1466587,C,BUY,895,52
1466590,C,SELL,903,52
1466592,C,BUY,894,74
1466593,C,SELL,904,74
1466594,C,BUY,893,96
1466595,C,SELL,905,96
1466596,C,BUY,892,118
1466597,C,SELL,906,118
1466598,C,BUY,891,140
1466599,C,SELL,907,140
1466600,C,BUY,890,162
1466601,C,SELL,908,162
1466602,C,BUY,889,184
1466603,C,SELL,909,184
1466605,C,BUY,888,206
1466606,C,SELL,910,206
1466607,C,BUY,887,228
1466608,C,SELL,911,228
1466609,C,BUY,887,-228
1466611,C,SELL,911,-228
1466614,C,BUY,893,-52
1466616,C,SELL,901,-52
1466618,C,BUY,892,-74
1466620,C,SELL,902,-74
1466622,C,BUY,891,-96
1466624,C,SELL,903,-96
1466626,C,BUY,890,-118
1466628,C,SELL,904,-118
1466630,C,BUY,889,-140
1466633,C,SELL,905,-140
1466635,C,BUY,888,-162
1466637,C,SELL,906,-162
1466639,C,BUY,887,-184
1466641,C,SELL,907,-184
1466643,C,BUY,886,-206
1466646,C,SELL,908,-206
1467049,C,BUY,896,52
1467050,C,SELL,904,52
1467051,C,BUY,895,74
1467052,C,SELL,905,74
1467053,C,BUY,894,96
1467054,C,SELL,906,96
1467055,C,BUY,893,118
1467056,C,SELL,907,118
1467057,C,BUY,892,140
1467058,C,SELL,908,140
1467059,C,BUY,891,162
1467060,C,SELL,909,162
1467061,C,BUY,890,184
1467062,C,SELL,910,184
1467063,C,BUY,889,206
1467064,C,SELL,911,206
1467065,C,BUY,888,228
1467066,C,SELL,912,228
1467067,C,BUY,885,-228
1467069,C,SELL,909,-228
1467071,C,BUY,895,-52
1467073,C,SELL,903,-52
1467075,C,BUY,894,-74
1467077,C,SELL,904,-74
1467079,C,BUY,893,-96
1467081,C,SELL,905,-96
1467083,C,BUY,892,-118
1467085,C,SELL,906,-118
1467087,C,BUY,891,-140
1467089,C,SELL,907,-140
1467091,C,BUY,890,-162
1467093,C,SELL,908,-162
1467095,C,BUY,889,-184
1467097,C,SELL,909,-184
1467100,C,BUY,888,-206
1467103,C,SELL,910,-206
1467517,C,BUY,895,52
1467518,C,SELL,903,52
1467519,C,BUY,894,74
1467521,C,SELL,904,74
1467522,C,BUY,893,96
1467523,C,SELL,905,96
1467525,C,BUY,892,118
1467526,C,SELL,906,118
1467527,C,BUY,891,140
1467528,C,SELL,907,140
1467529,C,BUY,890,162
1467530,C,SELL,908,162
1467531,C,BUY,889,184
1467532,C,SELL,909,184
1467533,C,BUY,888,206
1467534,C,SELL,910,206
1467535,C,BUY,887,228
1467537,C,SELL,911,228
1467538,C,BUY,887,-228
1467540,C,SELL,911,-228
1467542,C,BUY,896,-52
1467544,C,SELL,904,-52
1467546,C,BUY,895,-74
1467548,C,SELL,905,-74
1467550,C,BUY,894,-96
1467553,C,SELL,906,-96
1467555,C,BUY,893,-118
1467557,C,SELL,907,-118
1467559,C,BUY,892,-140
1467561,C,SELL,908,-140
1467564,C,BUY,891,-162
1467566,C,SELL,909,-162
1467568,C,BUY,890,-184
1467571,C,SELL,910,-184
1467573,C,BUY,889,-206
1467575,C,SELL,911,-206
1467670,C,BUY,905,503
1467683,C,BUY,905,-222
1467684,C,SELL,904,-74
1467685,C,SELL,903,-52
1467686,C,SELL,905,-96
1467687,C,BUY,905,-281
1468005,C,BUY,894,52
1468006,C,SELL,902,52
1468007,C,BUY,893,74
1468008,C,SELL,903,74
1468009,C,BUY,892,96
1468010,C,SELL,904,96
1468011,C,BUY,891,118
1468012,C,SELL,905,118
1468013,C,BUY,890,140
1468014,C,SELL,906,140
1468015,C,BUY,889,162
1468016,C,SELL,907,162
1468024,C,BUY,888,184
1468025,C,SELL,908,184
1468026,C,BUY,887,206
1468027,C,SELL,909,206
1468028,C,BUY,886,228
1468029,C,SELL,910,228
1468030,C,BUY,888,-228
1468032,C,SELL,912,-228
1468034,C,BUY,895,-52
1468037,C,BUY,894,-74
1468040,C,BUY,893,-96
1468043,C,BUY,892,-118
1468045,C,SELL,906,-118
1468047,C,BUY,891,-140
1468049,C,SELL,907,-140
1468052,C,BUY,890,-162
1468054,C,SELL,908,-162
1468056,C,BUY,889,-184
1468058,C,SELL,909,-184
1468060,C,BUY,888,-206
1468062,C,SELL,910,-206
1468483,C,BUY,893,52
1468484,C,SELL,901,52
1468485,C,BUY,892,74
1468486,C,SELL,902,74
1468487,C,BUY,891,96
1468490,C,SELL,903,96
1468491,C,BUY,890,118
1468492,C,SELL,904,118
1468493,C,BUY,889,140
1468494,C,SELL,905,140
1468495,C,BUY,888,162
1468496,C,SELL,906,162
1468498,C,BUY,887,184
1468499,C,SELL,907,184
1468500,C,BUY,886,206
1468501,C,SELL,908,206
1468502,C,BUY,885,228
1468503,C,SELL,909,228
1468504,C,BUY,887,-228
1468506,C,SELL,911,-228
1468508,C,BUY,894,-52
