wall_ts,event,tick,symbol,side,qty,price,order_id,tag,reason,message,pos_C,avg_C,realized_pnl,unrealized_pnl,total_pnl,cash,session_mtm,thesis,signal_thesis,signal_side,signal_target,signal_strength,signal_fresh,fair,c_bid,c_ask,c_mid,c_spread,eps,earnings_delta,cpi_surprise,cpi_bias_bp,cpi_actual,cpi_forecast,macro_score,macro_target,macro_direction,earnings_trend,news_kind,news_subtype,news_asset,rate_bp,market_rate_bp,q_hike,q_hold,q_cut,pm_pos_hike,pm_pos_hold,pm_pos_cut,mark_source,kill_switch,shock_mode,shock_target,shock_original_target,shock_direction,shock_reference_mid,shock_edge,shock_fair_before,shock_fair_after,shock_overshoot_stage,shock_decay_steps,shock_equilibrium,shock_intent,raw_news
1775872393.064777,order_placed,1806,C,SELL,12,854,1775872078425,earnings_shock_take,,,28,878.6000,6576.80,-688.80,5888.00,-18824.00,5888.00,earnings_shock,earnings,SELL,117,0.068723,True,840.7608,854,860,857.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.9461,-3.9461,0.171828,0.498501,0.329670,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.065137,shock_child_order,1806,C,SELL,12,854,,earnings_shock_take,,,28,878.6000,6576.80,-688.80,5888.00,-18824.00,5888.00,earnings_shock,earnings,SELL,117,0.068723,True,840.7608,854,860,857.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.9461,-3.9461,0.171828,0.498501,0.329670,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_shock_take,
1775872393.065785,heartbeat_forced,1806,,,,,,,,,28,878.6000,6576.80,-688.80,5888.00,-18824.00,5888.00,earnings_shock,earnings,SELL,117,0.068723,True,840.7608,854,860,857.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.9461,-3.9461,0.171828,0.498501,0.329670,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.255410,shock_order_replace,1806,C,SELL,28,851,,earnings_shock_take,replace,,28,878.6000,6576.80,-772.80,5804.00,-18824.00,5804.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6046,851,854,852.5000,3,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7675,-3.7675,0.174651,0.500000,0.325349,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_shock_take,
1775872393.255883,heartbeat_forced,1806,,,,,,,,,28,878.6000,6576.80,-772.80,5804.00,-18824.00,5804.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6046,851,854,852.5000,3,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7675,-3.7675,0.174651,0.500000,0.325349,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.299898,cancel_response,1806,C,SELL,12,854,1775872078425,earnings_shock_take,,success=True error=None,28,878.6000,6576.80,-800.80,5776.00,-18824.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6331,850,856,853.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.8000,-3.8000,0.174000,0.500000,0.326000,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.455920,order_placed,1806,C,SELL,12,850,1775872078426,earnings_shock_take,,,28,878.6000,6576.80,-800.80,5776.00,-18824.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6205,850,856,853.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7856,-3.7856,0.174413,0.499750,0.325837,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.456260,shock_child_order,1806,C,SELL,12,850,,earnings_shock_take,,,28,878.6000,6576.80,-800.80,5776.00,-18824.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6205,850,856,853.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7856,-3.7856,0.174413,0.499750,0.325837,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_shock_take,
1775872393.456801,heartbeat_forced,1806,,,,,,,,,28,878.6000,6576.80,-800.80,5776.00,-18824.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.6205,850,856,853.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7856,-3.7856,0.174413,0.499750,0.325837,0,0,0,book,False,SHOCK,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.483735,shock_emergency_dump,1806,,,,,,earnings_emergency_dump,wrong_way_move,,28,878.6000,6576.80,-800.80,5776.00,-18824.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_emergency_dump,
1775872393.484277,fill,1806,C,SELL,12,850,1775872078426,earnings_shock_take,,,16,878.6000,6233.60,-457.60,5776.00,-8624.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.484579,order_placed,1806,C,SELL,15,850,1775872078427,earnings_unwind,,,16,878.6000,6233.60,-457.60,5776.00,-8624.00,5776.00,earnings_shock,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.484666,shock_child_order,1806,C,SELL,15,850,,earnings_unwind,,,16,878.6000,6233.60,-457.60,5776.00,-8624.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_unwind,
1775872393.484817,heartbeat_forced,1806,,,,,,,,,16,878.6000,6233.60,-457.60,5776.00,-8624.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.514069,fill,1806,C,SELL,15,850,1775872078427,earnings_unwind,,,1,878.6000,5804.60,-28.60,5776.00,4126.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.514645,order_placed,1806,C,SELL,1,850,1775872078428,earnings_unwind,,,1,878.6000,5804.60,-28.60,5776.00,4126.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.514841,shock_child_order,1806,C,SELL,1,850,,earnings_unwind,,,1,878.6000,5804.60,-28.60,5776.00,4126.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,earnings_unwind,
1775872393.515181,heartbeat_forced,1806,,,,,,,,,1,878.6000,5804.60,-28.60,5776.00,4126.00,5776.00,earnings_unwind,earnings,SELL,117,0.068723,True,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,book,False,UNWIND,0,-117,-1,891.0000,-51.0033,863.2034,839.9967,0,0,False,,
1775872393.546606,fill,1806,C,SELL,1,850,1775872078428,earnings_unwind,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,840.5675,850,850,850.0000,0,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7250,-3.7250,0.175000,0.501000,0.324000,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872396.661544,heartbeat,1806,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,839.7228,850,856,853.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-2.7584,-2.7584,0.192212,0.505242,0.302546,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872399.061454,macro_eval,1842,,,0,,,,below_threshold,score=+0.00 headline=Officials note that both upside and downside scenarios remain plausible.,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,839.4437,843,849,846.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,0.0000,0,,-0.203047,unstructured,,,-2.4387,-2.4387,0.196598,0.509255,0.294147,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 1842, 'kind': 'unstructured', 'new_data': {'content': 'Officials note that both upside and downside scenarios remain plausible.'}}"
1775872399.061912,news_ignored,1842,,,,,,,weak_macro_news,score=+0.00 headline=Officials note that both upside and downside scenarios remain plausible.,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,839.4437,843,849,846.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,0.0000,0,,-0.203047,unstructured,,,-2.4387,-2.4387,0.196598,0.509255,0.294147,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 1842, 'kind': 'unstructured', 'new_data': {'content': 'Officials note that both upside and downside scenarios remain plausible.'}}"
1775872399.661476,heartbeat,1842,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,840.2149,844,850,847.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.3217,-3.3217,0.181818,0.503497,0.314685,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872402.661553,heartbeat,1842,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,840.9829,851,857,854.0000,6,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-4.2000,-4.2000,0.165000,0.502000,0.333000,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872405.662324,heartbeat,1842,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,840.6457,855,860,857.5000,5,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.8144,-3.8144,0.170585,0.506253,0.323162,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872408.662716,heartbeat,1842,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,840.5472,855,859,857.0000,4,1.725796,-0.068723,-0.001200,-4.8000,,,,,,,,,,-3.7019,-3.7019,0.172086,0.507754,0.320160,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872410.668888,cpi_deadband,1900,,,,,,,,actual=0.002200 forecast=0.002100 surprise=+0.000100,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,841.1184,858,864,861.0000,6,1.725796,-0.068723,0.000100,0.4000,0.002200,0.002100,,,,,,,,-4.3548,-4.7548,0.155656,0.498498,0.345846,0,0,0,flat,False,IDLE,,,,,,,,,,False,,"{'timestamp': 1900, 'kind': 'structured', 'new_data': {'new_signatures': 0, 'cumulative': 0, 'asset': '', 'structured_subtype': 'petition'}}"
1775872411.662714,heartbeat,1900,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,,,,,,843.3742,862,866,864.0000,4,1.725796,-0.068723,0.000100,0.4000,,,,,,,,,,-6.9287,-7.3287,0.118559,0.469735,0.411706,0,0,0,flat,False,IDLE,,,,,,,,,,False,,
1775872412.660010,earnings_signal,1910,,SELL,44,,,,,old=1.725796 new=1.706385 delta=-0.019412 edge=-25.2822 fair_change=-6.5874,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,earnings,SELL,44,0.019412,True,836.7178,859,865,862.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119500,0.471000,0.409500,0,0,0,flat,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,start,
1775872412.660759,order_placed,1910,C,SELL,12,859,1775872078429,earnings_shock_take,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,flat,earnings,SELL,44,0.019412,True,836.7178,859,865,862.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119500,0.471000,0.409500,0,0,0,flat,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.661090,shock_child_order,1910,C,SELL,12,859,,earnings_shock_take,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,859,865,862.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119500,0.471000,0.409500,0,0,0,flat,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,earnings_shock_take,
1775872412.661725,heartbeat_forced,1910,,,,,,,,,0,,5776.00,0.00,5776.00,4976.00,5776.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,859,865,862.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119500,0.471000,0.409500,0,0,0,flat,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.693566,fill,1910,C,SELL,12,861,1775872078429,earnings_shock_take,,,-12,861.0000,5776.00,24.00,5800.00,15308.00,5800.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,861,859,860.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.693954,order_placed,1910,C,SELL,12,861,1775872078430,earnings_shock_take,,,-12,861.0000,5776.00,24.00,5800.00,15308.00,5800.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,861,859,860.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.694072,shock_child_order,1910,C,SELL,12,861,,earnings_shock_take,,,-12,861.0000,5776.00,24.00,5800.00,15308.00,5800.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,861,859,860.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,earnings_shock_take,
1775872412.694241,heartbeat_forced,1910,,,,,,,,,-12,861.0000,5776.00,24.00,5800.00,15308.00,5800.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,861,859,860.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.729856,fill,1910,C,SELL,5,861,1775872078430,earnings_shock_take,,,-17,861.0000,5776.00,0.00,5776.00,19613.00,5776.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,861,861,861.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.889044,shock_order_replace,1910,C,SELL,27,860,,earnings_shock_take,replace,,-17,861.0000,5776.00,0.00,5776.00,19613.00,5776.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,860,861,860.5000,1,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,earnings_shock_take,
1775872412.889434,heartbeat_forced,1910,,,,,,,,,-17,861.0000,5776.00,0.00,5776.00,19613.00,5776.00,earnings_shock,earnings,SELL,44,0.019412,True,836.7178,860,861,860.5000,1,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.8500,-7.2500,0.119000,0.472000,0.409000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.917623,cancel_response,1910,C,SELL,7,861,1775872078430,earnings_shock_take,,success=True error=None,-17,861.0000,5776.00,-34.00,5742.00,19613.00,5742.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,863,860.5000,5,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.946649,order_placed,1910,C,SELL,12,858,1775872078431,earnings_shock_take,,,-17,861.0000,5776.00,-34.00,5742.00,19613.00,5742.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,863,860.5000,5,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.946898,shock_child_order,1910,C,SELL,12,858,,earnings_shock_take,,,-17,861.0000,5776.00,-34.00,5742.00,19613.00,5742.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,863,860.5000,5,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,earnings_shock_take,
1775872412.947274,heartbeat_forced,1910,,,,,,,,,-17,861.0000,5776.00,-34.00,5742.00,19613.00,5742.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,863,860.5000,5,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.976616,fill,1910,C,SELL,12,858,1775872078431,earnings_shock_take,,,-29,859.7586,5776.00,51.00,5827.00,29909.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,858,858.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.977510,order_placed,1910,C,SELL,15,858,1775872078432,earnings_shock_take,,,-29,859.7586,5776.00,51.00,5827.00,29909.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,858,858.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872412.977703,shock_child_order,1910,C,SELL,15,858,,earnings_shock_take,,,-29,859.7586,5776.00,51.00,5827.00,29909.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,858,858.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,earnings_shock_take,
1775872412.978045,heartbeat_forced,1910,,,,,,,,,-29,859.7586,5776.00,51.00,5827.00,29909.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,836.5952,858,858,858.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7089,-7.1089,0.120940,0.473763,0.405297,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872413.008509,fill,1910,C,SELL,15,858,1775872078432,earnings_shock_take,,,-44,859.1591,5776.00,51.00,5827.00,42779.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,836.6092,858,858,858.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-6.7250,-7.1250,0.120500,0.474000,0.405500,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872416.057827,heartbeat,1910,,,,,,,,,-44,859.1591,5776.00,51.00,5827.00,42779.00,5827.00,earnings_shock,earnings,SELL,44,0.019412,True,834.6565,852,858,855.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.4750,-4.8750,0.151000,0.503000,0.346000,0,0,0,book,False,SHOCK,-44,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,0,False,,
1775872417.660471,shock_decay,1910,,,,,,earnings_decay_trim,stalled_decay,,-44,859.1591,5776.00,-81.00,5695.00,42779.00,5695.00,earnings_shock,earnings,SELL,44,0.019412,True,834.7908,863,861,862.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.6300,-5.0300,0.148777,0.501248,0.349975,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,1,False,earnings_decay_trim,
1775872417.661425,order_placed,1910,C,BUY,4,861,1775872078433,earnings_decay_trim,,,-44,859.1591,5776.00,-81.00,5695.00,42779.00,5695.00,earnings_shock,earnings,SELL,44,0.019412,True,834.7908,863,861,862.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.6300,-5.0300,0.148777,0.501248,0.349975,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,1,False,,
1775872417.661752,shock_child_order,1910,C,BUY,4,861,,earnings_decay_trim,,,-44,859.1591,5776.00,-81.00,5695.00,42779.00,5695.00,earnings_shock,earnings,SELL,44,0.019412,True,834.7908,863,861,862.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.6300,-5.0300,0.148777,0.501248,0.349975,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,1,False,earnings_decay_trim,
1775872417.662084,heartbeat_forced,1910,,,,,,,,,-44,859.1591,5776.00,-81.00,5695.00,42779.00,5695.00,earnings_shock,earnings,SELL,44,0.019412,True,834.7908,863,861,862.0000,-2,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.6300,-5.0300,0.148777,0.501248,0.349975,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,1,False,,
1775872417.691697,fill,1910,C,BUY,4,861,1775872078433,earnings_decay_trim,,,-40,859.1591,5768.64,-73.64,5695.00,39335.00,5695.00,earnings_shock,earnings,SELL,44,0.019412,True,834.8732,861,861,861.0000,0,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.7250,-5.1250,0.147000,0.501000,0.352000,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,1,False,,
1775872420.662233,heartbeat,1910,,,,,,,,,-40,859.1591,5768.64,46.36,5815.00,39335.00,5815.00,earnings_shock,earnings,SELL,44,0.019412,True,834.5462,853,858,855.5000,5,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.3476,-4.7476,0.152424,0.505247,0.342329,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,7,False,,
1775872423.663873,heartbeat,1910,,,,,,,,,-40,859.1591,5768.64,-153.64,5615.00,39335.00,5615.00,earnings_shock,earnings,SELL,44,0.019412,True,834.7107,857,863,860.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.5375,-4.9375,0.149500,0.503500,0.347000,0,0,0,book,False,SHOCK,-40,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,13,False,,
1775872425.238629,shock_max_hold,1910,,,,,,earnings_max_hold,max_hold,,-40,859.1591,5768.64,-193.64,5575.00,39335.00,5575.00,earnings_shock,earnings,SELL,44,0.019412,True,834.5265,858,864,861.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.3250,-4.7250,0.152000,0.507000,0.341000,0,0,0,book,False,UNWIND,0,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,15,False,earnings_max_hold,
1775872425.240053,order_placed,1910,C,BUY,12,864,1775872078434,earnings_max_hold,,,-40,859.1591,5768.64,-193.64,5575.00,39335.00,5575.00,earnings_shock,earnings,SELL,44,0.019412,True,834.5265,858,864,861.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.3250,-4.7250,0.152000,0.507000,0.341000,0,0,0,book,False,UNWIND,0,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,15,False,,
1775872425.240605,shock_child_order,1910,C,BUY,12,864,,earnings_max_hold,,,-40,859.1591,5768.64,-193.64,5575.00,39335.00,5575.00,earnings_unwind,earnings,SELL,44,0.019412,True,834.5265,858,864,861.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.3250,-4.7250,0.152000,0.507000,0.341000,0,0,0,book,False,UNWIND,0,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,15,False,earnings_max_hold,
1775872425.241128,heartbeat_forced,1910,,,,,,,,,-40,859.1591,5768.64,-193.64,5575.00,39335.00,5575.00,earnings_unwind,earnings,SELL,44,0.019412,True,834.5265,858,864,861.0000,6,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.3250,-4.7250,0.152000,0.507000,0.341000,0,0,0,book,False,UNWIND,0,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,15,False,,
1775872425.276943,fill,1910,C,BUY,12,863,1775872078434,earnings_max_hold,,,-28,859.1591,5722.55,-107.55,5615.00,28979.00,5615.00,earnings_unwind,earnings,SELL,44,0.019412,True,834.6132,864,863,863.5000,-1,1.706385,-0.019412,0.000100,0.4000,,,,,,,,,,-4.4250,-4.8250,0.150000,0.507000,0.343000,0,0,0,book,False,UNWIND,0,-44,-1,862.0000,-25.2822,843.3052,836.7178,0,15,False,,
