session_id,time_ms,side,px,qty,aggressive,mode,edge_px
market_research_2026-04-04_21-42-06_live_round,6614.071916,BUY,1192,4,True,NORMAL_MM,-10.0
market_research_2026-04-04_21-42-06_live_round,6817.523166,SELL,1190,8,False,INVENTORY_UNWIND,4.0
market_research_2026-04-04_21-42-06_live_round,6817.523166,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6817.935583,SELL,1189,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,6817.935583,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6819.2665,SELL,1189,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,6819.2665,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6819.988875,SELL,1189,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,6819.988875,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6820.38925,SELL,1190,8,False,NORMAL_MM,4.0
market_research_2026-04-04_21-42-06_live_round,6820.38925,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6821.128166,SELL,1191,8,False,NORMAL_MM,12.0
market_research_2026-04-04_21-42-06_live_round,6821.128166,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6822.916208,BUY,1192,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,6823.3125,BUY,1192,5,True,NORMAL_MM,-12.5
market_research_2026-04-04_21-42-06_live_round,6824.036833,BUY,1192,1,True,NORMAL_MM,-2.5
market_research_2026-04-04_21-42-06_live_round,7034.643958,SELL,1192,8,False,NORMAL_MM,12.0
market_research_2026-04-04_21-42-06_live_round,7034.643958,BUY,1193,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7035.061291,SELL,1189,8,False,NORMAL_MM,-16.0
market_research_2026-04-04_21-42-06_live_round,7035.061291,BUY,1194,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7036.807833,SELL,1192,8,False,NORMAL_MM,8.0
market_research_2026-04-04_21-42-06_live_round,7036.807833,BUY,1194,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7037.256958,SELL,1193,8,False,NORMAL_MM,16.0
market_research_2026-04-04_21-42-06_live_round,7037.256958,BUY,1194,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7207.957375,BUY,1194,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7217.984916,BUY,1194,2,True,NORMAL_MM,-6.0
market_research_2026-04-04_21-42-06_live_round,7421.528083,SELL,1192,8,False,INVENTORY_UNWIND,4.0
market_research_2026-04-04_21-42-06_live_round,7421.528083,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7422.40525,SELL,1190,8,False,NORMAL_MM,-12.0
market_research_2026-04-04_21-42-06_live_round,7422.40525,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7424.662125,SELL,1191,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,7424.662125,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7425.846125,SELL,1191,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,7425.846125,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7428.566083,SELL,1192,8,False,NORMAL_MM,4.0
market_research_2026-04-04_21-42-06_live_round,7428.566083,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7429.066375,SELL,1193,8,False,NORMAL_MM,12.0
market_research_2026-04-04_21-42-06_live_round,7429.066375,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7429.573583,BUY,1194,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,7431.476,BUY,1194,5,True,NORMAL_MM,-12.5
market_research_2026-04-04_21-42-06_live_round,7433.162541,BUY,1194,1,True,NORMAL_MM,-2.5
market_research_2026-04-04_21-42-06_live_round,7434.439583,SELL,1194,8,False,NORMAL_MM,16.0
market_research_2026-04-04_21-42-06_live_round,7434.439583,BUY,1195,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7437.05875,SELL,1192,8,False,NORMAL_MM,0.0
market_research_2026-04-04_21-42-06_live_round,7437.05875,BUY,1195,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7438.86925,SELL,1193,8,False,NORMAL_MM,8.0
market_research_2026-04-04_21-42-06_live_round,7438.86925,BUY,1195,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7440.935125,SELL,1194,8,False,NORMAL_MM,16.0
market_research_2026-04-04_21-42-06_live_round,7440.935125,BUY,1195,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,7833.213791,SELL,1188,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,7834.536583,SELL,1188,8,False,NORMAL_MM,-4.0
market_research_2026-04-04_21-42-06_live_round,7835.561625,SELL,1188,9,False,NORMAL_MM,-4.5
market_research_2026-04-04_21-42-06_live_round,7836.191125,SELL,1188,10,False,NORMAL_MM,-5.0
market_research_2026-04-04_21-42-06_live_round,7837.372541,SELL,1188,12,False,NORMAL_MM,-6.0
market_research_2026-04-04_21-42-06_live_round,7837.820875,SELL,1188,13,False,NORMAL_MM,-6.5
market_research_2026-04-04_21-42-06_live_round,8442.15625,SELL,1191,14,False,NORMAL_MM,56.0
market_research_2026-04-04_21-42-06_live_round,9137.909458,SELL,1185,20,True,EARNINGS_SHOCK,-60.0
market_research_2026-04-04_21-42-06_live_round,9138.839041,SELL,1185,18,True,EARNINGS_SHOCK,-54.0
market_research_2026-04-04_21-42-06_live_round,9216.672041,SELL,1187,17,True,EARNINGS_SHOCK,-34.0
market_research_2026-04-04_21-42-06_live_round,9223.803458,SELL,1187,15,True,EARNINGS_SHOCK,-30.0
market_research_2026-04-04_21-42-06_live_round,9227.877541,SELL,1187,14,True,EARNINGS_SHOCK,-28.0
market_research_2026-04-04_21-42-06_live_round,9240.753166,SELL,1187,13,True,EARNINGS_SHOCK,-26.0
market_research_2026-04-04_21-42-06_live_round,9241.426458,SELL,1187,12,True,EARNINGS_SHOCK,-24.0
market_research_2026-04-04_21-42-06_live_round,9244.624208,SELL,1187,10,True,EARNINGS_SHOCK,-20.0
market_research_2026-04-04_21-42-06_live_round,9245.128375,SELL,1187,10,True,EARNINGS_SHOCK,-20.0
market_research_2026-04-04_21-42-06_live_round,9246.569375,SELL,1187,9,True,EARNINGS_SHOCK,-18.0
market_research_2026-04-04_21-42-06_live_round,20883.911833,BUY,889,8,True,INVENTORY_UNWIND,328.0
market_research_2026-04-04_21-42-06_live_round,20884.767958,BUY,889,8,True,INVENTORY_UNWIND,328.0
market_research_2026-04-04_21-42-06_live_round,20884.884375,BUY,889,8,True,INVENTORY_UNWIND,328.0
market_research_2026-04-04_21-42-06_live_round,20894.5525,BUY,890,8,True,INVENTORY_UNWIND,324.0
market_research_2026-04-04_21-42-06_live_round,20895.602166,BUY,890,8,True,INVENTORY_UNWIND,324.0
market_research_2026-04-04_21-42-06_live_round,20895.723541,BUY,890,8,True,INVENTORY_UNWIND,168.0
market_research_2026-04-04_21-42-06_live_round,20898.6455,BUY,891,8,True,INVENTORY_UNWIND,164.0
market_research_2026-04-04_21-42-06_live_round,20899.637791,BUY,891,8,True,INVENTORY_UNWIND,164.0
market_research_2026-04-04_21-42-06_live_round,20899.773208,BUY,891,7,True,NORMAL_MM,143.5
market_research_2026-04-04_21-42-06_live_round,20899.885333,BUY,891,8,True,NORMAL_MM,160.0
market_research_2026-04-04_21-42-06_live_round,20900.730208,BUY,891,9,True,NORMAL_MM,180.0
market_research_2026-04-04_21-42-06_live_round,20901.576583,SELL,993,4,False,NORMAL_MM,3972.0
market_research_2026-04-04_21-42-06_live_round,20904.480125,BUY,892,9,True,NORMAL_MM,175.5
market_research_2026-04-04_21-42-06_live_round,20905.502541,BUY,892,10,True,NORMAL_MM,195.0
market_research_2026-04-04_21-42-06_live_round,20905.643166,BUY,892,12,True,NORMAL_MM,234.0
market_research_2026-04-04_21-42-06_live_round,20905.763666,BUY,892,13,True,NORMAL_MM,247.0
market_research_2026-04-04_21-42-06_live_round,20906.860583,BUY,892,14,True,NORMAL_MM,259.0
market_research_2026-04-04_21-42-06_live_round,20907.852375,SELL,988,7,False,NORMAL_MM,6916.0
market_research_2026-04-04_21-42-06_live_round,21184.380875,BUY,833,15,True,NORMAL_MM,720.0
market_research_2026-04-04_21-42-06_live_round,21185.265166,BUY,833,11,True,NORMAL_MM,528.0
market_research_2026-04-04_21-42-06_live_round,21185.393583,BUY,833,10,True,NORMAL_MM,480.0
market_research_2026-04-04_21-42-06_live_round,21186.310583,SELL,944,12,False,NORMAL_MM,11328.0
market_research_2026-04-04_21-42-06_live_round,21193.393125,BUY,834,10,True,NORMAL_MM,475.0
market_research_2026-04-04_21-42-06_live_round,21194.204916,BUY,834,9,True,NORMAL_MM,427.5
market_research_2026-04-04_21-42-06_live_round,21194.292583,BUY,834,9,True,NORMAL_MM,220.5
market_research_2026-04-04_21-42-06_live_round,21195.076875,SELL,946,13,False,NORMAL_MM,12298.0
market_research_2026-04-04_21-42-06_live_round,21197.650541,BUY,835,9,True,NORMAL_MM,216.0
market_research_2026-04-04_21-42-06_live_round,21198.526208,BUY,835,8,True,NORMAL_MM,192.0
market_research_2026-04-04_21-42-06_live_round,21198.64175,BUY,835,7,True,NORMAL_MM,168.0
market_research_2026-04-04_21-42-06_live_round,21198.757875,BUY,835,7,True,NORMAL_MM,164.5
market_research_2026-04-04_21-42-06_live_round,21199.58275,BUY,835,6,True,NORMAL_MM,141.0
market_research_2026-04-04_21-42-06_live_round,21200.382625,SELL,945,12,False,NORMAL_MM,11340.0
market_research_2026-04-04_21-42-06_live_round,21222.705958,BUY,836,7,True,NORMAL_MM,161.0
market_research_2026-04-04_21-42-06_live_round,21223.95875,BUY,836,6,True,NORMAL_MM,138.0
market_research_2026-04-04_21-42-06_live_round,21224.098,BUY,836,6,True,NORMAL_MM,138.0
market_research_2026-04-04_21-42-06_live_round,21224.306625,BUY,836,2,True,NORMAL_MM,45.0
market_research_2026-04-04_21-42-06_live_round,21226.166208,SELL,938,9,False,NORMAL_MM,8442.0
market_research_2026-04-04_21-42-06_live_round,21289.701458,BUY,834,6,True,NORMAL_MM,138.0
market_research_2026-04-04_21-42-06_live_round,21292.977458,BUY,834,3,True,NORMAL_MM,69.0
market_research_2026-04-04_21-42-06_live_round,21295.479291,SELL,917,8,False,NORMAL_MM,7336.0
market_research_2026-04-04_21-42-06_live_round,21298.73825,BUY,835,6,True,NORMAL_MM,135.0
market_research_2026-04-04_21-42-06_live_round,21300.482083,BUY,835,2,True,NORMAL_MM,45.0
market_research_2026-04-04_21-42-06_live_round,21300.888166,BUY,834,6,False,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,21302.390458,SELL,923,8,False,NORMAL_MM,7384.0
market_research_2026-04-04_21-42-06_live_round,21306.208416,BUY,836,2,True,NORMAL_MM,-8.0
market_research_2026-04-04_21-42-06_live_round,21308.1755,BUY,835,2,False,NORMAL_MM,-6.0
market_research_2026-04-04_21-42-06_live_round,39301.524458,BUY,838,13,True,EARNINGS_SHOCK,-39.0
market_research_2026-04-04_21-42-06_live_round,39390.883375,BUY,837,13,False,EARNINGS_SHOCK,-19.5
market_research_2026-04-04_21-42-06_live_round,39390.883375,BUY,838,11,True,EARNINGS_SHOCK,-27.5
market_research_2026-04-04_21-42-06_live_round,39394.828375,BUY,837,11,False,EARNINGS_SHOCK,-16.5
market_research_2026-04-04_21-42-06_live_round,39394.828375,BUY,838,9,True,EARNINGS_SHOCK,-22.5
market_research_2026-04-04_21-42-06_live_round,39396.830875,BUY,837,9,False,EARNINGS_SHOCK,-13.5
market_research_2026-04-04_21-42-06_live_round,164746.255291,SELL,1383,8,True,INVENTORY_UNWIND,-24.0
market_research_2026-04-04_21-42-06_live_round,164862.576125,SELL,1384,8,False,INVENTORY_UNWIND,-20.0
market_research_2026-04-04_21-42-06_live_round,164862.576125,SELL,1384,12,True,EARNINGS_SHOCK,-30.0
market_research_2026-04-04_21-42-06_live_round,164884.885375,SELL,1385,12,False,EARNINGS_SHOCK,-18.0
market_research_2026-04-04_21-42-06_live_round,164884.885375,SELL,1384,14,True,EARNINGS_SHOCK,-35.0
market_research_2026-04-04_21-42-06_live_round,164893.287708,SELL,1385,14,False,EARNINGS_SHOCK,-21.0
market_research_2026-04-04_21-42-06_live_round,164893.287708,SELL,1384,17,True,EARNINGS_SHOCK,-42.5
market_research_2026-04-04_21-42-06_live_round,164908.36775,SELL,1385,17,False,EARNINGS_SHOCK,-25.5
market_research_2026-04-04_21-42-06_live_round,164908.36775,SELL,1384,20,True,EARNINGS_SHOCK,-50.0
market_research_2026-04-04_21-42-06_live_round,164915.801791,SELL,1385,20,False,EARNINGS_SHOCK,-30.0
market_research_2026-04-04_21-42-06_live_round,164915.801791,SELL,1384,24,True,EARNINGS_SHOCK,-60.0
market_research_2026-04-04_21-42-06_live_round,164924.191916,SELL,1385,24,False,EARNINGS_SHOCK,-36.0
market_research_2026-04-04_21-42-06_live_round,164924.191916,SELL,1384,16,True,EARNINGS_SHOCK,-40.0
market_research_2026-04-04_21-42-06_live_round,164957.437458,SELL,1385,16,False,EARNINGS_SHOCK,-24.0
market_research_2026-04-04_21-42-06_live_round,164957.437458,SELL,1384,14,True,EARNINGS_SHOCK,-35.0
market_research_2026-04-04_21-42-06_live_round,164964.526333,SELL,1385,14,False,EARNINGS_SHOCK,-21.0
market_research_2026-04-04_21-42-06_live_round,164964.526333,SELL,1384,11,True,EARNINGS_SHOCK,-27.5
market_research_2026-04-04_21-42-06_live_round,164972.371375,SELL,1388,11,False,EARNINGS_SHOCK,16.5
market_research_2026-04-04_21-42-06_live_round,164972.371375,SELL,1384,9,True,EARNINGS_SHOCK,-22.5
market_research_2026-04-04_21-42-06_live_round,164978.272333,SELL,1384,7,True,EARNINGS_SHOCK,-17.5
market_research_2026-04-04_21-42-06_live_round,174734.906375,BUY,1348,8,True,INVENTORY_UNWIND,24.0
market_research_2026-04-04_21-42-06_live_round,174740.989125,BUY,1348,8,True,INVENTORY_UNWIND,24.0
market_research_2026-04-04_21-42-06_live_round,174741.103875,BUY,1348,8,True,INVENTORY_UNWIND,24.0
market_research_2026-04-04_21-42-06_live_round,174761.730208,BUY,1349,8,True,INVENTORY_UNWIND,20.0
market_research_2026-04-04_21-42-06_live_round,174765.823833,BUY,1349,8,True,INVENTORY_UNWIND,20.0
market_research_2026-04-04_21-42-06_live_round,174765.935833,BUY,1349,8,True,INVENTORY_UNWIND,-4.0
market_research_2026-04-04_21-42-06_live_round,174785.012625,BUY,1350,8,True,INVENTORY_UNWIND,-8.0
market_research_2026-04-04_21-42-06_live_round,174794.40225,BUY,1350,8,True,INVENTORY_UNWIND,-8.0
market_research_2026-04-04_21-42-06_live_round,174801.320083,BUY,1350,7,True,NORMAL_MM,-7.0
market_research_2026-04-04_21-42-06_live_round,174807.850666,BUY,1350,8,True,NORMAL_MM,-12.0
market_research_2026-04-04_21-42-06_live_round,174816.378958,BUY,1350,9,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,174865.346375,BUY,1347,8,False,INVENTORY_UNWIND,4.0
market_research_2026-04-04_21-42-06_live_round,174865.346375,BUY,1350,10,True,NORMAL_MM,-25.0
market_research_2026-04-04_21-42-06_live_round,175080.233333,BUY,1349,10,False,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,175080.233333,BUY,1350,13,True,NORMAL_MM,-32.5
market_research_2026-04-04_21-42-06_live_round,175093.303,BUY,1349,13,False,NORMAL_MM,-84.5
market_research_2026-04-04_21-42-06_live_round,175093.303,BUY,1340,12,True,NORMAL_MM,30.0
market_research_2026-04-04_21-42-06_live_round,175099.16875,BUY,1340,11,True,NORMAL_MM,27.5
market_research_2026-04-04_21-42-06_live_round,175101.075458,BUY,1340,10,True,NORMAL_MM,25.0
market_research_2026-04-04_21-42-06_live_round,175104.931958,BUY,1350,9,True,NORMAL_MM,-22.5
market_research_2026-04-04_21-42-06_live_round,175110.930208,BUY,1350,8,True,NORMAL_MM,-20.0
market_research_2026-04-04_21-42-06_live_round,175116.908291,BUY,1341,7,True,NORMAL_MM,14.0
market_research_2026-04-04_21-42-06_live_round,175126.643041,BUY,1341,7,True,NORMAL_MM,14.0
market_research_2026-04-04_21-42-06_live_round,175129.361708,BUY,1341,6,True,NORMAL_MM,3.0
market_research_2026-04-04_21-42-06_live_round,175134.830166,BUY,1350,6,True,NORMAL_MM,-24.0
market_research_2026-04-04_21-42-06_live_round,175151.292,BUY,1350,2,True,NORMAL_MM,-8.0
market_research_2026-04-04_21-42-06_live_round,323395.3545,SELL,1197,17,True,EARNINGS_SHOCK,-51.0
market_research_2026-04-04_21-42-06_live_round,323411.954,SELL,1197,19,True,EARNINGS_SHOCK,-57.0
market_research_2026-04-04_21-42-06_live_round,323433.306375,SELL,1198,17,False,EARNINGS_SHOCK,-127.5
market_research_2026-04-04_21-42-06_live_round,323433.306375,SELL,1208,23,True,EARNINGS_SHOCK,57.5
market_research_2026-04-04_21-42-06_live_round,323443.415833,SELL,1208,25,True,EARNINGS_SHOCK,62.5
market_research_2026-04-04_21-42-06_live_round,323443.809458,SELL,1208,18,True,EARNINGS_SHOCK,45.0
market_research_2026-04-04_21-42-06_live_round,323443.934166,SELL,1208,17,True,EARNINGS_SHOCK,42.5
market_research_2026-04-04_21-42-06_live_round,323444.048375,SELL,1197,15,True,EARNINGS_SHOCK,-45.0
market_research_2026-04-04_21-42-06_live_round,323453.276333,SELL,1197,14,True,EARNINGS_SHOCK,-42.0
market_research_2026-04-04_21-42-06_live_round,323463.113666,SELL,1197,13,True,EARNINGS_SHOCK,-52.0
market_research_2026-04-04_21-42-06_live_round,323672.340833,SELL,1197,12,True,EARNINGS_SHOCK,-48.0
market_research_2026-04-04_21-42-06_live_round,324039.566666,SELL,1200,11,True,EARNINGS_SHOCK,-27.5
market_research_2026-04-04_21-42-06_live_round,324045.769208,SELL,1201,11,False,EARNINGS_SHOCK,-16.5
market_research_2026-04-04_21-42-06_live_round,324045.769208,SELL,1200,8,True,EARNINGS_SHOCK,-20.0
market_research_2026-04-04_21-42-06_live_round,324055.43225,SELL,1201,8,False,EARNINGS_SHOCK,-12.0
market_research_2026-04-04_21-42-06_live_round,341828.601541,BUY,1109,8,True,INVENTORY_UNWIND,148.0
market_research_2026-04-04_21-42-06_live_round,341837.223875,BUY,1109,8,True,INVENTORY_UNWIND,148.0
market_research_2026-04-04_21-42-06_live_round,341837.357416,BUY,1109,8,True,INVENTORY_UNWIND,148.0
market_research_2026-04-04_21-42-06_live_round,341862.647041,BUY,1110,8,True,INVENTORY_UNWIND,144.0
market_research_2026-04-04_21-42-06_live_round,341868.213791,BUY,1110,8,True,INVENTORY_UNWIND,144.0
market_research_2026-04-04_21-42-06_live_round,341868.346041,BUY,1110,8,True,INVENTORY_UNWIND,64.0
market_research_2026-04-04_21-42-06_live_round,341890.766166,BUY,1111,8,True,INVENTORY_UNWIND,60.0
market_research_2026-04-04_21-42-06_live_round,341899.015666,BUY,1111,8,True,INVENTORY_UNWIND,60.0
market_research_2026-04-04_21-42-06_live_round,341899.143625,BUY,1111,8,True,INVENTORY_UNWIND,60.0
market_research_2026-04-04_21-42-06_live_round,341899.256,BUY,1111,7,True,NORMAL_MM,49.0
market_research_2026-04-04_21-42-06_live_round,341907.685208,BUY,1111,8,True,NORMAL_MM,56.0
market_research_2026-04-04_21-42-06_live_round,341913.31425,SELL,1182,4,False,NORMAL_MM,4728.0
market_research_2026-04-04_21-42-06_live_round,341929.820125,BUY,1112,8,True,NORMAL_MM,52.0
market_research_2026-04-04_21-42-06_live_round,341940.058875,BUY,1112,9,True,NORMAL_MM,58.5
market_research_2026-04-04_21-42-06_live_round,341940.179,BUY,1112,10,True,NORMAL_MM,65.0
market_research_2026-04-04_21-42-06_live_round,341940.291458,BUY,1112,12,True,NORMAL_MM,72.0
market_research_2026-04-04_21-42-06_live_round,341949.217875,BUY,1112,13,True,NORMAL_MM,71.5
market_research_2026-04-04_21-42-06_live_round,341958.123375,SELL,1179,6,False,NORMAL_MM,7074.0
market_research_2026-04-04_21-42-06_live_round,342395.972583,BUY,1097,13,True,NORMAL_MM,169.0
market_research_2026-04-04_21-42-06_live_round,342404.743958,BUY,1097,14,True,NORMAL_MM,182.0
market_research_2026-04-04_21-42-06_live_round,342404.874708,BUY,1097,11,True,NORMAL_MM,143.0
market_research_2026-04-04_21-42-06_live_round,342413.516666,SELL,1153,10,False,NORMAL_MM,11530.0
market_research_2026-04-04_21-42-06_live_round,342428.144583,BUY,1098,11,True,NORMAL_MM,137.5
market_research_2026-04-04_21-42-06_live_round,342436.921666,BUY,1098,10,True,NORMAL_MM,125.0
market_research_2026-04-04_21-42-06_live_round,342437.058,BUY,1098,9,True,NORMAL_MM,22.5
market_research_2026-04-04_21-42-06_live_round,342444.487208,SELL,1144,14,False,NORMAL_MM,16016.0
market_research_2026-04-04_21-42-06_live_round,342474.459583,BUY,1099,10,True,NORMAL_MM,20.0
market_research_2026-04-04_21-42-06_live_round,342491.64525,BUY,1099,9,True,NORMAL_MM,18.0
market_research_2026-04-04_21-42-06_live_round,342495.556916,BUY,1099,8,True,NORMAL_MM,16.0
market_research_2026-04-04_21-42-06_live_round,342495.773083,BUY,1099,7,True,NORMAL_MM,10.5
market_research_2026-04-04_21-42-06_live_round,342507.572166,BUY,1099,7,True,NORMAL_MM,10.5
market_research_2026-04-04_21-42-06_live_round,342520.775291,SELL,1136,13,False,NORMAL_MM,14768.0
market_research_2026-04-04_21-42-06_live_round,342548.773458,BUY,1100,7,True,NORMAL_MM,7.0
market_research_2026-04-04_21-42-06_live_round,342565.127166,BUY,1100,7,True,NORMAL_MM,7.0
market_research_2026-04-04_21-42-06_live_round,342568.173875,BUY,1100,6,True,NORMAL_MM,6.0
market_research_2026-04-04_21-42-06_live_round,342618.237958,BUY,1100,5,True,NORMAL_MM,5.0
market_research_2026-04-04_21-42-06_live_round,342618.669666,BUY,1100,2,True,NORMAL_MM,2.0
market_research_2026-04-04_21-42-06_live_round,342652.252708,SELL,1123,9,False,NORMAL_MM,10107.0
market_research_2026-04-04_21-42-06_live_round,343239.392958,BUY,1095,6,True,NORMAL_MM,15.0
market_research_2026-04-04_21-42-06_live_round,343254.439916,BUY,1095,3,True,NORMAL_MM,7.5
market_research_2026-04-04_21-42-06_live_round,343267.648916,SELL,1115,8,False,NORMAL_MM,8920.0
market_research_2026-04-04_21-42-06_live_round,343286.875041,BUY,1096,6,True,NORMAL_MM,12.0
market_research_2026-04-04_21-42-06_live_round,343299.678666,BUY,1096,2,True,NORMAL_MM,4.0
market_research_2026-04-04_21-42-06_live_round,343312.77475,SELL,1116,8,False,NORMAL_MM,8928.0
market_research_2026-04-04_21-42-06_live_round,343332.491708,BUY,1097,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,343342.410291,BUY,1097,2,True,NORMAL_MM,-6.0
market_research_2026-04-04_21-42-06_live_round,345964.822833,SELL,1123,8,False,INVENTORY_UNWIND,12.0
market_research_2026-04-04_21-42-06_live_round,345964.822833,BUY,1124,6,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,345975.426583,SELL,1122,8,False,NORMAL_MM,0.0
market_research_2026-04-04_21-42-06_live_round,345975.426583,BUY,1125,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,345984.895041,SELL,1123,8,False,NORMAL_MM,8.0
market_research_2026-04-04_21-42-06_live_round,345984.895041,BUY,1125,6,True,NORMAL_MM,-18.0
market_research_2026-04-04_21-42-06_live_round,345994.557,BUY,1125,5,True,NORMAL_MM,-15.0
market_research_2026-04-04_21-42-06_live_round,346003.460208,BUY,1125,1,True,NORMAL_MM,-3.0
market_research_2026-04-04_21-42-06_live_round,346502.3685,SELL,1123,8,False,INVENTORY_UNWIND,12.0
market_research_2026-04-04_21-42-06_live_round,346502.3685,BUY,1125,6,True,NORMAL_MM,-21.0
market_research_2026-04-04_21-42-06_live_round,346512.208708,BUY,1125,2,True,NORMAL_MM,-7.0
market_research_2026-04-04_21-42-06_live_round,346773.030083,SELL,1127,8,False,NORMAL_MM,88.0
market_research_2026-04-04_21-42-06_live_round,346773.030083,BUY,1128,6,True,NORMAL_MM,-72.0
market_research_2026-04-04_21-42-06_live_round,347300.606375,BUY,1127,6,False,NORMAL_MM,-66.0
market_research_2026-04-04_21-42-06_live_round,347336.241041,SELL,1123,8,False,INVENTORY_UNWIND,60.0
market_research_2026-04-04_21-42-06_live_round,347336.241041,BUY,1128,4,True,NORMAL_MM,-50.0
market_research_2026-04-04_21-42-06_live_round,347345.228208,BUY,1127,4,False,NORMAL_MM,-46.0
market_research_2026-04-04_21-42-06_live_round,347470.2055,SELL,1182,7,False,NORMAL_MM,8274.0
market_research_2026-04-04_21-42-06_live_round,347996.196458,BUY,1055,3,True,NORMAL_MM,37.5
market_research_2026-04-04_21-42-06_live_round,348014.733458,SELL,1112,7,False,NORMAL_MM,7784.0
market_research_2026-04-04_21-42-06_live_round,348035.63175,BUY,1056,5,True,NORMAL_MM,57.5
market_research_2026-04-04_21-42-06_live_round,348045.45625,BUY,1056,2,True,NORMAL_MM,23.0
market_research_2026-04-04_21-42-06_live_round,348056.389625,SELL,1114,7,False,NORMAL_MM,7798.0
market_research_2026-04-04_21-42-06_live_round,348081.106041,BUY,1057,5,True,NORMAL_MM,52.5
market_research_2026-04-04_21-42-06_live_round,348092.152375,BUY,1057,2,True,NORMAL_MM,21.0
market_research_2026-04-04_21-42-06_live_round,348106.268125,SELL,1114,7,False,NORMAL_MM,7798.0
market_research_2026-04-04_21-42-06_live_round,348125.709,BUY,1058,5,True,NORMAL_MM,47.5
market_research_2026-04-04_21-42-06_live_round,348135.040333,BUY,1058,2,True,NORMAL_MM,19.0
market_research_2026-04-04_21-42-06_live_round,348135.190416,BUY,1057,5,False,NORMAL_MM,-17.5
market_research_2026-04-04_21-42-06_live_round,348141.016041,SELL,1113,7,False,NORMAL_MM,7791.0
market_research_2026-04-04_21-42-06_live_round,348670.853541,BUY,1021,2,True,NORMAL_MM,28.0
market_research_2026-04-04_21-42-06_live_round,348698.942708,SELL,1112,7,False,NORMAL_MM,7784.0
market_research_2026-04-04_21-42-06_live_round,348721.5335,BUY,1022,5,True,NORMAL_MM,65.0
market_research_2026-04-04_21-42-06_live_round,348731.818208,BUY,1022,2,True,NORMAL_MM,26.0
market_research_2026-04-04_21-42-06_live_round,348741.895833,SELL,1114,7,False,NORMAL_MM,7798.0
market_research_2026-04-04_21-42-06_live_round,348760.570916,BUY,1023,5,True,NORMAL_MM,60.0
market_research_2026-04-04_21-42-06_live_round,348766.410291,BUY,1023,2,True,NORMAL_MM,24.0
market_research_2026-04-04_21-42-06_live_round,348775.767,SELL,1114,7,False,NORMAL_MM,7798.0
market_research_2026-04-04_21-42-06_live_round,348795.325583,BUY,1024,5,True,NORMAL_MM,55.0
market_research_2026-04-04_21-42-06_live_round,348804.264,BUY,1024,2,True,NORMAL_MM,22.0
