session_id,time_ms,inventory
market_research_2026-04-04_21-53-21_live_round,796689.23125,-80
market_research_2026-04-04_21-53-21_live_round,798045.576459,-80
market_research_2026-04-04_21-53-21_live_round,799437.760417,-80
market_research_2026-04-04_21-53-21_live_round,800906.049625,-80
market_research_2026-04-04_21-53-21_live_round,802247.437792,-80
market_research_2026-04-04_21-53-21_live_round,803288.143209,-80
market_research_2026-04-04_21-53-21_live_round,804350.009792,-80
market_research_2026-04-04_21-53-21_live_round,805690.610375,-80
market_research_2026-04-04_21-53-21_live_round,807130.456917,-80
market_research_2026-04-04_21-53-21_live_round,808593.122084,-80
market_research_2026-04-04_21-53-21_live_round,809964.6015,-80
market_research_2026-04-04_21-53-21_live_round,811280.175,-80
market_research_2026-04-04_21-53-21_live_round,812611.204542,-80
market_research_2026-04-04_21-53-21_live_round,814007.151292,-80
market_research_2026-04-04_21-53-21_live_round,815499.321917,-80
market_research_2026-04-04_21-53-21_live_round,816884.035209,-80
market_research_2026-04-04_21-53-21_live_round,818212.986875,-80
market_research_2026-04-04_21-53-21_live_round,819560.033542,-80
market_research_2026-04-04_21-53-21_live_round,820956.61275,-80
market_research_2026-04-04_21-53-21_live_round,822386.429125,-80
market_research_2026-04-04_21-53-21_live_round,823987.929042,-80
market_research_2026-04-04_21-53-21_live_round,825003.284042,-80
market_research_2026-04-04_21-53-21_live_round,826006.340167,-80
market_research_2026-04-04_21-53-21_live_round,827011.804917,-80
market_research_2026-04-04_21-53-21_live_round,828681.376292,-80
market_research_2026-04-04_21-53-21_live_round,829686.47425,-80
market_research_2026-04-04_21-53-21_live_round,831232.824959,-80
market_research_2026-04-04_21-53-21_live_round,832238.320292,-80
market_research_2026-04-04_21-53-21_live_round,833242.104917,-80
market_research_2026-04-04_21-53-21_live_round,834710.406459,-80
market_research_2026-04-04_21-53-21_live_round,835921.098,-80
market_research_2026-04-04_21-53-21_live_round,836934.579,-80
market_research_2026-04-04_21-53-21_live_round,838562.573167,-80
market_research_2026-04-04_21-53-21_live_round,839575.973084,-80
market_research_2026-04-04_21-53-21_live_round,840585.108792,-80
market_research_2026-04-04_21-53-21_live_round,841596.0255,-80
market_research_2026-04-04_21-53-21_live_round,842597.943875,-80
market_research_2026-04-04_21-53-21_live_round,844225.817792,-80
market_research_2026-04-04_21-53-21_live_round,845845.112209,-80
market_research_2026-04-04_21-53-21_live_round,846217.375625,-63
market_research_2026-04-04_21-53-21_live_round,846253.353917,-44
market_research_2026-04-04_21-53-21_live_round,846804.897834,-4
market_research_2026-04-04_21-53-21_live_round,846819.756042,37
market_research_2026-04-04_21-53-21_live_round,846831.666334,70
market_research_2026-04-04_21-53-21_live_round,846843.190167,98
market_research_2026-04-04_21-53-21_live_round,846854.674375,121
market_research_2026-04-04_21-53-21_live_round,846861.8995,140
market_research_2026-04-04_21-53-21_live_round,846872.918,149
market_research_2026-04-04_21-53-21_live_round,847992.77725,149
market_research_2026-04-04_21-53-21_live_round,849223.646875,149
market_research_2026-04-04_21-53-21_live_round,850471.359375,149
market_research_2026-04-04_21-53-21_live_round,851816.354292,149
market_research_2026-04-04_21-53-21_live_round,853280.470709,149
market_research_2026-04-04_21-53-21_live_round,854772.667209,149
market_research_2026-04-04_21-53-21_live_round,856160.257875,149
market_research_2026-04-04_21-53-21_live_round,857454.508417,149
market_research_2026-04-04_21-53-21_live_round,858464.151167,149
market_research_2026-04-04_21-53-21_live_round,859475.551792,149
market_research_2026-04-04_21-53-21_live_round,861292.10575,149
market_research_2026-04-04_21-53-21_live_round,862379.878042,149
market_research_2026-04-04_21-53-21_live_round,863617.0545,149
market_research_2026-04-04_21-53-21_live_round,864815.932042,149
market_research_2026-04-04_21-53-21_live_round,865826.8905,149
market_research_2026-04-04_21-53-21_live_round,866839.93175,149
market_research_2026-04-04_21-53-21_live_round,868422.147042,149
market_research_2026-04-04_21-53-21_live_round,869685.752417,149
market_research_2026-04-04_21-53-21_live_round,870947.567375,149
market_research_2026-04-04_21-53-21_live_round,872198.111375,149
market_research_2026-04-04_21-53-21_live_round,873417.421542,149
market_research_2026-04-04_21-53-21_live_round,874896.204334,149
market_research_2026-04-04_21-53-21_live_round,875811.162584,141
market_research_2026-04-04_21-53-21_live_round,877174.431084,141
market_research_2026-04-04_21-53-21_live_round,877293.18125,133
market_research_2026-04-04_21-53-21_live_round,877303.105042,125
market_research_2026-04-04_21-53-21_live_round,877312.939375,117
market_research_2026-04-04_21-53-21_live_round,877322.809209,109
market_research_2026-04-04_21-53-21_live_round,877332.78,101
market_research_2026-04-04_21-53-21_live_round,877833.096292,93
market_research_2026-04-04_21-53-21_live_round,877845.190834,85
market_research_2026-04-04_21-53-21_live_round,877855.368,77
market_research_2026-04-04_21-53-21_live_round,877868.641584,70
market_research_2026-04-04_21-53-21_live_round,877878.541459,62
market_research_2026-04-04_21-53-21_live_round,877888.45625,54
market_research_2026-04-04_21-53-21_live_round,877901.591084,45
market_research_2026-04-04_21-53-21_live_round,877911.609167,35
market_research_2026-04-04_21-53-21_live_round,877921.538584,23
market_research_2026-04-04_21-53-21_live_round,877931.527667,10
market_research_2026-04-04_21-53-21_live_round,877941.420917,-4
market_research_2026-04-04_21-53-21_live_round,879213.14025,-4
market_research_2026-04-04_21-53-21_live_round,880532.711292,-4
market_research_2026-04-04_21-53-21_live_round,880659.649667,-16
market_research_2026-04-04_21-53-21_live_round,881367.601375,-27
market_research_2026-04-04_21-53-21_live_round,881378.173667,-37
market_research_2026-04-04_21-53-21_live_round,881388.800209,-46
market_research_2026-04-04_21-53-21_live_round,881876.955125,-54
market_research_2026-04-04_21-53-21_live_round,881890.710709,-52
market_research_2026-04-04_21-53-21_live_round,881897.9545,-50
market_research_2026-04-04_21-53-21_live_round,881908.519,-48
market_research_2026-04-04_21-53-21_live_round,881919.610417,-47
market_research_2026-04-04_21-53-21_live_round,881930.476375,-44
market_research_2026-04-04_21-53-21_live_round,881937.450209,-52
market_research_2026-04-04_21-53-21_live_round,881947.715917,-59
market_research_2026-04-04_21-53-21_live_round,881958.389959,-66
market_research_2026-04-04_21-53-21_live_round,881969.06375,-72
market_research_2026-04-04_21-53-21_live_round,881979.595875,-78
market_research_2026-04-04_21-53-21_live_round,881990.147667,-80
market_research_2026-04-04_21-53-21_live_round,883329.197875,-80
market_research_2026-04-04_21-53-21_live_round,884778.483209,-80
market_research_2026-04-04_21-53-21_live_round,886133.311209,-80
market_research_2026-04-04_21-53-21_live_round,887475.474917,-80
market_research_2026-04-04_21-53-21_live_round,888845.153917,-80
market_research_2026-04-04_21-53-21_live_round,890217.9925,-80
market_research_2026-04-04_21-53-21_live_round,891647.280584,-80
market_research_2026-04-04_21-53-21_live_round,893077.284334,-80
market_research_2026-04-04_21-53-21_live_round,894436.101334,-80
market_research_2026-04-04_21-53-21_live_round,895776.463,-80
market_research_2026-04-04_21-53-21_live_round,897170.927125,-80
market_research_2026-04-04_21-53-21_live_round,898577.257834,-80
market_research_2026-04-04_21-53-21_live_round,900025.225584,-80
market_research_2026-04-04_21-53-21_live_round,901346.549292,-80
market_research_2026-04-04_21-53-21_live_round,902375.764125,-80
market_research_2026-04-04_21-53-21_live_round,903500.431542,-80
market_research_2026-04-04_21-53-21_live_round,904867.757875,-80
market_research_2026-04-04_21-53-21_live_round,906233.174167,-80
market_research_2026-04-04_21-53-21_live_round,907613.440417,-80
market_research_2026-04-04_21-53-21_live_round,909016.7855,-80
market_research_2026-04-04_21-53-21_live_round,910403.910084,-80
market_research_2026-04-04_21-53-21_live_round,911777.649625,-80
market_research_2026-04-04_21-53-21_live_round,913163.886334,-80
market_research_2026-04-04_21-53-21_live_round,914547.491125,-80
market_research_2026-04-04_21-53-21_live_round,915944.58975,-80
market_research_2026-04-04_21-53-21_live_round,917318.291,-80
market_research_2026-04-04_21-53-21_live_round,918717.549625,-80
market_research_2026-04-04_21-53-21_live_round,920095.865584,-80
market_research_2026-04-04_21-53-21_live_round,921537.448542,-80
market_research_2026-04-04_21-53-21_live_round,922856.100334,-80
market_research_2026-04-04_21-53-21_live_round,924264.610834,-80
market_research_2026-04-04_21-53-21_live_round,925650.823125,-80
market_research_2026-04-04_21-53-21_live_round,926653.488209,-80
market_research_2026-04-04_21-53-21_live_round,928198.129375,-80
market_research_2026-04-04_21-53-21_live_round,929200.67075,-80
market_research_2026-04-04_21-53-21_live_round,930731.914125,-80
market_research_2026-04-04_21-53-21_live_round,931988.653417,-80
market_research_2026-04-04_21-53-21_live_round,933385.27775,-80
market_research_2026-04-04_21-53-21_live_round,934758.333209,-80
market_research_2026-04-04_21-53-21_live_round,936223.724375,-80
market_research_2026-04-04_21-53-21_live_round,937691.727875,-80
market_research_2026-04-04_21-53-21_live_round,939035.437625,-80
market_research_2026-04-04_21-53-21_live_round,940534.611542,-80
market_research_2026-04-04_21-53-21_live_round,941545.893917,-80
market_research_2026-04-04_21-53-21_live_round,943134.685917,-80
market_research_2026-04-04_21-53-21_live_round,944572.609542,-80
market_research_2026-04-04_21-53-21_live_round,946052.100459,-80
market_research_2026-04-04_21-53-21_live_round,947801.337625,-80
market_research_2026-04-04_21-53-21_live_round,948919.6465,-80
market_research_2026-04-04_21-53-21_live_round,949920.44825,-80
market_research_2026-04-04_21-53-21_live_round,951363.598042,-80
market_research_2026-04-04_21-53-21_live_round,952633.460292,-80
market_research_2026-04-04_21-53-21_live_round,953829.044625,-80
market_research_2026-04-04_21-53-21_live_round,954752.156917,-93
market_research_2026-04-04_21-53-21_live_round,955058.347167,-117
market_research_2026-04-04_21-53-21_live_round,955069.76275,-137
market_research_2026-04-04_21-53-21_live_round,955076.5615,-146
market_research_2026-04-04_21-53-21_live_round,956535.327875,-146
market_research_2026-04-04_21-53-21_live_round,957538.008125,-146
market_research_2026-04-04_21-53-21_live_round,958544.611959,-146
market_research_2026-04-04_22-09-26_live_round,0.0,0
market_research_2026-04-04_22-09-26_live_round,250.036042,12
market_research_2026-04-04_22-09-26_live_round,250.188417,-2
market_research_2026-04-04_22-09-26_live_round,653.967375,13
market_research_2026-04-04_22-09-26_live_round,1052.831208,-1
market_research_2026-04-04_22-09-26_live_round,1251.97625,-13
market_research_2026-04-04_22-09-26_live_round,1522.356667,1
market_research_2026-04-04_22-09-26_live_round,2273.703208,-14
market_research_2026-04-04_22-09-26_live_round,2473.185417,-2
market_research_2026-04-04_22-09-26_live_round,3278.944375,-14
market_research_2026-04-04_22-09-26_live_round,3483.148042,1
market_research_2026-04-04_22-09-26_live_round,4484.113375,1
market_research_2026-04-04_22-09-26_live_round,5097.310417,13
market_research_2026-04-04_22-09-26_live_round,5731.850708,-1
market_research_2026-04-04_22-09-26_live_round,6100.196167,14
market_research_2026-04-04_22-09-26_live_round,6100.548333,0
market_research_2026-04-04_22-09-26_live_round,7101.0065,0
market_research_2026-04-04_22-09-26_live_round,7312.121167,12
market_research_2026-04-04_22-09-26_live_round,7708.8445,-2
market_research_2026-04-04_22-09-26_live_round,8517.499792,-14
market_research_2026-04-04_22-09-26_live_round,8708.797583,0
market_research_2026-04-04_22-09-26_live_round,9576.704792,-12
market_research_2026-04-04_22-09-26_live_round,9748.478417,2
market_research_2026-04-04_22-09-26_live_round,10119.324208,-13
market_research_2026-04-04_22-09-26_live_round,10119.881833,1
market_research_2026-04-04_22-09-26_live_round,10728.725083,-14
market_research_2026-04-04_22-09-26_live_round,10976.513875,0
market_research_2026-04-04_22-09-26_live_round,11131.943542,12
market_research_2026-04-04_22-09-26_live_round,11319.887042,-2
market_research_2026-04-04_22-09-26_live_round,11537.44575,13
market_research_2026-04-04_22-09-26_live_round,11715.192792,-1
market_research_2026-04-04_22-09-26_live_round,11952.587625,-13
market_research_2026-04-04_22-09-26_live_round,12324.988333,1
market_research_2026-04-04_22-09-26_live_round,12548.217958,13
market_research_2026-04-04_22-09-26_live_round,12550.676833,24
market_research_2026-04-04_22-09-26_live_round,12571.972125,34
market_research_2026-04-04_22-09-26_live_round,12573.2955,43
market_research_2026-04-04_22-09-26_live_round,12573.909542,62
market_research_2026-04-04_22-09-26_live_round,12574.633792,68
market_research_2026-04-04_22-09-26_live_round,12721.09175,74
market_research_2026-04-04_22-09-26_live_round,12721.6575,66
market_research_2026-04-04_22-09-26_live_round,12722.776625,58
market_research_2026-04-04_22-09-26_live_round,12723.348958,49
market_research_2026-04-04_22-09-26_live_round,12723.874542,39
market_research_2026-04-04_22-09-26_live_round,12726.3815,29
market_research_2026-04-04_22-09-26_live_round,12731.736542,38
market_research_2026-04-04_22-09-26_live_round,12733.826458,47
market_research_2026-04-04_22-09-26_live_round,12734.837667,55
market_research_2026-04-04_22-09-26_live_round,12736.399875,62
market_research_2026-04-04_22-09-26_live_round,12737.497458,68
market_research_2026-04-04_22-09-26_live_round,12738.625708,74
market_research_2026-04-04_22-09-26_live_round,12739.151208,79
market_research_2026-04-04_22-09-26_live_round,12927.056583,80
market_research_2026-04-04_22-09-26_live_round,13129.6355,78
market_research_2026-04-04_22-09-26_live_round,13130.672875,76
market_research_2026-04-04_22-09-26_live_round,13133.369625,74
market_research_2026-04-04_22-09-26_live_round,13133.993792,72
market_research_2026-04-04_22-09-26_live_round,13134.530208,70
market_research_2026-04-04_22-09-26_live_round,13137.231708,68
market_research_2026-04-04_22-09-26_live_round,13137.785458,67
market_research_2026-04-04_22-09-26_live_round,13138.313167,65
market_research_2026-04-04_22-09-26_live_round,13138.838333,63
market_research_2026-04-04_22-09-26_live_round,13139.377083,61
market_research_2026-04-04_22-09-26_live_round,13141.488708,68
market_research_2026-04-04_22-09-26_live_round,13142.622625,74
market_research_2026-04-04_22-09-26_live_round,13148.933833,79
market_research_2026-04-04_22-09-26_live_round,13150.667667,80
market_research_2026-04-04_22-09-26_live_round,13597.314875,72
market_research_2026-04-04_22-09-26_live_round,13600.658,64
market_research_2026-04-04_22-09-26_live_round,13601.330833,56
market_research_2026-04-04_22-09-26_live_round,13602.522875,47
market_research_2026-04-04_22-09-26_live_round,13605.873708,37
market_research_2026-04-04_22-09-26_live_round,13606.445792,25
market_research_2026-04-04_22-09-26_live_round,13608.221833,12
market_research_2026-04-04_22-09-26_live_round,13608.828417,-2
market_research_2026-04-04_22-09-26_live_round,14146.662792,13
market_research_2026-04-04_22-09-26_live_round,14327.286,-1
market_research_2026-04-04_22-09-26_live_round,14758.092,14
market_research_2026-04-04_22-09-26_live_round,15167.627542,0
market_research_2026-04-04_22-09-26_live_round,15354.318875,-12
market_research_2026-04-04_22-09-26_live_round,15541.736167,2
market_research_2026-04-04_22-09-26_live_round,16546.616542,2
market_research_2026-04-04_22-09-26_live_round,16580.299833,-13
market_research_2026-04-04_22-09-26_live_round,16946.779708,1
market_research_2026-04-04_22-09-26_live_round,17570.049917,-14
market_research_2026-04-04_22-09-26_live_round,17791.973167,0
market_research_2026-04-04_22-09-26_live_round,17813.56525,12
market_research_2026-04-04_22-09-26_live_round,17946.968417,-2
market_research_2026-04-04_22-09-26_live_round,18190.347333,-14
market_research_2026-04-04_22-09-26_live_round,18393.750667,1
market_research_2026-04-04_22-09-26_live_round,18467.130292,21
market_research_2026-04-04_22-09-26_live_round,18470.2625,39
market_research_2026-04-04_22-09-26_live_round,18544.910208,56
market_research_2026-04-04_22-09-26_live_round,18546.734042,71
market_research_2026-04-04_22-09-26_live_round,18547.478875,85
market_research_2026-04-04_22-09-26_live_round,18556.704292,98
market_research_2026-04-04_22-09-26_live_round,18560.369458,110
market_research_2026-04-04_22-09-26_live_round,18566.037542,121
market_research_2026-04-04_22-09-26_live_round,18569.729958,131
market_research_2026-04-04_22-09-26_live_round,18571.93775,140
market_research_2026-04-04_22-09-26_live_round,19577.879583,140
market_research_2026-04-04_22-09-26_live_round,20579.558167,140
market_research_2026-04-04_22-09-26_live_round,21580.901375,140
market_research_2026-04-04_22-09-26_live_round,22597.885292,140
market_research_2026-04-04_22-09-26_live_round,23600.690208,140
market_research_2026-04-04_22-09-26_live_round,24608.152125,140
market_research_2026-04-04_22-09-26_live_round,25669.941292,140
market_research_2026-04-04_22-09-26_live_round,26671.218708,140
market_research_2026-04-04_22-09-26_live_round,27671.821292,140
market_research_2026-04-04_22-09-26_live_round,28672.854042,140
market_research_2026-04-04_22-09-26_live_round,29673.615833,140
market_research_2026-04-04_22-09-26_live_round,30940.331583,140
market_research_2026-04-04_22-09-26_live_round,32061.735125,140
market_research_2026-04-04_22-09-26_live_round,33075.895542,140
market_research_2026-04-04_22-09-26_live_round,34076.00075,140
market_research_2026-04-04_22-09-26_live_round,35129.63575,140
market_research_2026-04-04_22-09-26_live_round,36217.346167,140
market_research_2026-04-04_22-09-26_live_round,37285.592125,140
market_research_2026-04-04_22-09-26_live_round,38303.21675,140
market_research_2026-04-04_22-09-26_live_round,39312.939417,140
market_research_2026-04-04_22-09-26_live_round,40382.57725,140
market_research_2026-04-04_22-09-26_live_round,41475.700375,140
market_research_2026-04-04_22-09-26_live_round,42521.935583,140
market_research_2026-04-04_22-09-26_live_round,43528.955625,140
market_research_2026-04-04_22-09-26_live_round,44557.610583,140
market_research_2026-04-04_22-09-26_live_round,45620.964083,140
market_research_2026-04-04_22-09-26_live_round,46696.342375,140
market_research_2026-04-04_22-09-26_live_round,47729.097583,140
market_research_2026-04-04_22-09-26_live_round,48710.274583,132
market_research_2026-04-04_22-09-26_live_round,48738.876542,112
market_research_2026-04-04_22-09-26_live_round,48748.292792,86
market_research_2026-04-04_22-09-26_live_round,48750.439875,54
market_research_2026-04-04_22-09-26_live_round,48755.379708,14
market_research_2026-04-04_22-09-26_live_round,48757.523208,-27
market_research_2026-04-04_22-09-26_live_round,48774.972792,-62
market_research_2026-04-04_22-09-26_live_round,48777.11325,-77
market_research_2026-04-04_22-09-26_live_round,48785.676917,-90
market_research_2026-04-04_22-09-26_live_round,48808.762792,-102
market_research_2026-04-04_22-09-26_live_round,48819.557292,-113
market_research_2026-04-04_22-09-26_live_round,48824.113625,-123
market_research_2026-04-04_22-09-26_live_round,48827.124375,-132
market_research_2026-04-04_22-09-26_live_round,48830.148083,-140
market_research_2026-04-04_22-09-26_live_round,49831.421,-140
market_research_2026-04-04_22-09-26_live_round,49961.19525,-132
market_research_2026-04-04_22-09-26_live_round,49973.6245,-120
market_research_2026-04-04_22-09-26_live_round,49988.495375,-107
market_research_2026-04-04_22-09-26_live_round,49994.303917,-93
market_research_2026-04-04_22-09-26_live_round,49999.942958,-78
market_research_2026-04-04_22-09-26_live_round,50005.868208,-61
market_research_2026-04-04_22-09-26_live_round,50016.510958,-42
market_research_2026-04-04_22-09-26_live_round,50019.190917,-22
market_research_2026-04-04_22-09-26_live_round,50145.043208,1
market_research_2026-04-04_22-09-26_live_round,50528.974375,21
market_research_2026-04-04_22-09-26_live_round,50533.444875,39
market_research_2026-04-04_22-09-26_live_round,50537.962042,56
market_research_2026-04-04_22-09-26_live_round,50541.055375,71
market_research_2026-04-04_22-09-26_live_round,50542.569417,85
market_research_2026-04-04_22-09-26_live_round,50544.084,98
market_research_2026-04-04_22-09-26_live_round,50548.681792,110
market_research_2026-04-04_22-09-26_live_round,50550.221333,121
market_research_2026-04-04_22-09-26_live_round,50554.701125,131
market_research_2026-04-04_22-09-26_live_round,50556.208625,140
market_research_2026-04-04_22-09-26_live_round,51559.533958,140
market_research_2026-04-04_22-09-26_live_round,52560.431333,140
market_research_2026-04-04_22-09-26_live_round,53700.711583,140
market_research_2026-04-04_22-09-26_live_round,54717.042333,140
market_research_2026-04-04_22-09-26_live_round,55721.546125,140
market_research_2026-04-04_22-09-26_live_round,56744.886292,140
market_research_2026-04-04_22-09-26_live_round,57745.599792,140
market_research_2026-04-04_22-09-26_live_round,58760.638,140
market_research_2026-04-04_22-09-26_live_round,59813.104083,140
market_research_2026-04-04_22-09-26_live_round,60817.42175,140
market_research_2026-04-04_22-09-26_live_round,61860.902542,140
market_research_2026-04-04_22-09-26_live_round,62865.409417,140
market_research_2026-04-04_22-09-26_live_round,63896.05,140
market_research_2026-04-04_22-09-26_live_round,64912.369,140
market_research_2026-04-04_22-09-26_live_round,66064.650333,140
market_research_2026-04-04_22-09-26_live_round,67090.391,140
market_research_2026-04-04_22-09-26_live_round,68091.349875,140
market_research_2026-04-04_22-09-26_live_round,69119.007458,140
market_research_2026-04-04_22-09-26_live_round,70121.373208,140
market_research_2026-04-04_22-09-26_live_round,71128.652292,140
market_research_2026-04-04_22-09-26_live_round,72144.428542,140
market_research_2026-04-04_22-09-26_live_round,73209.679792,140
market_research_2026-04-04_22-09-26_live_round,74254.773958,140
market_research_2026-04-04_22-09-26_live_round,75266.598708,140
market_research_2026-04-04_22-09-26_live_round,76342.499958,140
market_research_2026-04-04_22-09-26_live_round,77386.677833,140
market_research_2026-04-04_22-09-26_live_round,78389.6215,140
market_research_2026-04-04_22-09-26_live_round,79392.64525,140
market_research_2026-04-04_22-09-26_live_round,80498.077458,140
market_research_2026-04-04_22-09-26_live_round,81528.824833,140
market_research_2026-04-04_22-09-26_live_round,82586.491625,140
market_research_2026-04-04_22-09-26_live_round,83635.506875,140
market_research_2026-04-04_22-09-26_live_round,84639.772292,140
market_research_2026-04-04_22-09-26_live_round,85640.688542,140
market_research_2026-04-04_22-09-26_live_round,86652.816208,140
market_research_2026-04-04_22-09-26_live_round,87654.545542,140
market_research_2026-04-04_22-09-26_live_round,88657.256375,140
market_research_2026-04-04_22-09-26_live_round,89680.104208,140
market_research_2026-04-04_22-09-26_live_round,90681.544708,140
market_research_2026-04-04_22-09-26_live_round,91736.862083,140
market_research_2026-04-04_22-09-26_live_round,92742.4055,140
market_research_2026-04-04_22-09-26_live_round,93748.52075,140
market_research_2026-04-04_22-09-26_live_round,94753.74725,140
market_research_2026-04-04_22-09-26_live_round,95807.688042,140
market_research_2026-04-04_22-09-26_live_round,96848.611875,140
market_research_2026-04-04_22-09-26_live_round,97893.685917,140
market_research_2026-04-04_22-09-26_live_round,98962.113333,140
market_research_2026-04-04_22-09-26_live_round,100054.595375,140
market_research_2026-04-04_22-09-26_live_round,101110.484458,140
market_research_2026-04-04_22-09-26_live_round,102164.678042,140
market_research_2026-04-04_22-09-26_live_round,103246.460708,140
market_research_2026-04-04_22-09-26_live_round,104312.461583,140
market_research_2026-04-04_22-09-26_live_round,105317.887333,140
market_research_2026-04-04_22-09-26_live_round,106322.901875,140
market_research_2026-04-04_22-09-26_live_round,107349.533875,140
market_research_2026-04-04_22-09-26_live_round,108354.483417,140
market_research_2026-04-04_22-09-26_live_round,109370.791417,140
market_research_2026-04-04_22-09-26_live_round,110436.255125,140
market_research_2026-04-04_22-09-26_live_round,111441.569792,140
market_research_2026-04-04_22-09-26_live_round,112443.27875,140
market_research_2026-04-04_22-09-26_live_round,113450.211708,140
market_research_2026-04-04_22-09-26_live_round,114473.831708,140
market_research_2026-04-04_22-09-26_live_round,115478.190833,140
market_research_2026-04-04_22-09-26_live_round,116502.113417,140
market_research_2026-04-04_22-09-26_live_round,117506.449042,140
market_research_2026-04-04_22-09-26_live_round,118509.383583,140
market_research_2026-04-04_22-09-26_live_round,119543.944583,140
market_research_2026-04-04_22-09-26_live_round,120545.881917,140
market_research_2026-04-04_22-09-26_live_round,121554.719667,140
market_research_2026-04-04_22-09-26_live_round,122646.876792,140
market_research_2026-04-04_22-09-26_live_round,123648.479958,140
market_research_2026-04-04_22-09-26_live_round,124680.821125,140
market_research_2026-04-04_22-09-26_live_round,125731.868958,140
market_research_2026-04-04_22-09-26_live_round,126754.499458,140
market_research_2026-04-04_22-09-26_live_round,127760.06725,140
market_research_2026-04-04_22-09-26_live_round,128842.124708,140
market_research_2026-04-04_22-09-26_live_round,129847.110292,140
market_research_2026-04-04_22-09-26_live_round,130851.807625,140
market_research_2026-04-04_22-09-26_live_round,131868.241583,140
market_research_2026-04-04_22-09-26_live_round,132904.139542,140
market_research_2026-04-04_22-09-26_live_round,134032.846,140
market_research_2026-04-04_22-09-26_live_round,135035.926125,140
market_research_2026-04-04_22-09-26_live_round,136041.565958,140
market_research_2026-04-04_22-09-26_live_round,137047.171375,140
market_research_2026-04-04_22-09-26_live_round,138047.945667,140
market_research_2026-04-04_22-09-26_live_round,139065.81525,140
market_research_2026-04-04_22-09-26_live_round,140069.932792,140
market_research_2026-04-04_22-09-26_live_round,141071.64475,140
market_research_2026-04-04_22-09-26_live_round,142080.973583,140
market_research_2026-04-04_22-09-26_live_round,143085.573333,140
market_research_2026-04-04_22-09-26_live_round,144104.10225,140
market_research_2026-04-04_22-09-26_live_round,145111.01475,140
market_research_2026-04-04_22-09-26_live_round,146130.266375,140
market_research_2026-04-04_22-09-26_live_round,147198.732083,140
market_research_2026-04-04_22-09-26_live_round,148208.089542,140
market_research_2026-04-04_22-09-26_live_round,149219.542625,140
market_research_2026-04-04_22-09-26_live_round,150294.286667,140
market_research_2026-04-04_22-09-26_live_round,151352.208875,140
market_research_2026-04-04_22-09-26_live_round,152401.191208,140
market_research_2026-04-04_22-09-26_live_round,153405.503083,140
market_research_2026-04-04_22-09-26_live_round,154408.877,140
market_research_2026-04-04_22-09-26_live_round,155605.777708,140
market_research_2026-04-04_22-09-26_live_round,156711.302083,140
market_research_2026-04-04_22-09-26_live_round,157741.068958,140
market_research_2026-04-04_22-09-26_live_round,158879.390125,140
market_research_2026-04-04_22-09-26_live_round,160029.476583,140
market_research_2026-04-04_22-09-26_live_round,161101.144292,140
market_research_2026-04-04_22-09-26_live_round,162116.674917,140
market_research_2026-04-04_22-09-26_live_round,163132.741083,140
market_research_2026-04-04_22-09-26_live_round,164151.931792,140
market_research_2026-04-04_22-09-26_live_round,165197.317792,140
market_research_2026-04-04_22-09-26_live_round,166309.893708,140
market_research_2026-04-04_22-09-26_live_round,167311.331583,140
market_research_2026-04-04_22-09-26_live_round,168312.036208,140
market_research_2026-04-04_22-09-26_live_round,169335.461208,140
market_research_2026-04-04_22-09-26_live_round,170338.05475,140
market_research_2026-04-04_22-09-26_live_round,170876.313542,132
market_research_2026-04-04_22-09-26_live_round,170903.879667,112
market_research_2026-04-04_22-09-26_live_round,170918.327125,86
market_research_2026-04-04_22-09-26_live_round,170937.993,54
market_research_2026-04-04_22-09-26_live_round,170956.223833,14
market_research_2026-04-04_22-09-26_live_round,170962.1195,-27
market_research_2026-04-04_22-09-26_live_round,170967.775583,-62
market_research_2026-04-04_22-09-26_live_round,170973.517667,-91
market_research_2026-04-04_22-09-26_live_round,170979.200292,-115
market_research_2026-04-04_22-09-26_live_round,170990.519167,-135
market_research_2026-04-04_22-09-26_live_round,170996.977292,-144
market_research_2026-04-04_22-09-26_live_round,172045.650958,-144
market_research_2026-04-04_22-09-26_live_round,173069.295792,-144
market_research_2026-04-04_22-09-26_live_round,174078.827875,-144
market_research_2026-04-04_22-09-26_live_round,175141.348583,-144
market_research_2026-04-04_22-09-26_live_round,176145.609375,-144
market_research_2026-04-04_22-09-26_live_round,177163.125125,-144
market_research_2026-04-04_22-09-26_live_round,178168.662917,-144
market_research_2026-04-04_22-09-26_live_round,179171.280167,-144
market_research_2026-04-04_22-09-26_live_round,180258.551958,-144
market_research_2026-04-04_22-09-26_live_round,181264.094,-144
market_research_2026-04-04_22-09-26_live_round,182298.2365,-144
market_research_2026-04-04_22-09-26_live_round,183308.645083,-144
market_research_2026-04-04_22-09-26_live_round,184311.342583,-144
market_research_2026-04-04_22-09-26_live_round,185444.555417,-144
market_research_2026-04-04_22-09-26_live_round,186453.999458,-144
market_research_2026-04-04_22-09-26_live_round,187513.844458,-144
market_research_2026-04-04_22-09-26_live_round,188516.282042,-144
market_research_2026-04-04_22-09-26_live_round,189588.707042,-144
market_research_2026-04-04_22-09-26_live_round,190608.076125,-144
market_research_2026-04-04_22-09-26_live_round,191653.510208,-144
market_research_2026-04-04_22-09-26_live_round,192112.315083,-136
